index,panoid,lat,lon,year,month,img_path,ang_0,ang_90,ang_180,ang_270
57018,Xpj_ldi82mAQoKunSqoUSA,-1.250661841563741,36.88801572458123,2018.0,2.0,x/P/,0.0,0.6005122,0.0,0.7075859
57019,Xpj_ldi82mAQoKunSqoUSA,-1.250661841563741,36.88801572458123,2018.0,2.0,x/P/,0.0,0.6005122,0.0,0.7075859
51044,XplpCwiyasxGbsKINmPkZQ,-1.202405824991132,36.92218623574439,2018.0,2.0,x/P/,0.0,0.0,0.6416954,0.0
65307,Xplsi5hXTpJuqUg6oHgWHg,-1.23409802802519,36.67763585990104,2021.0,7.0,x/P/,0.0,0.0,0.0,0.755653
74577,XpmI-QOUE7G9mSY4yA3mhA,-1.274018028320775,37.07759111488157,2018.0,2.0,x/P/,0.0,0.0,0.0,0.0
6252,Xpo_QtPYgPo6LRfDjqLdkA,-1.277488335743804,36.8884063692698,2018.0,1.0,x/P/,0.0,0.0,0.0,0.0
113192,Xpovwqw7rufY7LKzXDGrSA,-1.157982668029471,36.96085368755443,2018.0,5.0,x/P/,0.75202644,0.0,0.87456137,0.0
29399,XproAmqnJ9NRWIYx4eO3gw,-1.2764738522597,36.65255478574507,2021.0,8.0,x/P/,0.0,0.0,0.0,0.0
29930,XpvqLKHlczwmLBi3e1W-kg,-1.236318088827492,36.66602905093261,2021.0,8.0,x/P/,0.0,0.0,0.0,0.0
116526,Xpwj8SdfQ1wDuNucMsBBBA,-1.261610456744967,36.79291696491605,2017.0,12.0,x/P/,0.0,0.8384349,0.0,0.0
4392,XpxjKDyZZ2-fdafsEaCqiQ,-1.29406064281252,36.87277863365241,2021.0,7.0,x/P/,0.0,0.0,0.6931644,0.0
38030,Xq-2xWBESqzr0OBqlIgQgA,-1.279491463813029,37.03582523254664,2018.0,2.0,x/Q/,0.0,0.0,0.0,0.0
26868,Xq-QYtHLK6MhGGY_EJ9d3A,-1.229926411072507,36.68754436800234,2021.0,10.0,x/Q/,0.0,0.0,0.0,0.0
34919,Xq0o5bGs-VmqIGrGf2AKfA,-1.159542274339229,36.9558565787916,2021.0,12.0,x/Q/,0.0,0.0,0.85629976,0.7168
111275,Xq41uGV_MGeicVlCoGrosA,-1.487688733174623,36.95435355864084,2022.0,3.0,x/Q/,0.7860641,0.0,0.0,0.0
102777,Xq9_CbCupB2FlNYB1Wt2Wg,-1.233212224978194,36.89317165690328,2018.0,2.0,x/Q/,0.0,0.0,0.0,0.0
123629,XqCUYIsb_zg3ZTqhomkUPA,-1.289149822750334,36.78711440477176,2022.0,4.0,x/Q/,0.0,0.0,0.0,0.0
67332,XqCaXEJIKS6osrmvZDsC4w,-1.288550693399285,37.00687737180377,2018.0,2.0,x/Q/,0.0,0.0,0.0,0.0
28068,XqK1u8nKXucMhCW2Z0hNvQ,-1.316810184588228,36.81624217827444,2021.0,8.0,x/Q/,0.0,0.0,0.0,0.0
66498,XqMPRVJvIaS9HI-gAM-hnw,-1.263432759779577,36.80171304411262,2017.0,12.0,x/Q/,0.0,0.0,0.0,0.0
47712,XqMQuS989i1gd5xDqaX9XA,-1.232122386967461,36.92214579483188,2018.0,2.0,x/Q/,0.6119822,0.0,0.0,0.84958255
66671,XqOFq3zEiPgygheexvkHBQ,-1.177906973706435,36.6406631229391,2021.0,10.0,x/Q/,0.0,0.0,0.0,0.0
62099,XqQHo3yybtvtTA0FEQAkAg,-1.247498959888106,37.00230270261838,2018.0,2.0,x/Q/,0.6583326,0.0,0.0,0.0
39874,XqQL1zBDMz45uUBI7M6Hpw,-1.276326047832519,37.06923211581091,2018.0,2.0,x/Q/,0.0,0.0,0.0,0.0
103930,XqR7QGjXGDVLZ2ZfItdFfg,-1.34204213621054,36.66656006219218,2018.0,5.0,x/Q/,0.0,0.0,0.0,0.6496063
48175,XqUt6fQKQSNtAuKYcfwk9A,-1.290490028218271,36.98215324087639,2018.0,2.0,x/Q/,0.0,0.64566916,0.0,0.0
51905,XqZvgWT1HwbEXzbdZPZg9Q,-1.243721078886525,36.66610741463629,2017.0,12.0,x/Q/,0.0,0.0,0.0,0.0
117436,XqalH9t2S-v3Ij1iyz9g-g,-1.259181549899352,36.78351939964161,2021.0,7.0,x/Q/,0.7052328,0.0,0.0,0.0
69475,XqcNSq6v7ZOvnAmzEmWn_A,-1.494520563292672,36.95929346006879,2022.0,3.0,x/Q/,0.0,0.0,0.0,0.0
112278,XqfxDB5uL8a2L_Qqm8fCXQ,-1.208552618601989,36.89924297669944,2018.0,2.0,x/Q/,0.0,0.0,0.6640662,0.0
88257,XqgpML381NvE4P9Slh2tlg,-1.274921569935171,36.77780462243253,2018.0,3.0,x/Q/,0.0,0.0,0.66096056,0.0
61204,Xqj6yTSd7l8WFWRSTJB6sQ,-1.257791376273767,37.03729545221703,2021.0,10.0,x/Q/,0.0,0.0,0.0,0.0
112882,Xqp0ymYe48CPhlgaltqDKg,-1.375073262948119,36.93441329732368,2021.0,8.0,x/Q/,0.0,0.0,0.0,0.7575718
11156,XqrsQPq3jyx8itgQptP2qw,-1.249470339308475,36.73950227541904,2021.0,8.0,x/Q/,0.0,0.0,0.0,0.0
57745,XqtO3FIsL4Y-IHFQMd4nhQ,-1.173630821107222,36.71951154913493,2021.0,10.0,x/Q/,0.0,0.0,0.0,0.0
46353,XqupsBHsv8ClER282RX5Sg,-1.273668474123535,36.94738158794274,2021.0,8.0,x/Q/,0.0,0.8327505,0.0,0.0
10016,Xr22hb7qTaqL-SXe6wSyhA,-1.284974903349994,36.82011069344347,2021.0,8.0,x/r/,0.0,0.0,0.0,0.6120527
91984,Xr3zwoEw2B8T9AL7jXW4bw,-1.322507638555648,36.88943459196782,2018.0,4.0,x/r/,0.0,0.0,0.8804092,0.0
90450,XrBCu0EvJU5DJLWpQx96pw,-1.22746706473238,36.88641488034548,2021.0,7.0,x/r/,0.0,0.0,0.0,0.0
63349,XrBURO8TxxOS4Qtk9bNvYQ,-1.166988040022171,36.78791418419144,2022.0,2.0,x/r/,0.0,0.7384083,0.0,0.0
102755,XrDmmInpZd__GdFaj6B_rg,-1.307944868894223,36.80680510183699,2021.0,9.0,x/r/,0.0,0.0,0.0,0.607753
18327,XrEKAThT5oGHZ_S3kvqX7A,-1.193645725990536,36.948706072422,2021.0,9.0,x/r/,0.0,0.0,0.7684357,0.0
47538,XrEQ80X8ap_p9UvWJ3SUvQ,-1.259637731962411,36.84992315424679,2018.0,2.0,x/r/,0.0,0.0,0.74916315,0.73878247
115457,XrEQ80X8ap_p9UvWJ3SUvQ,-1.259637731962411,36.84992315424679,2018.0,2.0,x/r/,0.0,0.0,0.74916315,0.73878247
64612,XrGE7osyICxTSDG0_mLm3Q,-1.235973520151805,36.75071505337938,2021.0,8.0,x/r/,0.0,0.0,0.0,0.0
16811,XrGE7osyICxTSDG0_mLm3Q,-1.235973520151805,36.75071505337938,2021.0,8.0,x/r/,0.0,0.0,0.0,0.0
27068,XrJWGkDQHRtOcYE-io0dcQ,-1.170358819694715,36.95001946305395,2022.0,1.0,x/r/,0.0,0.0,0.0,0.0
24377,XrJY8tb4Uj4A66Bnxs16XQ,-1.299232772897046,36.84812005817963,2021.0,8.0,x/r/,0.0,0.0,0.0,0.0
101302,XrKSJYLddyY61rujIdp1ww,-1.225463198193455,36.84765340884238,2021.0,7.0,x/r/,0.0,0.6663742,0.0,0.0
27611,XrLT98q3wSY_lCqTHv8DlQ,-1.292493684558364,36.7295668009003,2018.0,1.0,x/r/,0.0,0.0,0.0,0.0
80042,XrMdkr4Ed7LDwA2QXA855g,-1.238598401942228,36.72698082000368,2021.0,10.0,x/r/,0.0,0.0,0.0,0.0
22380,XrOyMioJzyK-kNSWbeTSTw,-1.257278805739828,36.96752039480882,2018.0,2.0,x/r/,0.0,0.0,0.0,0.0
92149,XrT6Ms1IZ0fZ_b0D2Qh71A,-1.288899991968394,36.81520225384063,2017.0,12.0,x/r/,0.0,0.7910574,0.0,0.61873883
96712,XrWX0QqWPLppwvbbIz1yIA,-1.287617907258489,36.87439832576943,2021.0,7.0,x/r/,0.0,0.0,0.0,0.0
73932,XrXe8JZFvX8qQ4KjsusftA,-1.492504168757381,36.95684638567705,2022.0,3.0,x/r/,0.0,0.0,0.68990916,0.0
59139,XrYsthp-KJXURT7zJguyuw,-1.22469390003293,36.93002847994502,2021.0,9.0,x/r/,0.7839248,0.0,0.6597892,0.7488593
59137,XrYsthp-KJXURT7zJguyuw,-1.22469390003293,36.93002847994502,2021.0,9.0,x/r/,0.7839248,0.0,0.6597892,0.7488593
33666,XrZ2IWKK1cs3lCgWmpy43g,-1.252414506222207,36.86649661276131,2021.0,7.0,x/r/,0.0,0.0,0.0,0.0
69243,XrZxzaT4wGjp3vghVXm0ZQ,-1.397500859322441,36.726637847136,2018.0,7.0,x/r/,0.0,0.0,0.6733056,0.75124025
123140,XrZxzaT4wGjp3vghVXm0ZQ,-1.397500859322441,36.726637847136,2018.0,7.0,x/r/,0.0,0.0,0.6733056,0.75124025
24498,Xr_n2pMl9qKqx4NDeRShjQ,-1.223065146743162,36.84649428606918,2021.0,7.0,x/r/,0.0,0.0,0.0,0.0
111672,Xr_n2pMl9qKqx4NDeRShjQ,-1.223065146743162,36.84649428606918,2021.0,7.0,x/r/,0.0,0.0,0.0,0.0
2829,XrdLlBYN8cMHyCsfiobC7w,-1.21282510997253,36.78578018712598,2018.0,2.0,x/r/,0.0,0.0,0.0,0.0
101878,XrfXuiIzyCmboJJU-YppPw,-1.192513597352511,36.78915254322033,2018.0,2.0,x/r/,0.0,0.0,0.0,0.0
30264,XrfXuiIzyCmboJJU-YppPw,-1.192513597352511,36.78915254322033,2018.0,2.0,x/r/,0.0,0.0,0.0,0.0
34633,XrjcjwsNYg0nqqg7gbaSYg,-1.207205067760521,36.91365311914062,2021.0,12.0,x/r/,0.0,0.0,0.0,0.0
59640,XrpTZqS7wz13qDsS2FU6TA,-1.236667879214355,36.92262665470399,2021.0,9.0,x/r/,0.0,0.0,0.0,0.0
81851,XrqsE1syprLDmY3LfBQ4kw,-1.20740518204613,36.9032708255016,2021.0,9.0,x/r/,0.0,0.6858364,0.76478964,0.0
62360,Xrs2_BDCdPy90tIukicAsA,-1.179074368891109,36.86931889714275,2021.0,9.0,x/r/,0.6928391,0.0,0.0,0.0
41544,XruQLIVvo7C_Uq2owtoLfw,-1.321083973981736,36.7971682161343,2018.0,3.0,x/r/,0.0,0.6493908,0.8293668,0.6129456
73583,XrykLv6a8gjRnO2kiY6_jw,-1.362537451382312,36.92629197963993,2018.0,4.0,x/r/,0.71352684,0.0,0.0,0.0
22398,XrzIwcg6PpmJN7Tna0XSWg,-1.26083720712273,36.96390812794053,2018.0,2.0,x/r/,0.0,0.0,0.0,0.0
103617,XrzIwcg6PpmJN7Tna0XSWg,-1.26083720712273,36.96390812794053,2018.0,2.0,x/r/,0.0,0.0,0.0,0.0
93949,Xs61NfYf2AhJoOOtj9usCA,-1.327643675895654,36.85233807934371,2021.0,7.0,x/s/,0.0,0.0,0.0,0.0
43400,Xs61NfYf2AhJoOOtj9usCA,-1.327643675895654,36.85233807934371,2021.0,7.0,x/s/,0.0,0.0,0.0,0.0
99276,Xs80qgwuzoyOHzX0oEAp_w,-1.310467519934483,36.86641591583643,2021.0,8.0,x/s/,0.0,0.0,0.0,0.0
12660,XsAETMfDLGgwuAkyvhVLWA,-1.302382787143053,36.89199552529848,2018.0,4.0,x/s/,0.0,0.0,0.0,0.0
26196,XsD7YyjvmC-HqLlfEgiaMg,-1.309674386861468,36.89063989783471,2018.0,4.0,x/s/,0.7861467,0.0,0.0,0.0
26203,XsD7YyjvmC-HqLlfEgiaMg,-1.309674386861468,36.89063989783471,2018.0,4.0,x/s/,0.7861467,0.0,0.0,0.0
58188,XsDMNms0P0hVcBY_8RqIKA,-1.196033520178676,36.95689795824976,2021.0,9.0,x/s/,0.0,0.0,0.0,0.0
111325,XsHeRWgN1GMiiQg0FEIMNQ,-1.284000739330682,37.03865622456185,2018.0,2.0,x/s/,0.0,0.7126909,0.0,0.0
24762,XsSuZBVpbIgyP39Rgfkmbw,-1.25865703910808,36.70342773815687,2021.0,11.0,x/s/,0.0,0.0,0.0,0.0
71762,XsUXx7Vtk3E6DHktVFm1xg,-1.203700905101346,36.94051605763715,2021.0,9.0,x/s/,0.0,0.0,0.0,0.0
64681,XsUgPK9YEDXvaZtGRrDspw,-1.229781855507489,36.72934622045535,2021.0,8.0,x/s/,0.60520905,0.0,0.0,0.0
80075,XsUgPK9YEDXvaZtGRrDspw,-1.229781855507489,36.72934622045535,2021.0,8.0,x/s/,0.60520905,0.0,0.0,0.0
11161,XsUqH4BBP-wC7tMeiW1FoQ,-1.248995743999719,36.7418176917441,2021.0,8.0,x/s/,0.0,0.0,0.8038064,0.0
7126,XsWZfVWX_udEQmVuTVSpsA,-1.283617004551515,36.83293654999882,2021.0,8.0,x/s/,0.0,0.0,0.60646147,0.0
116621,XsXAtVnNuzQzULuoCJWIjw,-1.269297793663769,36.81856907833954,2021.0,8.0,x/s/,0.0,0.0,0.80460346,0.61648256
3851,Xsa-4hDVzIshBlGmwF3d8w,-1.275679356591433,36.95842732677092,2018.0,2.0,x/s/,0.0,0.0,0.0,0.0
23323,XsfAPxE2dVCt8eg-88ATTA,-1.274532868503975,36.91119426388818,2018.0,1.0,x/s/,0.6986659,0.7842168,0.66834295,0.0
37810,Xsg3sXA2NxITOzp9AOabyQ,-1.26250059164623,36.99239535699785,2018.0,2.0,x/s/,0.7645149,0.0,0.0,0.0
71529,XsgTau0xQEakAn0Gfw5Yag,-1.288028395252242,37.05337640858188,2018.0,2.0,x/s/,0.0,0.0,0.0,0.0
56067,XsipFYqLiUwZxa31oKwMyw,-1.277276073272595,36.83418745927125,2018.0,2.0,x/s/,0.0,0.0,0.70610476,0.0
11033,XsipFYqLiUwZxa31oKwMyw,-1.277276073272595,36.83418745927125,2018.0,2.0,x/s/,0.0,0.0,0.70610476,0.0
11032,XsipFYqLiUwZxa31oKwMyw,-1.277276073272595,36.83418745927125,2018.0,2.0,x/s/,0.0,0.0,0.70610476,0.0
114667,Xsit31cW4I3SYTmcOF7g-Q,-1.299155000934804,36.76274937073603,2021.0,8.0,x/s/,0.0,0.0,0.0,0.0
16637,Xsit31cW4I3SYTmcOF7g-Q,-1.299155000934804,36.76274937073603,2021.0,8.0,x/s/,0.0,0.0,0.0,0.0
62213,XskDhjmsRhjw7DHelx5T3Q,-1.230689255209455,36.87927426034864,2021.0,7.0,x/s/,0.0,0.0,0.0,0.0
43261,Xsn56ibKm0K85YJO1VL_NA,-1.307982503571095,36.72927943758148,2021.0,8.0,x/s/,0.0,0.0,0.0,0.0
98862,XsqMEk_cpkEaf26EDyqY0w,-1.250464693348322,36.76915382650972,2021.0,7.0,x/s/,0.0,0.0,0.0,0.0
117628,XsqSnKtvIoW6ma1_cts21A,-1.382121328004982,36.93089609768111,2021.0,10.0,x/s/,0.0,0.0,0.0,0.0
49925,Xsr4o8JcCAFYGFAJnNZhcw,-1.282788609966852,37.04720373305266,2018.0,2.0,x/s/,0.0,0.0,0.0,0.0
32186,Xstv4QRfWKW2WqA5VgJFgQ,-1.48451208974341,36.96291858062626,2021.0,9.0,x/s/,0.0,0.0,0.0,0.0
76772,XswvykEcT_M_LxNma_cLjA,-1.25160232988453,37.02862612450198,2021.0,10.0,x/s/,0.0,0.0,0.0,0.0
30746,Xsx8Z2bch1NtsgIOj3QqhQ,-1.187977675626688,36.89445748562554,2018.0,2.0,x/s/,0.0,0.0,0.0,0.0
33404,Xt0bbmhJ3oGR1oyOPcjcUg,-1.163140843952109,36.83118897015766,2018.0,5.0,x/t/,0.0,0.0,0.0,0.0
60116,Xt4vxCGdGONqD7_Qx14A2g,-1.298178287788335,36.8032400573998,2017.0,12.0,x/t/,0.0,0.0,0.0,0.0
35243,Xt9mMu4GMqv_HVZnel0Wtg,-1.259294536061662,36.85922507876082,2021.0,7.0,x/t/,0.0,0.0,0.0,0.0
98270,XtAd-U6f7yasYrYubWk_Cg,-1.319506705157335,36.71443282235935,2021.0,8.0,x/t/,0.0,0.0,0.0,0.0
98933,XtBlOGyhFHdFrWBd8GAqWA,-1.261404747307921,36.78407398068119,2018.0,1.0,x/t/,0.0,0.7212266,0.0,0.0
58725,XtDsGY-M4EzuRFUDGKZ8bQ,-1.275265911249803,37.01631668160399,2018.0,2.0,x/t/,0.0,0.0,0.0,0.0
17689,XtLEJNw4VFVw9jgAuZlnGA,-1.162146654243603,36.96485347334637,2022.0,5.0,x/t/,0.0,0.0,0.0,0.0
105038,XtNdKJO2Kb1ysPzccKZ6qA,-1.263600834994135,36.71934794223437,2017.0,12.0,x/t/,0.0,0.0,0.0,0.0
42117,XtRVpzJ_WFUqWZtZuRjtJQ,-1.334758968979815,36.77829760335817,2021.0,8.0,x/t/,0.0,0.0,0.0,0.0
122334,XtUEp6do6efIisj9osrVQg,-1.297857515673209,36.86858411211885,2021.0,7.0,x/t/,0.0,0.0,0.67831665,0.0
628,XtVtmBwbxOM1TexQr8sanQ,-1.264294395747898,36.78846158269246,2021.0,7.0,x/t/,0.0,0.0,0.0,0.0
63412,XtVu6A2oDpWxpxqrSeC0JQ,-1.172277014603712,36.78971102658058,2022.0,2.0,x/t/,0.0,0.0,0.0,0.0
47708,XtW8cQjRt_DHkcpk29wPwQ,-1.232783675277766,36.91848986057547,2021.0,9.0,x/t/,0.0,0.0,0.0,0.0
49994,XtZ7X7c3DFL1x959cXUBWw,-1.403224401917397,36.76810041628583,2022.0,2.0,x/t/,0.0,0.0,0.0,0.65984166
6856,XtaO_3mpEl-fQLuJwL0Xfw,-1.300131135798361,36.8007934522067,2018.0,3.0,x/t/,0.0,0.0,0.0,0.64154553
37386,XtaWQv82GS0QHLj5N0M9_Q,-1.299052177562602,36.83752845170508,2021.0,7.0,x/t/,0.0,0.60704976,0.0,0.0
126155,XtfW7JRj_HqUyEITKwGa4A,-1.187898059706691,36.89701274591591,2018.0,2.0,x/t/,0.70368665,0.0,0.0,0.0
17303,Xtmql5np51A--OoNczL8VQ,-1.161816030697677,36.80524718764834,2022.0,2.0,x/t/,0.0,0.0,0.0,0.0
114581,Xtrktp5oTj6XwTyXyPl-ig,-1.179717386092922,36.72513631466841,2021.0,12.0,x/t/,0.0,0.0,0.0,0.0
92279,Xtrktp5oTj6XwTyXyPl-ig,-1.179717386092922,36.72513631466841,2021.0,12.0,x/t/,0.0,0.0,0.0,0.0
55775,Xtrktp5oTj6XwTyXyPl-ig,-1.179717386092922,36.72513631466841,2021.0,12.0,x/t/,0.0,0.0,0.0,0.0
20343,XtxxlIoBkUuZmAAhs_Z5cw,-1.305289321849066,36.73197258207345,2018.0,1.0,x/t/,0.0,0.67496914,0.0,0.0
101290,Xty9C4SHm47uDxrUtYxNmg,-1.199962289849849,36.89627996094406,2021.0,9.0,x/t/,0.0,0.0,0.0,0.0
2248,XtyR6MW0JRyeckLM1uYEuQ,-1.318789548294813,36.91465645870201,2021.0,7.0,x/t/,0.0,0.0,0.0,0.0
70591,Xu2GsZSdWpCH9U_c-dpN7Q,-1.253825046853028,36.99923790451422,2018.0,2.0,x/U/,0.0,0.0,0.0,0.0
21135,Xu4AnXpKAoIEdzpGMEp7_A,-1.158300657222156,36.75344647387032,2022.0,2.0,x/U/,0.0,0.0,0.0,0.0
43453,Xu4GpP0G14qW-KDZX_jsQQ,-1.366382344971639,36.72896641262122,2021.0,7.0,x/U/,0.8749949,0.0,0.0,0.0
70887,Xu4sWPzHhrPFSoU34Pl89Q,-1.205789787855015,36.96121180548631,2021.0,9.0,x/U/,0.7511401,0.0,0.0,0.62985754
32582,Xu6c2HKZoWsA5D6LpgNyZQ,-1.309724816986063,36.89834372074353,2021.0,8.0,x/U/,0.0,0.0,0.0,0.0
34241,Xu729Np0eUTc_cq4XjKQig,-1.258533402423094,36.86860348538539,2021.0,8.0,x/U/,0.0,0.0,0.0,0.0
34252,Xu729Np0eUTc_cq4XjKQig,-1.258533402423094,36.86860348538539,2021.0,8.0,x/U/,0.0,0.0,0.0,0.0
90186,Xu7LmlI4ha7SpOy8YVWQuA,-1.259485067300841,36.77408850253423,2022.0,5.0,x/U/,0.0,0.0,0.0,0.0
46799,Xu7byYHsHCh9QcgcOBwM1A,-1.252239006251335,36.95258016668453,2021.0,8.0,x/U/,0.75865275,0.0,0.0,0.0
104418,Xu9Y4fsf6jtOewMo6ga2Ag,-1.358929216451013,36.65542103984451,2018.0,4.0,x/U/,0.6470277,0.0,0.0,0.0
79378,XuD9p_P3JC-8kuVcWusD9w,-1.199195549277047,36.73907359024627,2022.0,2.0,x/U/,0.0,0.0,0.0,0.0
97698,XuE2HuiHR7bgQvVKC40-og,-1.327079399847635,36.85054095432422,2021.0,10.0,x/U/,0.0,0.0,0.72111344,0.0
8811,XuFqBzTiEYKJCi_k0AayHg,-1.26007479162137,36.77120215891856,2022.0,5.0,x/U/,0.0,0.0,0.0,0.0
13386,XuHXPcVEOXXFiP9MQasNBg,-1.275335074004967,36.87401310626245,2018.0,1.0,x/U/,0.0,0.8437344,0.6671114,0.0
49347,XuIgjlJ3L4z_tg5qF-75ng,-1.281309012009517,36.82058499216312,2021.0,8.0,x/U/,0.0,0.0,0.0,0.0
3502,XuPnYhYwRyRLH_MhgpIVSw,-1.378996011125864,36.83395573140239,2018.0,10.0,x/U/,0.0,0.0,0.0,0.0
112744,XuTZKaP8hwcqMqayIZpGlA,-1.259772403868259,36.91222167521211,2018.0,2.0,x/U/,0.0,0.0,0.0,0.7355191
72228,XuW3m3xolgLnGs41KOeyrA,-1.291607017136329,37.06536356404127,2018.0,2.0,x/U/,0.0,0.0,0.0,0.0
15258,XuX2tjQFHjyc2iWI6BIExw,-1.188117664776969,36.76396176240976,2022.0,2.0,x/U/,0.0,0.0,0.0,0.0
124917,XuXrgASqI9i6xjoogBhAWw,-1.309753472054161,36.80512715081295,2021.0,7.0,x/U/,0.0,0.0,0.0,0.0
35156,XuYfOaTGz1pIh4qPXezEnw,-1.216853656135176,36.89484973727368,2021.0,9.0,x/U/,0.62501466,0.0,0.0,0.0
2093,XuZTklKDtFnDAScHVs5tJg,-1.238046968367742,36.87070504406032,2021.0,12.0,x/U/,0.0,0.8129736,0.0,0.0
97966,XubFemSWjfqMjPuNJ4s6Dg,-1.254399286489042,36.77530802391012,2022.0,1.0,x/U/,0.0,0.0,0.0,0.0
62583,XubmjMlexlxFiMtO55Beug,-1.254184524973506,36.92910909576896,2018.0,2.0,x/U/,0.0,0.0,0.0,0.0
99463,XucmiUIcEPs4VXvggfq7rQ,-1.260299783708363,36.90581084621331,2018.0,1.0,x/U/,0.0,0.8867822,0.0,0.0
26184,XueF3Oe0ud_PrPX6N683xQ,-1.27735333794576,37.00339733578982,2018.0,2.0,x/U/,0.0,0.0,0.0,0.0
18361,XuhMlPeiiRIJFOxTQ6iIuQ,-1.192762906098461,36.94912181390626,2021.0,9.0,x/U/,0.703334,0.0,0.0,0.0
43953,Xujyv1X5xD3nMLQ0Uo3Vwg,-1.344955663682197,36.67147834246049,2018.0,4.0,x/U/,0.0,0.0,0.0,0.0
21545,XutIgEYic2hOdJE121DVCg,-1.316187208967536,36.90144844165979,2018.0,4.0,x/U/,0.0,0.6048833,0.0,0.0
21544,XutIgEYic2hOdJE121DVCg,-1.316187208967536,36.90144844165979,2018.0,4.0,x/U/,0.0,0.6048833,0.0,0.0
115424,Xv5761M9es1DXXaUG2iUXw,-1.311919687052297,36.77503966024358,2021.0,7.0,x/v/,0.0,0.0,0.0,0.0
69854,XvA9y4J_2Ub5NmC5-tdtzg,-1.180383283961322,36.75063406544427,2022.0,2.0,x/v/,0.0,0.0,0.0,0.0
112168,XvAt_3pVH71sTUEypcGUEg,-1.33632556883847,36.88243050945657,2021.0,10.0,x/v/,0.0,0.0,0.0,0.0
76697,XvCkTAFRlRdOZX1SEwaBMg,-1.215613211098512,36.91111279561733,2021.0,9.0,x/v/,0.0,0.0,0.0,0.0
58318,XvEDknApjvAXXd4kDFxjpg,-1.221825595075228,36.92207180348997,2021.0,9.0,x/v/,0.0,0.0,0.0,0.7559264
81028,XvGJkCvSi-b7rMTZU7ACuw,-1.214985055752636,36.75659725428758,2021.0,7.0,x/v/,0.0,0.0,0.0,0.0
103164,XvKDe3n2-aCVzfP7Jp8new,-1.205074206455989,36.94666455885358,2021.0,9.0,x/v/,0.0,0.0,0.0,0.0
46121,XvQCPojJJ0y93RoEh9ztjg,-1.267683227011702,36.97297010200529,2018.0,2.0,x/v/,0.0,0.0,0.0,0.0
14177,XvT4U5lddVHPtHRiTH3qWQ,-1.382023068808464,36.7348694990939,2022.0,2.0,x/v/,0.0,0.6617333,0.0,0.0
28713,XvUlpkYpj3hEgqcCi595fQ,-1.229541890709425,36.74505242704349,2021.0,8.0,x/v/,0.0,0.0,0.0,0.0
14418,XvV0V3nF1IeaWEZu0jcEwg,-1.187178431596395,36.67516939129499,2018.0,5.0,x/v/,0.0,0.0,0.0,0.0
91715,XvXKxn0_NCkW5HlNW8qvtQ,-1.27030415022025,36.84870921619548,2018.0,2.0,x/v/,0.0,0.0,0.0,0.0
85536,XvbkJFxVeHsj_X2FfXXxmQ,-1.142507234419825,36.63592644908831,2021.0,10.0,x/v/,0.0,0.0,0.0,0.7583686
23418,XvhAz8zYkgtwFGdwWaWo1g,-1.282946661517805,36.91189367306482,2018.0,2.0,x/v/,0.0,0.0,0.0,0.0
105172,XvibOgLHYbJN5DVqxkcJSQ,-1.395551998140679,36.73344042231359,2018.0,7.0,x/v/,0.0,0.0,0.0,0.0
29909,XvjEzLUegr0tAPjU3WRDzA,-1.278777703825883,36.65219829721879,2021.0,8.0,x/v/,0.0,0.0,0.61353666,0.0
123392,XvkVPUlnJ67L-UWp726o0w,-1.239547420203598,36.99216031971036,2021.0,7.0,x/v/,0.0,0.0,0.0,0.0
119476,XvrkFBx_hqG5Ze5JJ_eFjQ,-1.200616391979452,36.7216793682625,2022.0,2.0,x/v/,0.0,0.68007034,0.0,0.0
92473,XvyVnACMhoj_wLUtdxOpoQ,-1.197084968048834,36.92629583484447,2021.0,9.0,x/v/,0.0,0.0,0.0,0.0
102056,Xw-NkSLUL7OekMV-XsY49g,-1.305689722422122,36.78779083201088,2021.0,7.0,x/w/,0.0,0.8171015,0.0,0.0
89531,Xw-cdGNo9d4vUIg3Iv_0rg,-1.244314545998132,36.88078399110639,2018.0,2.0,x/w/,0.0,0.0,0.0,0.0
38507,Xw-kJW_8reOk_lxtmjA-eA,-1.349519638801873,36.66969468845382,2018.0,4.0,x/w/,0.0,0.0,0.0,0.0
69862,Xw1vNFBtFeCa_laeKI9Ccw,-1.491147799894849,36.96061297359968,2022.0,3.0,x/w/,0.0,0.0,0.0,0.80059636
5460,Xw4c9htGBYtotXKVvH6K2w,-1.27213332265996,36.84680155884408,2018.0,1.0,x/w/,0.0,0.7001417,0.0,0.0
5970,Xw7o4olKp2XueVfoqKNFMA,-1.222823855113562,36.86227537988872,2018.0,2.0,x/w/,0.0,0.0,0.0,0.71388507
83298,Xw8aRICFsF9IXvl7pIWnYA,-1.211508219121851,36.92872842846427,2021.0,9.0,x/w/,0.0,0.0,0.0,0.0
86126,Xw8oObnwvYpSJNO7iSsSmg,-1.265966472923216,36.89321752992155,2018.0,2.0,x/w/,0.0,0.0,0.80493665,0.0
87573,XwEAElHjx44tpINCgmevqA,-1.320859065783341,36.67299470290521,2018.0,5.0,x/w/,0.0,0.8339029,0.77785915,0.0
78346,XwG8Y0OcZTC1-F9NUl05hg,-1.298677832375099,36.70609993528253,2021.0,8.0,x/w/,0.0,0.74108857,0.0,0.0
96745,XwIBZxXlBCD-6kBru-bJHg,-1.325377301036826,36.89201128158174,2018.0,4.0,x/w/,0.7634455,0.0,0.69497496,0.6052831
