index,panoid,lat,lon,year,month,img_path,angle,value,img_name
18883,Rm4wX1b0yqge7cVToboLWg,-1.153953704727607,36.95210876910719,2021.0,12.0,r/m/,180,0.65050983,Rm4wX1b0yqge7cVToboLWg_180
29938,RmrEDKKCd6gI-jd3T9vgAg,-1.236156667311415,36.68695911134443,2021.0,10.0,r/m/,180,0.77686834,RmrEDKKCd6gI-jd3T9vgAg_180
121657,RnyO9ggffCUj9XX0je_W3w,-1.252437994027952,36.86498740964132,2018.0,2.0,r/N/,180,0.6251957,RnyO9ggffCUj9XX0je_W3w_180
13266,Ro-Blqj1-M1y3r3t-aKpCg,-1.282739189027631,36.89261067434798,2018.0,1.0,r/O/,180,0.670591,Ro-Blqj1-M1y3r3t-aKpCg_180
15151,Ro42WHXOvIjDHMDPznqVUA,-1.278780802848635,36.77719106289411,2018.0,3.0,r/O/,180,0.65818256,Ro42WHXOvIjDHMDPznqVUA_180
109721,RoTgAQhKHODJ3W-ehTQBFg,-1.361761991173444,36.92637220066275,2018.0,4.0,r/O/,180,0.89548063,RoTgAQhKHODJ3W-ehTQBFg_180
13758,Rpe2kgTb7HoF3RtwrQvdBA,-1.263302975043036,36.88410497775295,2021.0,8.0,r/P/,180,0.6458632,Rpe2kgTb7HoF3RtwrQvdBA_180
702,Rq4X2R2ywcQ-MDCpRi72Hw,-1.290743685393219,36.79248094640191,2018.0,3.0,r/Q/,180,0.7330577,Rq4X2R2ywcQ-MDCpRi72Hw_180
108036,Rq4X2R2ywcQ-MDCpRi72Hw,-1.290743685393219,36.79248094640191,2018.0,3.0,r/Q/,180,0.7330577,Rq4X2R2ywcQ-MDCpRi72Hw_180
123577,RqIcnerjr6qU9f5tzW3fVg,-1.374101517392736,36.93755569355377,2021.0,8.0,r/Q/,180,0.7133329,RqIcnerjr6qU9f5tzW3fVg_180
65147,RqkYSK7JzBDt0A89yoBMqw,-1.18455672839577,36.90534431671305,2018.0,2.0,r/Q/,180,0.7111858,RqkYSK7JzBDt0A89yoBMqw_180
78839,RqtiHke_io0dOFeAjD_Jvg,-1.281273369258909,36.74318427729919,2021.0,8.0,r/Q/,180,0.78802246,RqtiHke_io0dOFeAjD_Jvg_180
15689,RqtiHke_io0dOFeAjD_Jvg,-1.281273369258909,36.74318427729919,2021.0,8.0,r/Q/,180,0.78802246,RqtiHke_io0dOFeAjD_Jvg_180
97133,Rr6sMCzcl7j1IZh7eIfjig,-1.301264230272924,36.82190757455582,2017.0,12.0,r/r/,180,0.6979723,Rr6sMCzcl7j1IZh7eIfjig_180
97130,Rr6sMCzcl7j1IZh7eIfjig,-1.301264230272924,36.82190757455582,2017.0,12.0,r/r/,180,0.6979723,Rr6sMCzcl7j1IZh7eIfjig_180
25111,RrIiraapBgVDYHGYDIP1vA,-1.304199517684482,36.81904108689493,2022.0,4.0,r/r/,180,0.6797855,RrIiraapBgVDYHGYDIP1vA_180
4815,RrWqFjM8w32pEJcw1Zwpow,-1.22480043076298,36.89247863438459,2021.0,9.0,r/r/,180,0.63712007,RrWqFjM8w32pEJcw1Zwpow_180
78297,Rravh0Z91vssN6LyJZtwfg,-1.2823677141668,36.71882956344262,2021.0,8.0,r/r/,180,0.7944077,Rravh0Z91vssN6LyJZtwfg_180
12041,RrffePqlSuQCXmVU1d4-JQ,-1.221696553773848,36.82786526753424,2018.0,1.0,r/r/,180,0.8245848,RrffePqlSuQCXmVU1d4-JQ_180
118108,Rrhku7342tAcoTlwPh7V2w,-1.32873924481229,36.85345416822303,2018.0,2.0,r/r/,180,0.6816999,Rrhku7342tAcoTlwPh7V2w_180
60758,RrmS2RhWAHsA2uDa6PURRg,-1.262069766409671,36.92501646998353,2018.0,2.0,r/r/,180,0.77503496,RrmS2RhWAHsA2uDa6PURRg_180
24796,RsHE8jQ9vDp8ZTpXu2E_Mw,-1.310591839010926,36.86864871701749,2021.0,8.0,r/s/,180,0.7568883,RsHE8jQ9vDp8ZTpXu2E_Mw_180
86302,RsK46jUAgzYncgW0ePEdDg,-1.262077190310599,36.89093861564253,2021.0,8.0,r/s/,180,0.79150635,RsK46jUAgzYncgW0ePEdDg_180
114217,RsbjlUb5QOpyl98v4HXiRQ,-1.31860652622027,36.71222440040152,2018.0,1.0,r/s/,180,0.74157715,RsbjlUb5QOpyl98v4HXiRQ_180
124627,RsdlytC2cmNW8thPOiEK_A,-1.303876130670518,36.77713706283596,2021.0,7.0,r/s/,180,0.6250367,RsdlytC2cmNW8thPOiEK_A_180
25622,RsggAuh_-Wwa44KZfblj8Q,-1.284301740426235,36.84505521092439,2021.0,8.0,r/s/,180,0.8019225,RsggAuh_-Wwa44KZfblj8Q_180
116565,Rt-w4U8Anocd_MrfDNZB0g,-1.263909821698959,36.8098597901267,2021.0,8.0,r/t/,180,0.7566185,Rt-w4U8Anocd_MrfDNZB0g_180
92928,Rt-w4U8Anocd_MrfDNZB0g,-1.263909821698959,36.8098597901267,2021.0,8.0,r/t/,180,0.7566185,Rt-w4U8Anocd_MrfDNZB0g_180
78152,Rt3SZq6yMEgiug2nNFkvqg,-1.288118291550958,36.70091061841379,2021.0,8.0,r/t/,180,0.6481245,Rt3SZq6yMEgiug2nNFkvqg_180
74981,RtMGfkEu4D5XAHu30RKF0Q,-1.284346025875168,36.72419874622432,2018.0,2.0,r/t/,180,0.63468295,RtMGfkEu4D5XAHu30RKF0Q_180
45794,RttNYCFppeJ3Ypl9CujhvQ,-1.475631293356765,36.97193354209722,2022.0,3.0,r/t/,180,0.7612907,RttNYCFppeJ3Ypl9CujhvQ_180
40867,RtyH8ViicB4SDW0BsU-umQ,-1.218023218986565,36.90159285553744,2018.0,2.0,r/t/,180,0.69362295,RtyH8ViicB4SDW0BsU-umQ_180
13270,RuFemvaK4cQbD-mPJPmaEw,-1.281869908907072,36.89435548344159,2018.0,1.0,r/U/,180,0.8722531,RuFemvaK4cQbD-mPJPmaEw_180
8132,RuKHhW1Ug6wTuun3jv96GQ,-1.318437941722928,36.86898717351993,2018.0,1.0,r/U/,180,0.6741125,RuKHhW1Ug6wTuun3jv96GQ_180
33023,RvElawg8FcNdAWkiqagFqQ,-1.302544092310763,36.90799240250256,2021.0,7.0,r/v/,180,0.7655954,RvElawg8FcNdAWkiqagFqQ_180
49624,RvIWZBP6YP4rjfbSux51ZA,-1.27505041635207,37.04708007929529,2018.0,2.0,r/v/,180,0.7509366,RvIWZBP6YP4rjfbSux51ZA_180
92581,RvOtXAxZe1Ckru3KfEf4oQ,-1.239272909488223,36.9310659618906,2021.0,9.0,r/v/,180,0.66635984,RvOtXAxZe1Ckru3KfEf4oQ_180
94258,RvcnwJ08qEv0IzLu3EzjDg,-1.292735873712851,36.8987719744061,2021.0,7.0,r/v/,180,0.65905225,RvcnwJ08qEv0IzLu3EzjDg_180
12149,Rw-PjztFfw5e6cDpYNxFfA,-1.306837298441688,36.6789744907128,2021.0,8.0,r/w/,180,0.7878243,Rw-PjztFfw5e6cDpYNxFfA_180
103449,Rx-8jMFtduO2CaaXMv5Vsg,-1.278951784207153,36.82511154119539,2021.0,8.0,r/x/,180,0.7237236,Rx-8jMFtduO2CaaXMv5Vsg_180
42132,Rx1g1qiBIEmgSWAPg3FVhw,-1.336460392437502,36.72135676985284,2021.0,7.0,r/x/,180,0.7141002,Rx1g1qiBIEmgSWAPg3FVhw_180
55016,Ry85rwRHeNxVYC5fukrqjg,-1.296376816802431,36.88656309900989,2021.0,7.0,r/y/,180,0.72276574,Ry85rwRHeNxVYC5fukrqjg_180
35910,Rye2n8ROzHpgm-9yUEr2PA,-1.316950763611621,36.7121025675713,2018.0,1.0,r/y/,180,0.67273664,Rye2n8ROzHpgm-9yUEr2PA_180
36847,Rz7b-pegCIV7Tc8L4mBwBA,-1.260804644654089,36.71670328420957,2018.0,6.0,r/Z/,180,0.77150375,Rz7b-pegCIV7Tc8L4mBwBA_180
46386,RzAaEuP5IFLyNKtu4gyglg,-1.28275764195378,36.94722102783086,2021.0,8.0,r/Z/,180,0.7572746,RzAaEuP5IFLyNKtu4gyglg_180
12295,RzKlN8cfkwxMhveLbQ4Bbg,-1.291824148187894,36.87220912264731,2022.0,4.0,r/Z/,180,0.66786385,RzKlN8cfkwxMhveLbQ4Bbg_180
95429,RzKwWQb-gKsFH42WafrmMQ,-1.362230333209876,36.9332185526711,2018.0,4.0,r/Z/,180,0.633005,RzKwWQb-gKsFH42WafrmMQ_180
98168,RzMRW69TAAGLKvSeUwYIgQ,-1.275761031583507,36.87694418771709,2018.0,1.0,r/Z/,180,0.64568704,RzMRW69TAAGLKvSeUwYIgQ_180
13403,RzMRW69TAAGLKvSeUwYIgQ,-1.275761031583507,36.87694418771709,2018.0,1.0,r/Z/,180,0.64568704,RzMRW69TAAGLKvSeUwYIgQ_180
116531,RzOM4-Q56ydPVZsGBJCOMA,-1.292820864358453,36.77375141891044,2017.0,12.0,r/Z/,180,0.74531394,RzOM4-Q56ydPVZsGBJCOMA_180
13453,RzXi7TZxWhWZYzMRYuTCeg,-1.278048772268932,36.87383695364854,2022.0,5.0,r/Z/,180,0.6985717,RzXi7TZxWhWZYzMRYuTCeg_180
56503,RzokgWaNfkFv-OhAQt7JOQ,-1.244341849041436,36.66508785690993,2021.0,10.0,r/Z/,180,0.6350445,RzokgWaNfkFv-OhAQt7JOQ_180
104465,RzokgWaNfkFv-OhAQt7JOQ,-1.244341849041436,36.66508785690993,2021.0,10.0,r/Z/,180,0.6350445,RzokgWaNfkFv-OhAQt7JOQ_180
6159,Rzr9kBfdvbZYtQz6i7WoDg,-1.244773094560468,36.94865925010682,2018.0,2.0,r/Z/,180,0.84472626,Rzr9kBfdvbZYtQz6i7WoDg_180
33735,S-9RzdZ7RDeFvFaA_yRgUw,-1.266740894804336,36.74387870264162,2018.0,2.0,s/-/,180,0.81264096,S-9RzdZ7RDeFvFaA_yRgUw_180
84475,S-Eg21emr3EcJ0ud6icm0A,-1.156364484673893,36.94435392909659,2018.0,5.0,s/-/,180,0.9087268,S-Eg21emr3EcJ0ud6icm0A_180
108143,S-dtrRm-uNyUdFKaCbl7Iw,-1.266433168616903,36.79374725013111,2021.0,8.0,s/-/,180,0.6091689,S-dtrRm-uNyUdFKaCbl7Iw_180
49229,S-dtrRm-uNyUdFKaCbl7Iw,-1.266433168616903,36.79374725013111,2021.0,8.0,s/-/,180,0.6091689,S-dtrRm-uNyUdFKaCbl7Iw_180
90324,S-sBr-amjVMQb9Lb-8OUpA,-1.279380538781484,36.67292828098783,2021.0,8.0,s/-/,180,0.71099585,S-sBr-amjVMQb9Lb-8OUpA_180
20936,S-tRFs9lxRBjFdm85otRTg,-1.208714888842793,36.83676862965093,2021.0,8.0,s/-/,180,0.8633353,S-tRFs9lxRBjFdm85otRTg_180
68103,S0T30uhFr7I15EpN3EXrPw,-1.285448129383982,36.98704667808475,2018.0,2.0,s/0/,180,0.73667985,S0T30uhFr7I15EpN3EXrPw_180
13141,S0d29WEf2Sw6z_Q7o5oYig,-1.279624433322182,36.76950737113318,2021.0,7.0,s/0/,180,0.75930065,S0d29WEf2Sw6z_Q7o5oYig_180
43949,S0qmbypgHN1XQm98Q30ymQ,-1.346837674063734,36.67173308790206,2018.0,4.0,s/0/,180,0.72695976,S0qmbypgHN1XQm98Q30ymQ_180
30981,S0tRr1-9zKrc3W0FA6_szQ,-1.189510227466315,36.8875261026961,2021.0,9.0,s/0/,180,0.66058385,S0tRr1-9zKrc3W0FA6_szQ_180
88952,S15BqDEfkQykvidWAd9-hg,-1.241876996873552,36.91647310008247,2018.0,2.0,s/1/,180,0.63082284,S15BqDEfkQykvidWAd9-hg_180
36001,S1FVFfxFUbwHViBzLlgCJA,-1.22589751482309,36.86722320946928,2021.0,9.0,s/1/,180,0.75648564,S1FVFfxFUbwHViBzLlgCJA_180
116965,S1YGDCg4Jxinezz6Pv71Jw,-1.452294030711889,36.97992774742768,2021.0,9.0,s/1/,180,0.8201085,S1YGDCg4Jxinezz6Pv71Jw_180
63949,S1YGDCg4Jxinezz6Pv71Jw,-1.452294030711889,36.97992774742768,2021.0,9.0,s/1/,180,0.8201085,S1YGDCg4Jxinezz6Pv71Jw_180
124356,S1gB3aPCuRbLZQU_29RqaQ,-1.194401568339893,36.7403496059496,2022.0,2.0,s/1/,180,0.7115098,S1gB3aPCuRbLZQU_29RqaQ_180
27884,S1s7Ay4Eq8UJfLEmqkR1rQ,-1.353625930347692,36.65807149631334,2018.0,4.0,s/1/,180,0.819213,S1s7Ay4Eq8UJfLEmqkR1rQ_180
12342,S2C2TBU10oSg1pDsnjTi1Q,-1.284771956814095,36.87498628849506,2018.0,1.0,s/2/,180,0.69637316,S2C2TBU10oSg1pDsnjTi1Q_180
27172,S3ujqaQnH7j827gqNjDU8w,-1.364434847519512,36.75032121274253,2017.0,12.0,s/3/,180,0.82409257,S3ujqaQnH7j827gqNjDU8w_180
39079,S4AhFBbmS1JaanWKzQRSHg,-1.283879077679371,36.97330561800825,2018.0,2.0,s/4/,180,0.7755168,S4AhFBbmS1JaanWKzQRSHg_180
75385,S4Bun3xC1DhSD-XLYxSO4Q,-1.353401493517209,36.65249797821859,2018.0,4.0,s/4/,180,0.7336215,S4Bun3xC1DhSD-XLYxSO4Q_180
2182,S4NR1EJvuHQhK_HFZjCHuw,-1.287792093869048,36.83047663757453,2021.0,8.0,s/4/,180,0.71619195,S4NR1EJvuHQhK_HFZjCHuw_180
58550,S4iJoDK4hrqsRiMci9alpQ,-1.230409874981357,36.92158117830115,2018.0,2.0,s/4/,180,0.7810621,S4iJoDK4hrqsRiMci9alpQ_180
47120,S4load9fnz2fIvJa_67UYA,-1.256968100899684,36.96219161964351,2018.0,2.0,s/4/,180,0.8087667,S4load9fnz2fIvJa_67UYA_180
2361,S4t6jMNvB7VagdPvZhXhFw,-1.263106725697435,36.82718846786585,2021.0,8.0,s/4/,180,0.76378864,S4t6jMNvB7VagdPvZhXhFw_180
122499,S5DXGq4F26UYPzKD-DR19g,-1.32265356151669,36.86984779662316,2021.0,7.0,s/5/,180,0.874331,S5DXGq4F26UYPzKD-DR19g_180
21846,S5OJIp6umMVTMzfNI43Kuw,-1.28548778076854,36.80611644241712,2021.0,9.0,s/5/,180,0.63520056,S5OJIp6umMVTMzfNI43Kuw_180
87816,S5dnknTBbDyfHTUFqd51cQ,-1.2536683645328,36.89948660021912,2018.0,2.0,s/5/,180,0.84696746,S5dnknTBbDyfHTUFqd51cQ_180
94389,S5emlVuWVSKrb_iTF1YpqA,-1.329066355015941,36.83443047700134,2021.0,9.0,s/5/,180,0.66841274,S5emlVuWVSKrb_iTF1YpqA_180
48828,S6JE2OosJD1gZisqTSL_5A,-1.368153906781064,36.93284003919614,2018.0,4.0,s/6/,180,0.95342773,S6JE2OosJD1gZisqTSL_5A_180
79818,S6ebblNg1JYb9oR28J6aVQ,-1.309450426559831,36.88754382959299,2018.0,4.0,s/6/,180,0.62048846,S6ebblNg1JYb9oR28J6aVQ_180
88396,S6sMbIYDDUpQnGhfwi8YFQ,-1.313818303977582,36.91050493936883,2021.0,7.0,s/6/,180,0.66149336,S6sMbIYDDUpQnGhfwi8YFQ_180
54519,S7Dd66ZCyiOEfz05_Gwfdg,-1.268560933438867,36.82674714842747,2018.0,2.0,s/7/,180,0.6198255,S7Dd66ZCyiOEfz05_Gwfdg_180
32370,S7OTmlgKX4ebLZTw7nM8HQ,-1.294753384142044,36.90993145450066,2018.0,2.0,s/7/,180,0.8007268,S7OTmlgKX4ebLZTw7nM8HQ_180
51779,S7eqVzeFM6n15uh8IZeWTg,-1.307860913456182,36.68214422982478,2018.0,1.0,s/7/,180,0.67071235,S7eqVzeFM6n15uh8IZeWTg_180
39473,S7iKpcFz9ob66zskgWfwqw,-1.264169915081555,36.78436409032807,2021.0,9.0,s/7/,180,0.7156331,S7iKpcFz9ob66zskgWfwqw_180
73830,S7jxkxC-_MPrjVw2O1m6lQ,-1.207170329786519,36.92930028991339,2021.0,9.0,s/7/,180,0.66747564,S7jxkxC-_MPrjVw2O1m6lQ_180
67490,S7laeEPIIQAiy2MZbIXkQQ,-1.288987088964288,36.98122164341104,2018.0,2.0,s/7/,180,0.7701157,S7laeEPIIQAiy2MZbIXkQQ_180
58096,S7lvLl_Us0bIaXRyslTItw,-1.191886442100047,36.94967654220769,2021.0,9.0,s/7/,180,0.6171231,S7lvLl_Us0bIaXRyslTItw_180
37702,S7t_dFAFAliqoIexMJIwHQ,-1.276286168199142,36.99288591704164,2018.0,2.0,s/7/,180,0.7424781,S7t_dFAFAliqoIexMJIwHQ_180
109303,S88UVqP35MjFxUKCvAKWRA,-1.264603998865947,36.81430271026765,2021.0,8.0,s/8/,180,0.61459416,S88UVqP35MjFxUKCvAKWRA_180
21299,S8Gnxvph_RATv2srsYrIzw,-1.170981674034223,36.82444539437996,2018.0,5.0,s/8/,180,0.62428457,S8Gnxvph_RATv2srsYrIzw_180
68011,S8UJAk_oPRwxQPsxtgkwdg,-1.283273736245863,36.99079007330681,2018.0,2.0,s/8/,180,0.63372654,S8UJAk_oPRwxQPsxtgkwdg_180
38456,S8jBnhoNIs24aM8oH7wlqA,-1.350639992197558,36.75406195661999,2018.0,1.0,s/8/,180,0.6842723,S8jBnhoNIs24aM8oH7wlqA_180
23239,S8zrfh-IjREsP7yZ4FDJFA,-1.262042794637492,36.92763997645444,2018.0,2.0,s/8/,180,0.7499742,S8zrfh-IjREsP7yZ4FDJFA_180
40124,S9B4wrmgY_-h8ccZ2BojIg,-1.267120303433587,36.84677462531162,2018.0,1.0,s/9/,180,0.6388022,S9B4wrmgY_-h8ccZ2BojIg_180
43717,S9coxeRlMbXwQ3h7Vzg_Sw,-1.359769618944947,36.65517150763241,2018.0,4.0,s/9/,180,0.6363944,S9coxeRlMbXwQ3h7Vzg_Sw_180
90816,S9m04XW1V76jy0EfLl5_Lw,-1.268677196584869,37.05069166501306,2018.0,2.0,s/9/,180,0.77484703,S9m04XW1V76jy0EfLl5_Lw_180
41400,SADtsiB89vw2slwCpHR2og,-1.230787976677868,36.80373237586193,2021.0,7.0,s/a/,180,0.8320611,SADtsiB89vw2slwCpHR2og_180
32399,SAZYcWAyQ30OTnXK8g79HQ,-1.299788090944898,36.9033510717104,2021.0,7.0,s/a/,180,0.6906167,SAZYcWAyQ30OTnXK8g79HQ_180
67407,SAiGoSuzW4p01eRrhFcjsw,-1.292493132279028,37.01571633558324,2018.0,2.0,s/a/,180,0.69021374,SAiGoSuzW4p01eRrhFcjsw_180
92382,SAqFBUPxk53U8ieFL2VaIg,-1.226193602481658,36.90706215787853,2021.0,7.0,s/a/,180,0.8700186,SAqFBUPxk53U8ieFL2VaIg_180
53130,SB7Miu62RxfqNGJtTY0t-A,-1.296996735566856,36.77440635101246,2017.0,12.0,s/B/,180,0.7308793,SB7Miu62RxfqNGJtTY0t-A_180
74181,SBFL91UNgaInVP087PpDKQ,-1.167917749863723,36.96800784286661,2018.0,5.0,s/B/,180,0.62510234,SBFL91UNgaInVP087PpDKQ_180
65422,SBbFcJRkY8pEIi0eNvyOwA,-1.173610766952851,36.91249626717747,2018.0,2.0,s/B/,180,0.61976755,SBbFcJRkY8pEIi0eNvyOwA_180
112997,SCIQbGkXuelHY_on6OWHcw,-1.321819475685323,36.84486658940568,2021.0,10.0,s/C/,180,0.61015826,SCIQbGkXuelHY_on6OWHcw_180
75684,SCKSNFcotadxjtVFFZ-K8Q,-1.257451922215552,36.69946254076672,2021.0,8.0,s/C/,180,0.7113312,SCKSNFcotadxjtVFFZ-K8Q_180
75868,SCcQGKgUghxSIrNevpy-Mw,-1.20906165645155,36.89775011879801,2018.0,2.0,s/C/,180,0.8142134,SCcQGKgUghxSIrNevpy-Mw_180
90446,SDS4Aj19nCIuxkHE0TDRaQ,-1.297326362300173,36.79705104212059,2018.0,3.0,s/d/,180,0.7719358,SDS4Aj19nCIuxkHE0TDRaQ_180
95992,SE8wQ9K0RrLDcnWy2YLElA,-1.322337568376386,36.86961400759647,2021.0,7.0,s/e/,180,0.8572586,SE8wQ9K0RrLDcnWy2YLElA_180
95995,SE8wQ9K0RrLDcnWy2YLElA,-1.322337568376386,36.86961400759647,2021.0,7.0,s/e/,180,0.8572586,SE8wQ9K0RrLDcnWy2YLElA_180
48802,SEGD76CKfWMnBWPqGOgVVA,-1.367440788264191,36.92937041891467,2018.0,4.0,s/e/,180,0.66546905,SEGD76CKfWMnBWPqGOgVVA_180
116600,SEb-Q4UohW48h42YpXASKg,-1.257446249032831,36.8257952594908,2021.0,7.0,s/e/,180,0.73692894,SEb-Q4UohW48h42YpXASKg_180
80491,SEdS9oDKVRdSYKmZdmdlmQ,-1.179199265104917,36.72433610456558,2021.0,12.0,s/e/,180,0.64469224,SEdS9oDKVRdSYKmZdmdlmQ_180
70586,SEiw8lATzHbLasfYtvxE_w,-1.253068614799763,36.98790943969664,2021.0,8.0,s/e/,180,0.6561971,SEiw8lATzHbLasfYtvxE_w_180
48823,SF0Tsz0lvNh5qptb1CCFFA,-1.370220542488546,36.93321354958051,2021.0,8.0,s/f/,180,0.6675208,SF0Tsz0lvNh5qptb1CCFFA_180
1872,SFDjB43j_6KBcWtY7S2erQ,-1.216833671923401,36.77623196010879,2021.0,9.0,s/f/,180,0.9038102,SFDjB43j_6KBcWtY7S2erQ_180
82354,SFDjB43j_6KBcWtY7S2erQ,-1.216833671923401,36.77623196010879,2021.0,9.0,s/f/,180,0.9038102,SFDjB43j_6KBcWtY7S2erQ_180
38337,SGVQCCDgV6gOvG5sEM_4YQ,-1.372546794117855,36.65044925587933,2018.0,4.0,s/g/,180,0.7784032,SGVQCCDgV6gOvG5sEM_4YQ_180
97695,SG_fsBEb69rQhG_6oCIEFQ,-1.327398629132236,36.85102523896,2021.0,10.0,s/g/,180,0.70649266,SG_fsBEb69rQhG_6oCIEFQ_180
64056,SGjon3-Dsqriy_fm7AA_PQ,-1.224141384665758,36.88897271831151,2021.0,9.0,s/g/,180,0.61391777,SGjon3-Dsqriy_fm7AA_PQ_180
4525,SGrKjQhn6q5UXrRL6XKnpw,-1.311708002393497,36.83536533632201,2021.0,7.0,s/g/,180,0.64958197,SGrKjQhn6q5UXrRL6XKnpw_180
108557,SHTdYXdgmNEtFJWZ4gA0PQ,-1.368523508978485,36.90538246951832,2021.0,8.0,s/H/,180,0.67507964,SHTdYXdgmNEtFJWZ4gA0PQ_180
60691,SHncVnlrMs8bLfjMYBQ8Sw,-1.273612633715635,37.02472215302103,2018.0,2.0,s/H/,180,0.68004626,SHncVnlrMs8bLfjMYBQ8Sw_180
124027,SHwBKr5ouNQaNnU2L-xPqg,-1.362987973787658,36.93061755561404,2018.0,4.0,s/H/,180,0.7590868,SHwBKr5ouNQaNnU2L-xPqg_180
70006,SIlbrkFrn0Fhyen547ehag,-1.280623471212772,37.02778997467183,2018.0,2.0,s/i/,180,0.8024009,SIlbrkFrn0Fhyen547ehag_180
66372,SInLdITrFVjzu-d1ACC5pw,-1.381008727796519,36.94423543119366,2021.0,8.0,s/i/,180,0.6962093,SInLdITrFVjzu-d1ACC5pw_180
61683,SJ1iA4ao-sqVZA38D1iTfw,-1.256995220549797,36.82697203850647,2021.0,7.0,s/j/,180,0.69291055,SJ1iA4ao-sqVZA38D1iTfw_180
24691,SJ2HHKt7zh0MmmcUeFyJng,-1.27198502340084,36.88720045227389,2018.0,2.0,s/j/,180,0.86920446,SJ2HHKt7zh0MmmcUeFyJng_180
66183,SJ2YFKMtgK_B2f9fRilQpQ,-1.359678852460595,36.93799782440207,2018.0,4.0,s/j/,180,0.7026405,SJ2YFKMtgK_B2f9fRilQpQ_180
73354,SJ2YFKMtgK_B2f9fRilQpQ,-1.359678852460595,36.93799782440207,2018.0,4.0,s/j/,180,0.7026405,SJ2YFKMtgK_B2f9fRilQpQ_180
109808,SJ2YFKMtgK_B2f9fRilQpQ,-1.359678852460595,36.93799782440207,2018.0,4.0,s/j/,180,0.7026405,SJ2YFKMtgK_B2f9fRilQpQ_180
74632,SJ8qEeZgpwLgGjyZda4z0g,-1.277743523639942,37.06351386595811,2018.0,2.0,s/j/,180,0.6088089,SJ8qEeZgpwLgGjyZda4z0g_180
34903,SJSZxAogqCVI5y3S4YWDew,-1.163377650173824,36.92921277210655,2021.0,12.0,s/j/,180,0.63076556,SJSZxAogqCVI5y3S4YWDew_180
105430,SJXrt7_tDoxHwId98Kkebg,-1.307496703242747,36.75553478626615,2021.0,7.0,s/j/,180,0.77939284,SJXrt7_tDoxHwId98Kkebg_180
88403,SJvR3OWzrSEqr0quD45O5Q,-1.315663175853351,36.90754492168683,2021.0,7.0,s/j/,180,0.6357514,SJvR3OWzrSEqr0quD45O5Q_180
84009,SJzMftItl7n75w-VE5OEBw,-1.276820267131674,36.91740117447384,2018.0,2.0,s/j/,180,0.62961,SJzMftItl7n75w-VE5OEBw_180
77790,SK03ls8LVfW8lhliLfneCA,-1.299917099921595,36.74816434317928,2018.0,1.0,s/K/,180,0.6192048,SK03ls8LVfW8lhliLfneCA_180
25563,SKgK9KtZXyAuplYI3qseig,-1.321467821093961,36.88391686665955,2018.0,4.0,s/K/,180,0.6630667,SKgK9KtZXyAuplYI3qseig_180
25564,SKgK9KtZXyAuplYI3qseig,-1.321467821093961,36.88391686665955,2018.0,4.0,s/K/,180,0.6630667,SKgK9KtZXyAuplYI3qseig_180
49836,SKwuhQDZqCRve8e2nah4bg,-1.267102005955627,37.04914818119136,2018.0,2.0,s/K/,180,0.88608414,SKwuhQDZqCRve8e2nah4bg_180
63654,SLhjfaP_zbustIzFjZyopw,-1.330626503417683,36.89082085203642,2021.0,8.0,s/L/,180,0.69807965,SLhjfaP_zbustIzFjZyopw_180
113699,SLiyIBQrFY_5EBXdJ2eVSQ,-1.266085000239397,36.951502810897,2021.0,7.0,s/L/,180,0.7827408,SLiyIBQrFY_5EBXdJ2eVSQ_180
73996,SMOaRXpFHF8PyFbCDbv28w,-1.346451596900277,36.66178280048511,2018.0,4.0,s/m/,180,0.67839074,SMOaRXpFHF8PyFbCDbv28w_180
85658,SNj4h6Zlzsbeq5Qa3ERihg,-1.256060171509731,37.01447474729257,2018.0,2.0,s/N/,180,0.662243,SNj4h6Zlzsbeq5Qa3ERihg_180
74039,SOD_XG5bDrC1Oyzo-5VunQ,-1.348607117356662,36.67379653506423,2018.0,4.0,s/O/,180,0.7108685,SOD_XG5bDrC1Oyzo-5VunQ_180
64125,SObc6YgfgZOHbj6QC0cvpg,-1.215219239234132,36.90739625308908,2018.0,2.0,s/O/,180,0.717477,SObc6YgfgZOHbj6QC0cvpg_180
74857,SOqVKZkLBbpK2c8BEthpnQ,-1.289318879225729,36.72534876493172,2021.0,8.0,s/O/,180,0.7436703,SOqVKZkLBbpK2c8BEthpnQ_180
97803,SP3cEpML4zEF7Nd3Fd3Wug,-1.245033443133438,36.86742072169404,2018.0,2.0,s/P/,180,0.67377806,SP3cEpML4zEF7Nd3Fd3Wug_180
16700,SPR9SP_PuK0RHhO-gn_E_g,-1.302015622673078,36.75742819348,2021.0,8.0,s/P/,180,0.6788165,SPR9SP_PuK0RHhO-gn_E_g_180
39060,SPTh9GLaeCRoGUbGZIOEoA,-1.278113801506425,36.97333012791239,2018.0,2.0,s/P/,180,0.6236647,SPTh9GLaeCRoGUbGZIOEoA_180
187,SPpUYy5tLp3Eskwt4A2e8g,-1.350589072682286,36.71365256902033,2021.0,7.0,s/P/,180,0.63776565,SPpUYy5tLp3Eskwt4A2e8g_180
43892,SPwQxcW61WdAxMXSH1Rdbg,-1.358889954112142,36.65956228013156,2018.0,4.0,s/P/,180,0.7238174,SPwQxcW61WdAxMXSH1Rdbg_180
