panoid,lat,lon,year,month,img_path,angle,type,img_name
IMG_6149,-1.329536111111111,36.87340555555556,2023,2,Used/,,Self,IMG_6149
IMG_8616,-1.2994499999999998,36.79399166666666,2023,2,Used/,,Self,IMG_8616
IMG_8170,-1.3265833333333332,36.89538055555556,2023,2,Used/,,Self,IMG_8170
IMG_7243,-1.2787638888888888,36.803925,2023,2,Used/,,Self,IMG_7243
IMG_6968,-1.357138888888889,36.74661388888889,2023,2,Used/,,Self,IMG_6968
IMG_7486,-1.2517722222222225,36.82479722222222,2023,2,Used/,,Self,IMG_7486
IMG_7492,-1.2490444444444444,36.81903611111112,2023,2,Used/,,Self,IMG_7492
IMG_6954,-1.3748638888888889,36.74453055555556,2023,2,Used/,,Self,IMG_6954
IMG_7479,-1.2565694444444444,36.8335,2023,2,Used/,,Self,IMG_7479
IMG_8038,-1.2970944444444443,36.79797222222222,2023,2,Used/,,Self,IMG_8038
IMG_7323,-1.2866833333333332,36.79893611111111,2023,2,Used/,,Self,IMG_7323
IMG_6983,-1.352538888888889,36.75856111111111,2023,2,Used/,,Self,IMG_6983
IMG_6997,-1.3488888888888888,36.76459722222222,2023,2,Used/,,Self,IMG_6997
IMG_7337,-1.2885138888888887,36.79841666666667,2023,2,Used/,,Self,IMG_7337
IMG_7860,-1.3134,36.87139722222222,2023,2,Used/,,Self,IMG_7860
IMG_0869,-1.3136611111111112,36.81527222222222,2023,2,Used/,,Self,IMG_0869
IMG_7874,-1.3132222222222223,36.871697222222224,2023,2,Used/,,Self,IMG_7874
IMG_7684,-1.3159972222222225,36.86577777777778,2023,2,Used/,,Self,IMG_7684
IMG_0855,-1.362513888888889,36.764325,2023,2,Used/,,Self,IMG_0855
IMG_0699,-1.3203305555555556,36.7182,2023,2,Used/,,Self,IMG_0699
IMG_7690,-1.315975,36.86654722222222,2023,2,Used/,,Self,IMG_7690
IMG_7848,-1.3127972222222222,36.871075,2023,2,Used/,,Self,IMG_7848
IMG_6565,-1.2971638888888888,36.795363888888886,2023,2,Used/,,Self,IMG_6565
IMG_0672,-1.3081055555555556,36.73356111111112,2023,2,Used/,,Self,IMG_0672
IMG_7109,-1.299247222222222,36.79559722222222,2023,2,Used/,,Self,IMG_7109
IMG_0666,-1.3073611111111112,36.73605,2023,2,Used/,,Self,IMG_0666
IMG_6217,-1.282936111111111,36.81553611111111,2023,2,Used/,,Self,IMG_6217
IMG_6571,-1.295811111111111,36.79530277777778,2023,2,Used/,,Self,IMG_6571
IMG_6559,-1.2978027777777776,36.79248888888889,2023,2,Used/,,Self,IMG_6559
IMG_7647,-1.314852777777778,36.85962222222222,2023,2,Used/,,Self,IMG_7647
IMG_7121,-1.2987694444444444,36.79783055555556,2023,2,Used/,,Self,IMG_7121
IMG_8212,-1.291275,36.94641388888888,2023,2,Used/,,Self,IMG_8212
IMG_0896,-1.2929388888888889,36.79098055555556,2023,2,Used/,,Self,IMG_0896
IMG_7135,-1.2953527777777776,36.80226388888889,2023,2,Used/,,Self,IMG_7135
IMG_8206,-1.29395,36.943102777777774,2023,2,Used/,,Self,IMG_8206
IMG_7653,-1.3159527777777775,36.86167777777778,2023,2,Used/,,Self,IMG_7653
IMG_8560,-1.2802972222222222,36.81769444444445,2023,2,Used/,,Self,IMG_8560
IMG_8207,-1.2932027777777777,36.94381111111111,2023,2,Used/,,Self,IMG_8207
IMG_7134,-1.2959277777777776,36.80243888888889,2023,2,Used/,,Self,IMG_7134
IMG_8561,-1.280161111111111,36.81793611111112,2023,2,Used/,,Self,IMG_8561
IMG_7652,-1.3156944444444445,36.86139444444444,2023,2,Used/,,Self,IMG_7652
IMG_7646,-1.3144555555555557,36.85874444444445,2023,2,Used/,,Self,IMG_7646
IMG_6558,-1.2977638888888887,36.792072222222224,2023,2,Used/,,Self,IMG_6558
IMG_0897,-1.2930527777777776,36.79131388888889,2023,2,Used/,,Self,IMG_0897
IMG_8213,-1.291161111111111,36.946575,2023,2,Used/,,Self,IMG_8213
IMG_7120,-1.2987916666666666,36.797777777777775,2023,2,Used/,,Self,IMG_7120
IMG_6216,-1.2830055555555555,36.81555555555556,2023,2,Used/,,Self,IMG_6216
IMG_0667,-1.3074722222222224,36.735619444444445,2023,2,Used/,,Self,IMG_0667
IMG_7108,-1.2992722222222222,36.79543333333333,2023,2,Used/,,Self,IMG_7108
IMG_6570,-1.2960027777777776,36.79530277777778,2023,2,Used/,,Self,IMG_6570
IMG_6564,-1.297113888888889,36.79537222222222,2023,2,Used/,,Self,IMG_6564
IMG_6202,-1.2954138888888889,36.81016111111111,2023,2,Used/,,Self,IMG_6202
IMG_0673,-1.308263888888889,36.73308055555556,2023,2,Used/,,Self,IMG_0673
IMG_0698,-1.3197194444444444,36.71828888888889,2023,2,Used/,,Self,IMG_0698
IMG_7849,-1.313008333333333,36.87141388888889,2023,2,Used/,,Self,IMG_7849
IMG_7691,-1.3159666666666667,36.86661111111111,2023,2,Used/,,Self,IMG_7691
IMG_7685,-1.3159805555555557,36.865994444444446,2023,2,Used/,,Self,IMG_7685
IMG_0854,-1.3639750000000002,36.76562222222222,2023,2,Used/,,Self,IMG_0854
IMG_7875,-1.313227777777778,36.87170277777778,2023,2,Used/,,Self,IMG_7875
IMG_7861,-1.3133555555555556,36.87147777777778,2023,2,Used/,,Self,IMG_7861
IMG_0868,-1.3146083333333334,36.814813888888885,2023,2,Used/,,Self,IMG_0868
IMG_6996,-1.348961111111111,36.76459166666667,2023,2,Used/,,Self,IMG_6996
IMG_7336,-1.2884027777777776,36.79844722222222,2023,2,Used/,,Self,IMG_7336
IMG_7322,-1.2866694444444444,36.79898611111111,2023,2,Used/,,Self,IMG_7322
IMG_6982,-1.352561111111111,36.75839166666667,2023,2,Used/,,Self,IMG_6982
IMG_8039,-1.2972444444444444,36.79806111111111,2023,2,Used/,,Self,IMG_8039
IMG_7478,-1.2578722222222225,36.833958333333335,2023,2,Used/,,Self,IMG_7478
IMG_6955,-1.3746277777777778,36.74445,2023,2,Used/,,Self,IMG_6955
IMG_7493,-1.2486416666666666,36.81710555555556,2023,2,Used/,,Self,IMG_7493
IMG_7487,-1.2516944444444444,36.82463611111111,2023,2,Used/,,Self,IMG_7487
IMG_6969,-1.3568833333333334,36.74666944444444,2023,2,Used/,,Self,IMG_6969
IMG_8617,-1.2994805555555555,36.79192777777778,2023,2,Used/,,Self,IMG_8617
IMG_7242,-1.2788472222222222,36.80386111111111,2023,2,Used/,,Self,IMG_7242
IMG_8171,-1.3260944444444445,36.89618611111111,2023,2,Used/,,Self,IMG_8171
IMG_7256,-1.2776527777777775,36.80572222222222,2023,2,Used/,,Self,IMG_7256
IMG_8165,-1.3289888888888888,36.89169444444445,2023,2,Used/,,Self,IMG_8165
IMG_7518,-1.2358416666666667,36.81162222222222,2023,2,Used/,,Self,IMG_7518
IMG_6160,-1.3283694444444445,36.88218611111111,2023,2,Used/,,Self,IMG_6160
IMG_6174,-1.3306222222222222,36.85681111111112,2023,2,Used/,,Self,IMG_6174
IMG_8159,-1.3303361111111112,36.88714722222223,2023,2,Used/,,Self,IMG_8159
IMG_7281,-1.2830805555555556,36.80703333333333,2023,2,Used/,,Self,IMG_7281
IMG_7295,-1.2866027777777778,36.804605555555554,2023,2,Used/,,Self,IMG_7295
IMG_8373,-1.27545,37.00501388888889,2023,2,Used/,,Self,IMG_8373
IMG_7040,-1.3149194444444443,36.78963888888889,2023,2,Used/,,Self,IMG_7040
IMG_6438,-1.3155722222222224,36.78991388888889,2023,2,Used/,,Self,IMG_6438
IMG_8415,-1.2777222222222222,37.02933055555555,2023,2,Used/,,Self,IMG_8415
IMG_7726,-1.3141888888888889,36.87025555555556,2023,2,Used/,,Self,IMG_7726
IMG_8401,-1.277297222222222,37.024769444444445,2023,2,Used/,,Self,IMG_8401
IMG_7732,-1.314286111111111,36.87094722222222,2023,2,Used/,,Self,IMG_7732
IMG_8367,-1.2737944444444445,37.00103333333333,2023,2,Used/,,Self,IMG_8367
IMG_7054,-1.3003722222222225,36.78819444444444,2023,2,Used/,,Self,IMG_7054
IMG_0713,-1.3330666666666666,36.71636388888889,2023,2,Used/,,Self,IMG_0713
IMG_6362,-1.2736611111111111,36.76748611111111,2023,2,Used/,,Self,IMG_6362
IMG_8429,-1.2786472222222225,37.03908888888888,2023,2,Used/,,Self,IMG_8429
IMG_7068,-1.299583333333333,36.788602777777776,2023,2,Used/,,Self,IMG_7068
IMG_0707,-1.3279888888888889,36.71705277777778,2023,2,Used/,,Self,IMG_0707
IMG_6376,-1.289497222222222,36.77151111111111,2023,2,Used/,,Self,IMG_6376
IMG_7083,-1.299483333333333,36.79073611111111,2023,2,Used/,,Self,IMG_7083
IMG_0920,-1.294561111111111,36.79786666666666,2023,2,Used/,,Self,IMG_0920
IMG_6389,-1.2963638888888889,36.79445277777778,2023,2,Used/,,Self,IMG_6389
IMG_7097,-1.2993416666666666,36.79320555555555,2023,2,Used/,,Self,IMG_7097
IMG_0908,-1.293775,36.79453888888889,2023,2,Used/,,Self,IMG_0908
IMG_8398,-1.277188888888889,37.02352777777778,2023,2,Used/,,Self,IMG_8398
IMG_7093,-1.299361111111111,36.792569444444446,2023,2,Used/,,Self,IMG_7093
IMG_0924,-1.2948555555555554,36.79901388888889,2023,2,Used/,,Self,IMG_0924
IMG_7087,-1.299411111111111,36.7915,2023,2,Used/,,Self,IMG_7087
IMG_0918,-1.2944305555555555,36.797352777777775,2023,2,Used/,,Self,IMG_0918
IMG_8388,-1.2764916666666666,37.016,2023,2,Used/,,Self,IMG_8388
IMG_7050,-1.3115527777777778,36.791352777777774,2023,2,Used/,,Self,IMG_7050
IMG_8363,-1.2725944444444444,36.99906388888889,2023,2,Used/,,Self,IMG_8363
IMG_7736,-1.314313888888889,36.8712,2023,2,Used/,,Self,IMG_7736
IMG_8405,-1.2774055555555557,37.02569444444444,2023,2,Used/,,Self,IMG_8405
IMG_6428,-1.3169111111111111,36.80070277777777,2023,2,Used/,,Self,IMG_6428
IMG_7722,-1.3141194444444444,36.86987222222222,2023,2,Used/,,Self,IMG_7722
IMG_8411,-1.2776416666666666,37.02854166666667,2023,2,Used/,,Self,IMG_8411
IMG_7044,-1.3145472222222223,36.78993611111111,2023,2,Used/,,Self,IMG_7044
IMG_8377,-1.275611111111111,37.0065,2023,2,Used/,,Self,IMG_8377
IMG_6372,-1.2818888888888889,36.769927777777774,2023,2,Used/,,Self,IMG_6372
IMG_0703,-1.3237777777777775,36.717675,2023,2,Used/,,Self,IMG_0703
IMG_8439,-1.279261111111111,37.04486388888888,2023,2,Used/,,Self,IMG_8439
IMG_6366,-1.277675,36.764472222222224,2023,2,Used/,,Self,IMG_6366
IMG_7078,-1.299511111111111,36.79005,2023,2,Used/,,Self,IMG_7078
IMG_0717,-1.3358305555555554,36.718538888888894,2023,2,Used/,,Self,IMG_0717
IMG_7291,-1.2858138888888888,36.80490833333333,2023,2,Used/,,Self,IMG_7291
IMG_7285,-1.284311111111111,36.806041666666665,2023,2,Used/,,Self,IMG_7285
IMG_8161,-1.3309305555555555,36.88840277777778,2023,2,Used/,,Self,IMG_8161
IMG_7252,-1.2780972222222222,36.805169444444445,2023,2,Used/,,Self,IMG_7252
IMG_8175,-1.3242694444444445,36.89917222222222,2023,2,Used/,,Self,IMG_8175
IMG_7246,-1.2787305555555557,36.80411944444444,2023,2,Used/,,Self,IMG_7246
IMG_6158,-1.3284527777777777,36.88048055555556,2023,2,Used/,,Self,IMG_6158
IMG_8613,-1.2989916666666663,36.79719444444444,2023,2,Used/,,Self,IMG_8613
IMG_7520,-1.2356555555555555,36.811725,2023,2,Used/,,Self,IMG_7520
IMG_7508,-1.240611111111111,36.81309722222222,2023,2,Used/,,Self,IMG_7508
IMG_6170,-1.3382277777777778,36.92231388888889,2023,2,Used/,,Self,IMG_6170
IMG_8149,-1.3287305555555555,36.878569444444445,2023,2,Used/,,Self,IMG_8149
IMG_6164,-1.3288777777777778,36.884677777777775,2023,2,Used/,,Self,IMG_6164
IMG_6945,-1.37545,36.74631111111111,2023,2,Used/,,Self,IMG_6945
IMG_7483,-1.2559527777777777,36.83282777777778,2023,2,Used/,,Self,IMG_7483
IMG_6951,-1.374761111111111,36.74541944444445,2023,2,Used/,,Self,IMG_6951
IMG_7497,-1.2481722222222222,36.81628611111111,2023,2,Used/,,Self,IMG_7497
IMG_6979,-1.352588888888889,36.75788055555556,2023,2,Used/,,Self,IMG_6979
IMG_6986,-1.3524555555555555,36.75910277777778,2023,2,Used/,,Self,IMG_6986
IMG_7326,-1.2870027777777775,36.798788888888886,2023,2,Used/,,Self,IMG_7326
IMG_7332,-1.2878777777777777,36.79856944444444,2023,2,Used/,,Self,IMG_7332
IMG_6992,-1.3516416666666669,36.76303611111111,2023,2,Used/,,Self,IMG_6992
IMG_7454,-1.2775305555555554,36.82118055555556,2023,2,Used/,,Self,IMG_7454
IMG_8029,-1.2975944444444445,36.79583611111111,2023,2,Used/,,Self,IMG_8029
IMG_7468,-1.2629416666666666,36.83891666666667,2023,2,Used/,,Self,IMG_7468
IMG_0850,-1.3715222222222223,36.768252777777775,2023,2,Used/,,Self,IMG_0850
IMG_0688,-1.3133416666666666,36.72196944444445,2023,2,Used/,,Self,IMG_0688
IMG_7681,-1.3159583333333331,36.86526944444444,2023,2,Used/,,Self,IMG_7681
IMG_7859,-1.313363888888889,36.87143055555556,2023,2,Used/,,Self,IMG_7859
IMG_7695,-1.3160416666666668,36.86736388888889,2023,2,Used/,,Self,IMG_7695
IMG_7871,-1.3132388888888888,36.87166111111111,2023,2,Used/,,Self,IMG_7871
IMG_0878,-1.2991444444444444,36.79691666666667,2023,2,Used/,,Self,IMG_0878
IMG_7124,-1.298411111111111,36.79974444444444,2023,2,Used/,,Self,IMG_7124
IMG_8217,-1.290561111111111,36.94719444444444,2023,2,Used/,,Self,IMG_8217
IMG_0893,-1.2927416666666665,36.78996388888888,2023,2,Used/,,Self,IMG_0893
IMG_7642,-1.3136277777777778,36.85638055555556,2023,2,Used/,,Self,IMG_7642
IMG_6548,-1.2979222222222222,36.78876944444444,2023,2,Used/,,Self,IMG_6548
IMG_7656,-1.3161694444444445,36.86193888888889,2023,2,Used/,,Self,IMG_7656
IMG_7130,-1.2967499999999998,36.80258055555555,2023,2,Used/,,Self,IMG_7130
IMG_8203,-1.2967527777777776,36.94098333333333,2023,2,Used/,,Self,IMG_8203
IMG_0677,-1.3082694444444445,36.730941666666666,2023,2,Used/,,Self,IMG_0677
IMG_7118,-1.298936111111111,36.797241666666665,2023,2,Used/,,Self,IMG_7118
IMG_6206,-1.2950722222222222,36.79931388888889,2023,2,Used/,,Self,IMG_6206
IMG_6560,-1.2978027777777776,36.79252222222222,2023,2,Used/,,Self,IMG_6560
IMG_6574,-1.295211111111111,36.79523055555556,2023,2,Used/,,Self,IMG_6574
IMG_8559,-1.2806166666666663,36.81708611111112,2023,2,Used/,,Self,IMG_8559
IMG_0663,-1.306913888888889,36.73764722222222,2023,2,Used/,,Self,IMG_0663
IMG_6212,-1.2940166666666666,36.80275,2023,2,Used/,,Self,IMG_6212
IMG_8558,-1.2810416666666666,36.816247222222216,2023,2,Used/,,Self,IMG_8558
IMG_6575,-1.2945305555555555,36.79515555555555,2023,2,Used/,,Self,IMG_6575
IMG_6213,-1.2935805555555555,36.80305277777777,2023,2,Used/,,Self,IMG_6213
IMG_0662,-1.306775,36.73817777777778,2023,2,Used/,,Self,IMG_0662
IMG_6207,-1.2950888888888887,36.800377777777776,2023,2,Used/,,Self,IMG_6207
IMG_7119,-1.298922222222222,36.79731111111111,2023,2,Used/,,Self,IMG_7119
IMG_0676,-1.3084861111111112,36.731575,2023,2,Used/,,Self,IMG_0676
IMG_6561,-1.2975277777777776,36.79533333333333,2023,2,Used/,,Self,IMG_6561
IMG_8564,-1.2786027777777778,36.81607777777778,2023,2,Used/,,Self,IMG_8564
IMG_7657,-1.316158333333333,36.86196388888889,2023,2,Used/,,Self,IMG_7657
IMG_6549,-1.2979138888888888,36.78894444444444,2023,2,Used/,,Self,IMG_6549
IMG_8202,-1.2983888888888888,36.93978611111111,2023,2,Used/,,Self,IMG_8202
IMG_7131,-1.296586111111111,36.80254444444444,2023,2,Used/,,Self,IMG_7131
IMG_0892,-1.2927027777777778,36.78974166666666,2023,2,Used/,,Self,IMG_0892
IMG_8216,-1.2907944444444444,36.94706388888888,2023,2,Used/,,Self,IMG_8216
IMG_7125,-1.2983638888888889,36.80002777777778,2023,2,Used/,,Self,IMG_7125
IMG_7643,-1.3137138888888888,36.85661944444445,2023,2,Used/,,Self,IMG_7643
IMG_7870,-1.3132166666666667,36.87168888888889,2023,2,Used/,,Self,IMG_7870
IMG_0879,-1.2993,36.79533055555555,2023,2,Used/,,Self,IMG_0879
IMG_7864,-1.3132194444444445,36.87175833333333,2023,2,Used/,,Self,IMG_7864
IMG_7694,-1.3159888888888889,36.86689722222222,2023,2,Used/,,Self,IMG_7694
IMG_0689,-1.3138611111111111,36.72127777777778,2023,2,Used/,,Self,IMG_0689
IMG_0851,-1.3684888888888889,36.767538888888886,2023,2,Used/,,Self,IMG_0851
IMG_7858,-1.3133722222222222,36.87142222222222,2023,2,Used/,,Self,IMG_7858
IMG_7680,-1.315683333333333,36.86483888888889,2023,2,Used/,,Self,IMG_7680
IMG_7469,-1.2618222222222222,36.839619444444445,2023,2,Used/,,Self,IMG_7469
IMG_8028,-1.2976027777777777,36.79566111111111,2023,2,Used/,,Self,IMG_8028
IMG_7333,-1.287972222222222,36.79854722222222,2023,2,Used/,,Self,IMG_7333
IMG_7455,-1.2775027777777777,36.82118055555556,2023,2,Used/,,Self,IMG_7455
IMG_6993,-1.3514722222222224,36.76302222222222,2023,2,Used/,,Self,IMG_6993
IMG_6987,-1.3524444444444446,36.75928611111111,2023,2,Used/,,Self,IMG_6987
IMG_7327,-1.2870888888888887,36.798766666666666,2023,2,Used/,,Self,IMG_7327
IMG_6978,-1.352752777777778,36.75738611111111,2023,2,Used/,,Self,IMG_6978
IMG_7496,-1.248213888888889,36.81631944444444,2023,2,Used/,,Self,IMG_7496
IMG_6950,-1.3746944444444444,36.74591111111111,2023,2,Used/,,Self,IMG_6950
IMG_7482,-1.2561555555555557,36.833088888888895,2023,2,Used/,,Self,IMG_7482
IMG_6944,-1.3754861111111112,36.74632222222223,2023,2,Used/,,Self,IMG_6944
IMG_6165,-1.3329555555555554,36.88986111111111,2023,2,Used/,,Self,IMG_6165
IMG_8148,-1.3289055555555556,36.87738888888889,2023,2,Used/,,Self,IMG_8148
IMG_7509,-1.2404833333333334,36.81298055555556,2023,2,Used/,,Self,IMG_7509
IMG_6171,-1.3307583333333333,36.92410555555556,2023,2,Used/,,Self,IMG_6171
IMG_6159,-1.3283694444444445,36.88115,2023,2,Used/,,Self,IMG_6159
IMG_7247,-1.2785888888888888,36.80444722222222,2023,2,Used/,,Self,IMG_7247
IMG_8174,-1.3247638888888889,36.89838055555556,2023,2,Used/,,Self,IMG_8174
IMG_8612,-1.2988138888888887,36.79754444444444,2023,2,Used/,,Self,IMG_8612
IMG_7253,-1.2778444444444443,36.8055,2023,2,Used/,,Self,IMG_7253
IMG_8160,-1.3307444444444445,36.88778888888889,2023,2,Used/,,Self,IMG_8160
IMG_7284,-1.2842527777777777,36.806105555555554,2023,2,Used/,,Self,IMG_7284
IMG_7290,-1.2856138888888888,36.80499444444444,2023,2,Used/,,Self,IMG_7290
IMG_0716,-1.3345083333333332,36.71747222222223,2023,2,Used/,,Self,IMG_0716
IMG_7079,-1.2995055555555557,36.79016388888888,2023,2,Used/,,Self,IMG_7079
IMG_6367,-1.2777694444444443,36.76468611111111,2023,2,Used/,,Self,IMG_6367
IMG_0702,-1.3229166666666667,36.71780833333334,2023,2,Used/,,Self,IMG_0702
IMG_6373,-1.2822027777777778,36.76986111111111,2023,2,Used/,,Self,IMG_6373
IMG_8438,-1.279216666666667,37.04451111111111,2023,2,Used/,,Self,IMG_8438
IMG_8410,-1.2775527777777778,37.02778333333333,2023,2,Used/,,Self,IMG_8410
IMG_7723,-1.3141527777777775,36.86996388888889,2023,2,Used/,,Self,IMG_7723
IMG_8376,-1.2755527777777778,37.005925,2023,2,Used/,,Self,IMG_8376
IMG_7045,-1.3144638888888889,36.79000277777778,2023,2,Used/,,Self,IMG_7045
InBridge,-1.3147805555555556,36.78994444444445,2023,2,Used/,,Self,InBridge
IMG_8362,-1.2720027777777778,36.99811944444445,2023,2,Used/,,Self,IMG_8362
IMG_7051,-1.3114444444444444,36.791352777777774,2023,2,Used/,,Self,IMG_7051
IMG_6429,-1.3191194444444443,36.79295277777778,2023,2,Used/,,Self,IMG_6429
IMG_8404,-1.2773666666666663,37.02536111111111,2023,2,Used/,,Self,IMG_8404
IMG_7737,-1.3143694444444445,36.87133888888889,2023,2,Used/,,Self,IMG_7737
IMG_8389,-1.2765138888888887,37.01629166666667,2023,2,Used/,,Self,IMG_8389
IMG_0919,-1.2944805555555554,36.79752777777777,2023,2,Used/,,Self,IMG_0919
IMG_7086,-1.2994388888888888,36.79129444444444,2023,2,Used/,,Self,IMG_7086
IMG_0925,-1.2949638888888888,36.799502777777775,2023,2,Used/,,Self,IMG_0925
IMG_7092,-1.2993638888888888,36.79245833333333,2023,2,Used/,,Self,IMG_7092
IMG_7084,-1.2994638888888888,36.79100555555555,2023,2,Used/,,Self,IMG_7084
IMG_7090,-1.2993805555555555,36.792125,2023,2,Used/,,Self,IMG_7090
IMG_0927,-1.2950694444444444,36.79995555555556,2023,2,Used/,,Self,IMG_0927
IMG_6359,-1.2717083333333332,36.76784722222222,2023,2,Used/,,Self,IMG_6359
IMG_8374,-1.2755027777777777,37.00551111111111,2023,2,Used/,,Self,IMG_8374
IMG_7047,-1.3119722222222223,36.79141944444444,2023,2,Used/,,Self,IMG_7047
IMG_0728,-1.3371,36.72715277777778,2023,2,Used/,,Self,IMG_0728
IMG_8412,-1.277663888888889,37.02869722222222,2023,2,Used/,,Self,IMG_8412
IMG_7721,-1.3141027777777778,36.86975277777778,2023,2,Used/,,Self,IMG_7721
IMG_8406,-1.2774222222222222,37.02595555555556,2023,2,Used/,,Self,IMG_8406
IMG_7735,-1.3143,36.871119444444446,2023,2,Used/,,Self,IMG_7735
IMG_8360,-1.271686111111111,36.997594444444445,2023,2,Used/,,Self,IMG_8360
IMG_7053,-1.3005555555555557,36.78819444444444,2023,2,Used/,,Self,IMG_7053
IMG_6365,-1.2773055555555557,36.76470277777778,2023,2,Used/,,Self,IMG_6365
IMG_8348,-1.269572222222222,36.99416388888889,2023,2,Used/,,Self,IMG_8348
IMG_0714,-1.333461111111111,36.71669444444445,2023,2,Used/,,Self,IMG_0714
IMG_7709,-1.315263888888889,36.86928888888889,2023,2,Used/,,Self,IMG_7709
IMG_6371,-1.2817194444444444,36.76993888888889,2023,2,Used/,,Self,IMG_6371
IMG_0700,-1.321113888888889,36.71808055555556,2023,2,Used/,,Self,IMG_0700
IMG_6198,-1.2947166666666663,36.81428055555556,2023,2,Used/,,Self,IMG_6198
IMG_7286,-1.2843777777777776,36.80596944444444,2023,2,Used/,,Self,IMG_7286
IMG_7292,-1.2861027777777776,36.804827777777774,2023,2,Used/,,Self,IMG_7292
IMG_8189,-1.3134833333333331,36.92286666666666,2023,2,Used/,,Self,IMG_8189
IMG_7245,-1.2787416666666669,36.804047222222216,2023,2,Used/,,Self,IMG_7245
IMG_8176,-1.3238444444444444,36.899852777777774,2023,2,Used/,,Self,IMG_8176
IMG_7251,-1.2781722222222225,36.80506111111111,2023,2,Used/,,Self,IMG_7251
IMG_8162,-1.3307472222222223,36.889175,2023,2,Used/,,Self,IMG_8162
IMG_7279,-1.2826305555555555,36.80719722222222,2023,2,Used/,,Self,IMG_7279
IMG_6167,-1.3389555555555557,36.92133055555556,2023,2,Used/,,Self,IMG_6167
IMG_6173,-1.3307472222222223,36.85708611111112,2023,2,Used/,,Self,IMG_6173
IMG_8638,-1.2990388888888889,36.761383333333335,2023,2,Used/,,Self,IMG_8638
IMG_6952,-1.3748194444444444,36.74497777777778,2023,2,Used/,,Self,IMG_6952
IMG_7494,-1.248588888888889,36.81682222222223,2023,2,Used/,,Self,IMG_7494
IMG_6946,-1.3751361111111111,36.74625,2023,2,Used/,,Self,IMG_6946
IMG_7480,-1.2564972222222222,36.83343888888889,2023,2,Used/,,Self,IMG_7480
IMG_6991,-1.3517083333333335,36.762875,2023,2,Used/,,Self,IMG_6991
IMG_7457,-1.277061111111111,36.821758333333335,2023,2,Used/,,Self,IMG_7457
IMG_7331,-1.287597222222222,36.79863055555556,2023,2,Used/,,Self,IMG_7331
IMG_7325,-1.2868138888888887,36.79883888888889,2023,2,Used/,,Self,IMG_7325
IMG_6985,-1.3524916666666666,36.75882222222222,2023,2,Used/,,Self,IMG_6985
IMG_7319,-1.2866888888888888,36.799169444444445,2023,2,Used/,,Self,IMG_7319
IMG_0847,-1.3805722222222223,36.77034444444444,2023,2,Used/,,Self,IMG_0847
IMG_7696,-1.3160805555555557,36.867694444444446,2023,2,Used/,,Self,IMG_7696
IMG_6588,-1.2950444444444442,36.799752777777776,2023,2,Used/,,Self,IMG_6588
IMG_7682,-1.31605,36.86548888888889,2023,2,Used/,,Self,IMG_7682
IMG_0853,-1.3656611111111112,36.76663611111111,2023,2,Used/,,Self,IMG_0853
IMG_7872,-1.3132222222222223,36.87169444444445,2023,2,Used/,,Self,IMG_7872
IMG_8200,-1.3008222222222223,36.93799722222222,2023,2,Used/,,Self,IMG_8200
IMG_7133,-1.2960083333333332,36.80245277777777,2023,2,Used/,,Self,IMG_7133
IMG_7655,-1.3160361111111112,36.861755555555554,2023,2,Used/,,Self,IMG_7655
IMG_7641,-1.313563888888889,36.85619722222222,2023,2,Used/,,Self,IMG_7641
IMG_0648,-1.3002638888888889,36.767963888888886,2023,2,Used/,,Self,IMG_0648
IMG_8214,-1.2910583333333332,36.94674444444444,2023,2,Used/,,Self,IMG_8214
IMG_7127,-1.2971305555555557,36.80263055555555,2023,2,Used/,,Self,IMG_7127
IMG_6239,-1.276922222222222,36.82198055555556,2023,2,Used/,,Self,IMG_6239
IMG_0660,-1.306533333333333,36.73921111111111,2023,2,Used/,,Self,IMG_0660
IMG_6211,-1.2943222222222222,36.80265833333333,2023,2,Used/,,Self,IMG_6211
IMG_6577,-1.294336111111111,36.79509722222222,2023,2,Used/,,Self,IMG_6577
IMG_7669,-1.315113888888889,36.86304722222222,2023,2,Used/,,Self,IMG_7669
IMG_6563,-1.297575,36.79537222222222,2023,2,Used/,,Self,IMG_6563
IMG_0674,-1.3084861111111112,36.73232222222222,2023,2,Used/,,Self,IMG_0674
IMG_8228,-1.2889444444444442,36.95018055555556,2023,2,Used/,,Self,IMG_8228
IMG_6205,-1.2951944444444443,36.79955277777778,2023,2,Used/,,Self,IMG_6205
IMG_6562,-1.2975805555555555,36.79527222222222,2023,2,Used/,,Self,IMG_6562
IMG_8229,-1.2886444444444445,36.95066944444445,2023,2,Used/,,Self,IMG_8229
IMG_0675,-1.3085361111111111,36.731883333333336,2023,2,Used/,,Self,IMG_0675
IMG_6210,-1.2939055555555554,36.80311111111111,2023,2,Used/,,Self,IMG_6210
IMG_0661,-1.3066444444444445,36.73869722222222,2023,2,Used/,,Self,IMG_0661
IMG_7668,-1.315263888888889,36.862922222222224,2023,2,Used/,,Self,IMG_7668
IMG_6576,-1.2944555555555557,36.79515555555555,2023,2,Used/,,Self,IMG_6576
IMG_7640,-1.313525,36.85609722222223,2023,2,Used/,,Self,IMG_7640
IMG_6238,-1.276997222222222,36.82187222222223,2023,2,Used/,,Self,IMG_6238
IMG_0891,-1.292686111111111,36.78938888888889,2023,2,Used/,,Self,IMG_0891
