ID,PicID,Time,Latitude,Longitude
131,IMG_8463.JPG,2023:02:11 11:45:11,-1.2825305555555555,37.062977777777775
132,IMG_8477.JPG,2023:02:11 11:56:00,-1.2794027777777777,37.045833333333334
133,IMG_7744.JPG,2023:02:09 09:49:49,-1.314661111111111,36.87193611111111
134,IMG_8311.JPG,2023:02:11 11:18:42,-1.2643694444444444,36.98368611111111
135,IMG_7022.JPG,2023:02:04 15:12:51,-1.3368222222222221,36.775055555555554
136,IMG_7208.JPG,2023:02:05 10:37:37,-1.285147222222222,36.805213888888886
137,IMG_8649.JPG,2023:02:12 08:08:18,-1.305913888888889,36.74205277777778
138,IMG_8661.JPG,2023:02:12 08:10:20,-1.3103694444444445,36.72813055555556
139,IMG_7234.JPG,2023:02:05 10:39:23,-1.2787694444444444,36.80396944444444
140,IMG_8107.JPG,2023:02:11 10:41:44,-1.3190222222222223,36.83763611111112
141,IMG_7220.JPG,2023:02:05 10:38:23,-1.2800194444444444,36.80713333333333
142,IMG_8113.JPG,2023:02:11 10:42:30,-1.3226222222222221,36.84410277777778
143,IMG_6880.JPG,2023:02:04 12:23:13,-1.3644,36.746205555555555
144,IMG_8675.JPG,2023:02:12 08:15:27,-1.2915027777777777,36.68499444444444
145,IMG_8098.JPG,2023:02:11 10:40:31,-1.312561111111111,36.83015833333334
146,IMG_7383.JPG,2023:02:05 12:01:56,-1.2980833333333333,36.803177777777776
147,IMG_7397.JPG,2023:02:05 12:02:33,-1.2984499999999999,36.80040555555555
148,IMG_8729.JPG,2023:02:12 09:22:57,-1.0141583333333333,36.60085277777778
149,IMG_7368.JPG,2023:02:05 12:00:40,-1.2951388888888888,36.80258611111111
150,IMG_8715.JPG,2023:02:12 08:23:30,-1.2254083333333334,36.66381944444444
151,IMG_7340.JPG,2023:02:05 11:58:55,-1.2892944444444443,36.79821111111111
152,IMG_8073.JPG,2023:02:11 10:35:33,-1.294336111111111,36.814433333333334
153,IMG_7354.JPG,2023:02:05 11:59:34,-1.2918888888888889,36.799163888888884
154,IMG_8067.JPG,2023:02:11 10:34:26,-1.2945555555555555,36.811049999999994
155,IMG_8701.JPG,2023:02:12 08:21:23,-1.2413277777777778,36.66553611111111
156,IMG_7803.JPG,2023:02:09 12:30:33,-1.312738888888889,36.87212777777778
157,IMG_7817.JPG,2023:02:09 12:38:15,-1.3121833333333335,36.87025555555556
158,IMG_7181.JPG,2023:02:05 10:35:22,-1.288333333333333,36.79842222222222
159,IMG_7195.JPG,2023:02:05 10:36:05,-1.2869138888888887,36.800441666666664
160,IMG_6260.JPG,2023:02:01 14:15:47,-1.2716444444444444,36.828227777777784
161,IMG_6506.JPG,2023:02:03 13:45:05,-1.3054666666666668,36.787638888888885
162,IMG_7618.JPG,2023:02:09 09:26:11,-1.2911833333333331,36.81981666666667
163,IMG_6512.JPG,2023:02:03 13:45:21,-1.3047777777777778,36.78789722222222
164,IMG_8259.JPG,2023:02:11 11:02:36,-1.2822194444444444,36.96094166666667
165,IMG_6274.JPG,2023:02:01 14:16:45,-1.2644194444444445,36.83669444444445
166,IMG_8271.JPG,2023:02:11 11:03:28,-1.2791527777777778,36.967105555555555
167,IMG_7142.JPG,2023:02:05 10:31:38,-1.295811111111111,36.795361111111106
168,IMG_8517.JPG,2023:02:11 12:05:19,-1.2733805555555555,37.000236111111114
169,IMG_7624.JPG,2023:02:09 09:36:46,-1.299786111111111,36.83690555555556
170,IMG_8503.JPG,2023:02:11 12:01:36,-1.276536111111111,37.01580833333333
