panoid,lat,lon,year,month,img_path,angle,value
2n_z5N88S83EcCrOdf0xDw,-1.248182031446368,36.89148680889895,2018.0,2.0,2/N/,180,0.54821056
2nlAxw6BuGupqRqJiyC3GA,-1.255853004666529,36.81610975486926,2017.0,12.0,2/N/,180,0.26768982
2nnirSpOEVbDcZmg4FK0bw,-1.160033034876293,36.76506184189486,2021.0,11.0,2/N/,180,0.28991556
2nydtEnmjnvlKdCkRxKg1g,-1.270969427171507,36.7742650577922,2021.0,8.0,2/N/,180,0.41093457
2oPtX9XdoHmNsAIc1V2uVw,-1.301554526285825,36.80500390950597,2021.0,9.0,2/O/,180,0.32643825
2oUywgASaAGxWFyLsTUcXA,-1.372116373127069,36.76859781848518,2021.0,7.0,2/O/,180,0.69346225
2o_bKaZXBOIi6RU-iCJnDA,-1.262806315784243,36.80690418544867,2018.0,1.0,2/O/,180,0.48708823
2oaL38L9NpBNytDmqE2cSg,-1.281306532744945,36.71528767776839,2021.0,8.0,2/O/,180,0.3214417
2p4KyM9UG5tgMvS7uc8T_Q,-1.359397805409057,36.65631987578709,2018.0,5.0,2/P/,180,0.48618844
2pJotaI5TSHEUmLOZAUa_Q,-1.284560761254365,36.86171342267502,2021.0,7.0,2/P/,180,0.47200346
2pL1gbnUNIamH8lA3ansSQ,-1.241160865874098,36.66059096864143,2021.0,10.0,2/P/,180,0.3323584
2pNUB4BN8dPYFsXOXHM2kQ,-1.293732481359333,36.78562691697378,2022.0,4.0,2/P/,180,0.31578583
2pX4wmWsyKe62A0q8JquHw,-1.313880381317686,36.85514522453717,2018.0,1.0,2/P/,180,0.39925733
2pm-AcacM3Jfhh7p7XilSA,-1.304806370346659,36.83932737229345,2021.0,8.0,2/P/,180,0.25995097
2q-6s6LQ6ZebRLWtiBN-4Q,-1.304710427155368,36.7458689414762,2021.0,8.0,2/Q/,180,0.4691134
2q9ghF0diJOK2XclpoYJ3g,-1.237238532316919,36.68793483828595,2021.0,10.0,2/Q/,180,0.38185772
2qMPoeA0Ri4G53SfpZO3Vw,-1.244163584252588,36.7173011393033,2021.0,8.0,2/Q/,180,0.32039514
2qUWjIq6ZCxr04l-0xa8jA,-1.302351465001492,36.81999109148402,2021.0,7.0,2/Q/,180,0.36062804
2r2MlZ1Qac-o3r-LySqTJw,-1.366137092502532,36.92283156469059,2018.0,4.0,2/r/,180,0.597598
2rAf-1im2XkbUOZp41CJuQ,-1.279169569150908,36.66514053906499,2021.0,8.0,2/r/,180,0.32656756
2rGwXa_YiTzVradq3SDISA,-1.26784720707049,36.88578014653728,2021.0,8.0,2/r/,180,0.619645
2raB4d0jOu-3VM2KW5Jsrg,-1.33453725893942,36.6730304242093,2021.0,7.0,2/r/,180,0.3681057
2sfXOlpabuSHM357MhyJEg,-1.299507176191196,36.82086534776677,2022.0,4.0,2/s/,180,0.26355714
2stL4Qe5pAmhnZPGlLiAOg,-1.170733597308955,36.91719616727247,2022.0,1.0,2/s/,180,0.27834892
2t-0IFKSrWYK8hWunhAARQ,-1.269861579269394,36.74634675859459,2018.0,2.0,2/t/,180,0.30003318
2tFYffcelKGiXqOp5AMkaA,-1.356063854326016,36.64542098676001,2018.0,4.0,2/t/,180,0.25856596
2tNUIw2aE9YKlYVsgU_J1Q,-1.148593553289437,36.93772316394618,2018.0,5.0,2/t/,180,0.31739807
2u6q3FHvAHpFbPI82EesSw,-1.297401781238799,36.78224429128479,2018.0,3.0,2/U/,180,0.28045118
2uQMW-zoJ_uW4ngj3ugrEg,-1.29096296786099,36.8918099783959,2018.0,1.0,2/U/,180,0.26994103
2up10rN5W5I7bmm-YMu8-g,-1.206320399528314,36.75880986516184,2021.0,9.0,2/U/,180,0.3008633
2vUWnHGHXVtARfRCpElgbQ,-1.289313745431872,36.88944558892425,2021.0,8.0,2/v/,180,0.36212698
2vcRbr5DRJUQTJIJBbis0g,-1.346571921078092,36.73542682911674,2018.0,1.0,2/v/,180,0.68028504
2x11YTYoDcJmknwg9wA4pg,-1.503767346140247,36.95384478288898,2021.0,9.0,2/x/,180,0.3276663
2xysjZuyIts8p4iqW0iNsg,-1.260816123428302,36.8635530469189,2021.0,8.0,2/x/,180,0.46323603
2y6cW1BRoJlluW_-Ub7ReA,-1.285415955012162,36.83482904405575,2018.0,2.0,2/y/,180,0.4145834
2yFlEfFvGuxhWQS9ITa7qw,-1.246088522691091,36.67578881443465,2021.0,8.0,2/y/,180,0.25264853
2yNtiUzwkDirTbR913KL3w,-1.307842784502947,36.77228676000835,2021.0,7.0,2/y/,180,0.4099821
2yXMG739F8ue1AZPWlI5zg,-1.197302519755475,36.71608847884221,2022.0,2.0,2/y/,180,0.58683634
2yqH0Vru1d1fRkftOC2jLg,-1.248929067239599,36.95295907006666,2018.0,2.0,2/y/,180,0.4011793
2zXkpQq1nj-I3VeSKx21yg,-1.272281587840405,36.87526898172977,2018.0,1.0,2/Z/,180,0.3671819
2za09uVrFc0Zy0_3go7ZcA,-1.47604742996953,36.97059480464547,2022.0,3.0,2/Z/,180,0.38770503
2zccQLahBAbANTLumDIKgA,-1.390354103925985,36.76706293848262,2018.0,7.0,2/Z/,180,0.25268432
2zjsoFkXmS1k6IKwXA6Q-w,-1.200291777461142,36.80525408914424,2018.0,2.0,2/Z/,180,0.43055066
2zrbPKP2Xdy9d-Nzsf4YyA,-1.273357212645181,36.84918365946282,2021.0,7.0,2/Z/,180,0.3931923
3-5l-9IJsGGpLrJ1XSB24w,-1.25891514666032,36.8459955193554,2021.0,10.0,3/-/,180,0.33043522
3-tqq0baikve-kfZ4jIY_g,-1.325264895596157,36.72876556932201,2017.0,12.0,3/-/,180,0.38796282
304MpU97sRX0PlwQ9wm_Mg,-1.327641195324781,36.74178109890934,2021.0,7.0,3/0/,180,0.41268453
30CLLZzROSNwAETpThaAvg,-1.252675264195059,36.83705114114321,2018.0,1.0,3/0/,180,0.49435726
30H4lKnHv5LCtM-iq2jqng,-1.213628332323436,36.84906369408623,2018.0,5.0,3/0/,180,0.44961056
31JShWgl6R4IrAS7fIaiMA,-1.220226193418996,36.88466110092701,2021.0,7.0,3/1/,180,0.27892542
31aqDAKTYEUifRiMDGn4Hw,-1.169535344435682,36.82703183385404,2021.0,11.0,3/1/,180,0.3236713
31iRz4Sc8Yx03epp1OOUtA,-1.155469235270857,36.93615555391459,2021.0,12.0,3/1/,180,0.40297547
31zTWOmHuDh12dl_T_u1xA,-1.483978135493215,36.9645970318848,2021.0,9.0,3/1/,180,0.3648917
32DW_O39ytmVDXem4ypHDg,-1.265340991944564,36.88605812024134,2022.0,4.0,3/2/,180,0.315649
32KY0sCiwcYM4dUtF1mWDg,-1.263289960102469,37.00186292733112,2018.0,2.0,3/2/,180,0.43128753
32haklwTnH3Uz09DuSeGEA,-1.38512333534478,36.74419774964348,2018.0,1.0,3/2/,180,0.6302183
32mUuW8hqhot5gY-PWCqYQ,-1.283962639570766,36.74021211275538,2021.0,8.0,3/2/,180,0.5863684
32sbkQ5wzRcCexZXvU90XA,-1.30843296127854,36.90020614236467,2021.0,8.0,3/2/,180,0.47904244
33Y2FAMr6MG5eDZC3wGOsg,-1.348888104353193,36.66291303923789,2018.0,4.0,3/3/,180,0.33984345
33qwDpFhCGzF2N7_yFqNTQ,-1.295923671694467,36.87660412620516,2021.0,7.0,3/3/,180,0.26923966
349b54bC_81UBsAXhmUklA,-1.172147059966346,36.72591472025685,2021.0,10.0,3/4/,180,0.39491138
34mjrsyUSJs74vCr9IUS-A,-1.202927245730548,36.76749524321684,2021.0,9.0,3/4/,180,0.34300146
35HLCfG_FX-TE753ZvZTaQ,-1.249282722076944,36.67303330495889,2021.0,8.0,3/5/,180,0.47929826
35Vkjt7EPhzXWOnY81-L6Q,-1.493067413966984,36.95182555191627,2022.0,3.0,3/5/,180,0.4634376
35dzO9Or4hIkefOYIRvNRQ,-1.184508826269369,36.89104398723877,2021.0,9.0,3/5/,180,0.4215666
35hWWVLG9XEAdI-xcu7z9g,-1.30563632339612,36.8081570147782,2021.0,9.0,3/5/,180,0.5694703
35lIqW_bZuv0lwoLTfJZxA,-1.301244879342362,36.81976314078432,2018.0,3.0,3/5/,180,0.28143105
35q8p0mkIK8QnskeA2Ds8Q,-1.3286913871984,36.79850535075707,2022.0,5.0,3/5/,180,0.40608236
35xHNzR_r19XECnUyXVYrg,-1.246030223488289,36.67964935234333,2017.0,12.0,3/5/,180,0.45612732
36HQR1vhQ_XxJc4POjvglA,-1.160469505313976,36.93948945298277,2021.0,12.0,3/6/,180,0.72002184
36Iaixby9P850LWj5QNqTA,-1.254043423234573,36.87725584782777,2018.0,2.0,3/6/,180,0.2540792
36_gomeNkXWgvfuYkD7OfA,-1.498999906621746,36.94553725749203,2022.0,3.0,3/6/,180,0.43103987
36dQsgjzRfX_rQ8OKidazQ,-1.208309659995471,36.83814159250039,2021.0,8.0,3/6/,180,0.434612
370ns81vqcU4wsdCjD8k4A,-1.300134569135371,36.7927011746949,2018.0,3.0,3/7/,180,0.4558394
379IhaOZWMeykoHNCABfMg,-1.304473104003293,36.8386279295906,2021.0,8.0,3/7/,180,0.49180606
37EiReW9ntlg6BltpB-uYw,-1.283075468082338,36.83005784226844,2018.0,2.0,3/7/,180,0.32009748
37MOK2PCPIwNAcf4S1FWMQ,-1.280528490314528,36.74229767294214,2018.0,3.0,3/7/,180,0.55708706
37ffhwy-GEOeMQ8s-mGmcg,-1.282929308643592,36.78943301810116,2017.0,12.0,3/7/,180,0.35458317
38YhaLU7nXyTe-nvj0UXIg,-1.254864998532182,36.83816926830404,2021.0,7.0,3/8/,180,0.63422745
38rA2bNayNsAXGUZWSyZAw,-1.365434269928742,36.94383835931346,2018.0,4.0,3/8/,180,0.26097012
3905_Zt0VUlxfh6H85GdKw,-1.285216418630298,36.70541272577262,2018.0,2.0,3/9/,180,0.2935906
39NeFx4oGrO82Wtn2h5W4w,-1.245888181883516,36.90627622407534,2018.0,2.0,3/9/,180,0.3053552
39St_wYtzWwAXnobd3z2AQ,-1.294124322140477,36.72562569783184,2021.0,8.0,3/9/,180,0.2799893
39hwdTUfV_gBW9Xu1cH5CQ,-1.180574621337879,36.90538107468493,2018.0,2.0,3/9/,180,0.2645159
39n3L11Yse3r1Sn0hffbPw,-1.327634520832086,36.74159681876397,2021.0,7.0,3/9/,180,0.5374191
3A6nSLTEjbR95v1vORIzHA,-1.294798003721316,36.84434128783845,2021.0,8.0,3/a/,180,0.32374716
3ABI3QUDg_HFW8LuWe_zcQ,-1.284849312845847,36.65136025432567,2021.0,8.0,3/a/,180,0.33763582
3AV6NjOlXvIalxG9Ck9sUA,-1.253043209954995,36.79259015670828,2018.0,2.0,3/a/,180,0.5094759
3AY7H02p0fUhF1cJj7hc_w,-1.16252869918073,36.94891099144882,2021.0,12.0,3/a/,180,0.26824868
3AbBeIGugFngYq6JRoQIRg,-1.309727619949696,36.8288766772146,2021.0,7.0,3/a/,180,0.3137178
3Ag8DVxmtGGhrUPdu6q4oQ,-1.284766964423236,36.81235062195099,2017.0,12.0,3/a/,180,0.27345237
3Ahpnot23EAaHqog6kUXng,-1.16355315104663,36.95914137095274,2018.0,5.0,3/a/,180,0.29174805
3AwU_qo7_brVlel5ZhVAhA,-1.445848442939114,36.98745720209969,2021.0,9.0,3/a/,180,0.5788223
3BEE6OOKY2fN3cVQGkLhmQ,-1.266803785288679,36.76262564779618,2021.0,7.0,3/B/,180,0.40876737
3BGikOemHgfUkf8CENSjXw,-1.267055429531337,36.76250776142746,2021.0,7.0,3/B/,180,0.36632064
3BHI0eCcmG7VzNl_LI1a3w,-1.293828052945113,36.75399947129463,2021.0,7.0,3/B/,180,0.3768426
3BQvNzsqyOqHRgFW6SIH2Q,-1.160647365023793,36.93293878916239,2021.0,12.0,3/B/,180,0.4562548
3BZzZzeCM3YPhQsW6jy0qg,-1.280541252911586,36.82242720388364,2021.0,8.0,3/B/,180,0.4334474
3BdQnXmdfxCNheyaIz0M_Q,-1.284955098622354,36.97515408435398,2018.0,2.0,3/B/,180,0.27831656
3Bym_7XBbsJa3C9WaadgIw,-1.156006611057544,36.83510047577445,2018.0,5.0,3/B/,180,0.44316947
3CZ9aE38mOBBe2mWzMxk7w,-1.298417820366222,36.75799275326374,2018.0,1.0,3/C/,180,0.31065318
3CjDn1H3ueXwwNAWN-qcRw,-1.285682252991189,36.91256075142782,2021.0,8.0,3/C/,180,0.3649313
3Ctac64WC1YDdZUxVAiRHw,-1.211192460321785,36.88760012887602,2021.0,11.0,3/C/,180,0.32637516
3CwkhrIjSO20DrjHjGWM1Q,-1.284334016268592,36.83692433960731,2021.0,8.0,3/C/,180,0.2719692
3DFHdC-bNuuUqShuTisSwQ,-1.280960744041412,36.82286780988792,2018.0,2.0,3/d/,180,0.33047447
3DTwmSEZh3I_VKpkm6N9_A,-1.27364602455292,36.83115439265971,2018.0,2.0,3/d/,180,0.31186202
3DdSxRz0XC2sm-eGGjH7zw,-1.26938319518321,36.9222270867855,2021.0,8.0,3/d/,180,0.3093968
3DrXVONAbbPJ95xaKIlFJA,-1.482844148445528,36.95676554211148,2022.0,3.0,3/d/,180,0.49281025
3ED_odsx6-d234d9C3UGKA,-1.252278179487831,36.88655973413766,2021.0,8.0,3/e/,180,0.7358024
3EFIxnQSenirouFU5-AuNw,-1.263136523633559,36.87900225271778,2018.0,2.0,3/e/,180,0.26648855
3EKjqwJL4y9Dh6pZRgGWxQ,-1.240467541633864,36.74664630749218,2021.0,8.0,3/e/,180,0.42257154
3EMQJ7K6zfe0TChPq4G8eg,-1.266156218398694,37.03013646130916,2018.0,2.0,3/e/,180,0.33294994
3FBPSApx-LFiJrzSCnOqHQ,-1.255910884636501,36.86533089070474,2018.0,2.0,3/f/,180,0.41567588
3FRM9XKuE1Zv8mdrea-_5A,-1.289512083500661,36.9089982808424,2018.0,2.0,3/f/,180,0.26060012
3Flu_6UqVlPCmymOK8TU7A,-1.233067305045196,36.80062032904127,2022.0,1.0,3/f/,180,0.44936007
3G4bJtWAThduN_gUSN93cg,-1.180905476265929,36.77974915750692,2022.0,2.0,3/g/,180,0.29588088
3GVLGpXGwWRRIdbrRSPK6g,-1.200341956900045,36.76100128208331,2021.0,7.0,3/g/,180,0.35488138
3GdTqhlblTtrZrf8B5U95g,-1.397609146845775,36.76376175367675,2018.0,2.0,3/g/,180,0.25183567
3GeA1K6ePEyA8bRyT1rLmA,-1.309420541875165,36.77188728013589,2018.0,1.0,3/g/,180,0.27698404
3Ghebd9CGYzGSHfPikdgYA,-1.192176674795706,36.74154065475542,2022.0,2.0,3/g/,180,0.45508578
3HFVPsZaxMOLMJLdKoN6PA,-1.150688050657052,36.9573440717844,2021.0,12.0,3/H/,180,0.27334303
3HIXH7nQtdmBKjb1xSYK3g,-1.155555692470966,36.9532136664542,2021.0,12.0,3/H/,180,0.4440769
3HmlZD9TQRKsshmKbSruKg,-1.264597641504335,36.7904501312433,2021.0,7.0,3/H/,180,0.40342104
3I6-HZ1icgqclim5j_nJwA,-1.266416181659946,36.81709019175821,2017.0,12.0,3/i/,180,0.25153458
3I8aeZYMxCwHk-7-LJ-OMA,-1.305949515522488,36.91746179874249,2021.0,7.0,3/i/,180,0.53202295
3IUp08-iQapKI9lY7LzR0Q,-1.2574933622075,36.6943745459752,2017.0,12.0,3/i/,180,0.2789035
3IeSuXc7GmSLXIbYh8Y4Qg,-1.369579222032061,36.93937841020421,2018.0,4.0,3/i/,180,0.38550892
3Iet4LnZ0RIuwljwgPkhAw,-1.295170323632205,36.78614466473825,2021.0,7.0,3/i/,180,0.33696735
3IvjlwY_qtrxP29WbzSLCw,-1.289808487449648,36.76624443789843,2021.0,7.0,3/i/,180,0.3246783
3J1Gs1ZDeGBFHNgSVc93XQ,-1.207382315589626,36.9031703124885,2021.0,9.0,3/j/,180,0.67243105
3JCoV73O4LDcIZyJDJHqbA,-1.273549580320089,36.77854606515805,2018.0,3.0,3/j/,180,0.26685694
3JFnVLdRWH5mBnbDotjGQw,-1.221709098060144,36.82298395726678,2018.0,1.0,3/j/,180,0.39493257
3JSARzI2LJNz4RvbZtlOAg,-1.268681641506429,36.76726515778239,2021.0,7.0,3/j/,180,0.41610324
3JVuHM55QLSmN9kmmG-6dQ,-1.286246066413073,36.68563979825894,2021.0,8.0,3/j/,180,0.371603
3Jb_OIF2OF3LszkcFMvz8g,-1.312125686229465,36.83633443037216,2018.0,1.0,3/j/,180,0.27579322
3Je1SQg6jJvHSQIHzvlVAg,-1.2662637961274,36.83838985312138,2021.0,8.0,3/j/,180,0.2903854
3JkmtTXv0hacZXpxkXF5cw,-1.213872455484755,36.84957056905206,2018.0,5.0,3/j/,180,0.37799788
3Jwq9YfauHPeEWIAYgKcQg,-1.270529828044457,36.90022017373565,2021.0,10.0,3/j/,180,0.49516597
3K7iIMBAsCYUf6CIpa8rXw,-1.182428780918251,36.88273328228215,2021.0,9.0,3/K/,180,0.26127082
3KRgX6gvj3-7zyUSNZ5sWQ,-1.336761182990431,36.87059734484481,2021.0,7.0,3/K/,180,0.25887224
3KXfsfyDkH6sm1HEfxC17Q,-1.279562842671039,36.79459617918633,2017.0,12.0,3/K/,180,0.4235784
3LCV2D0nPloyHzUncEgcQA,-1.324451943436264,36.90020999894059,2022.0,5.0,3/L/,180,0.25518787
3LKKUgsVEb_37NzPdvcQWA,-1.173630656423659,36.82748448634876,2021.0,11.0,3/L/,180,0.39041877
3LOYO7yUTcV655gPgbudwA,-1.263004718954677,36.66086666068041,2021.0,8.0,3/L/,180,0.3529263
3Ljjcs3buZa4hXtbnhd7-w,-1.23014215726432,36.85971924039225,2021.0,7.0,3/L/,180,0.5316152
3Mi0mlYreSVRhXi5zmBPgg,-1.308095009317286,36.91172983552502,2021.0,7.0,3/m/,180,0.49479336
3Muz5fvz5E9-PLgKImDE9w,-1.323470723709035,36.83056460153455,2021.0,9.0,3/m/,180,0.25463003
3N-YarAL0BX18fvnr0MRNQ,-1.286986926985565,36.73449144652616,2021.0,8.0,3/N/,180,0.38137767
3NImJaF8nBE-aBVwWKrfoA,-1.284636115757229,36.83907689750799,2018.0,2.0,3/N/,180,0.44469976
3NUWoNJzkapMiDnr3QAdqw,-1.321350051492283,36.84130863891708,2022.0,5.0,3/N/,180,0.3646354
3NnaoUF_rvM30ayj34kCJQ,-1.252119306898334,36.8186803858848,2021.0,7.0,3/N/,180,0.2901158
3Nr8U-3sSeAncs8pOlYY1w,-1.260322839927186,36.81156663390836,2017.0,12.0,3/N/,180,0.3024905
3NsmLwZDIVsMUKhqXCFUbg,-1.24671717911189,36.9173016652476,2021.0,9.0,3/N/,180,0.2626522
3NvyWPDzaKn1Y3MZm2g5SQ,-1.27442598320718,36.83076574375299,2021.0,8.0,3/N/,180,0.5286066
3NzTdB3FAu08aAvwocQx9g,-1.298992674038246,36.79690970996355,2021.0,8.0,3/N/,180,0.52068865
3OSOdvsgcOdKB77gv0iBtA,-1.347517231068351,36.75136994241834,2022.0,2.0,3/O/,180,0.49491468
3OdHGnPdGs5HARgXSBlGzA,-1.18273682236697,36.90869561628997,2021.0,9.0,3/O/,180,0.3639253
3Olb2zTIvb4zX_jIgYc62Q,-1.327230094810374,36.71127589240754,2021.0,7.0,3/O/,180,0.4908186
3PThZECWbTD_mSBClC0aDw,-1.289929995511918,36.85490720143116,2018.0,2.0,3/P/,180,0.34714505
3PxSyfqQf_fv7pjH2leJ3g,-1.287885608848239,36.8534376647146,2021.0,8.0,3/P/,180,0.51356196
3Q4mQJRUnGu5yPs-23Sspw,-1.306473395545352,36.87951975581044,2021.0,7.0,3/Q/,180,0.3069635
3QF_9puLDqsPtX9K2tPFhg,-1.293259068105909,36.80554255466429,2017.0,12.0,3/Q/,180,0.47913316
3QPT8my8HbZoTAkyZHjgAA,-1.264070570904085,36.89954814190319,2018.0,2.0,3/Q/,180,0.33850792
3Qi4lq0c51PDaV1WsGFXug,-1.268071921378835,36.84396346584058,2021.0,9.0,3/Q/,180,0.3445046
3QiwbAETrdWcbxfBopFUKQ,-1.208959825850392,36.80318221469496,2018.0,2.0,3/Q/,180,0.28379625
3R54UXU-WNGQHXovLyinfQ,-1.263557750386885,36.828501322146,2021.0,8.0,3/r/,180,0.3579213
3RSLjKj7DqflPeWlK-Tivw,-1.190357773621816,36.78497060483897,2022.0,2.0,3/r/,180,0.3941043
3RfElFcDWqrcmYWLFw0yfg,-1.310182122110656,36.8960633243447,2021.0,7.0,3/r/,180,0.26316214
3S_OJpIkgGkLiLLrCpf0jA,-1.260914287764155,36.86721918697872,2018.0,2.0,3/s/,180,0.39003992
3SaH94i42MUjMOgdrpKAcw,-1.158082655647863,36.83223491127681,2018.0,5.0,3/s/,180,0.47380447
3Sc11YqXkU_Mf_yf6Bdobg,-1.226968041587694,36.70357097628032,2021.0,8.0,3/s/,180,0.26711962
3T5yREGThUb-3rEJB5_1WQ,-1.271763910285274,36.8337287703629,2018.0,2.0,3/t/,180,0.25749862
3TBC4FLNT4xqs_vi3AYLpw,-1.2038115664831,36.91724629113494,2021.0,9.0,3/t/,180,0.3876478
3TIose-5WESLTPZh-sO4RQ,-1.271077923005043,36.82815536956885,2018.0,2.0,3/t/,180,0.33538646
3TOw1xgACdSunMy8qtUwIw,-1.216833738522636,36.85806778012569,2021.0,11.0,3/t/,180,0.58454496
3TolO6EaEBgw8cJA_GlC1Q,-1.272343190487234,36.80910715938973,2019.0,5.0,3/t/,180,0.3502204
3TpgOA1Yj3p8i9RtZ2CSbA,-1.370696864935131,36.66568522097844,2018.0,4.0,3/t/,180,0.2711435
3UlrYFL6JxbyMZPPVcoqSQ,-1.161349434503322,36.8013921906594,2022.0,2.0,3/U/,180,0.45198196
3V2B7g9z-7j9UKeObsi5Tg,-1.249062033984389,36.87162951056605,2018.0,2.0,3/v/,180,0.28489414
3VFtnSztbmqqBPop1ZxqLg,-1.27019193809609,36.93589302475183,2018.0,2.0,3/v/,180,0.29895836
3VOsALIIRPrke22pD1d2Bw,-1.182684880274748,36.78558623663877,2022.0,2.0,3/v/,180,0.489867
3W53y685pYDL8ydyTTIK9Q,-1.312775383586885,36.82458223834724,2021.0,9.0,3/w/,180,0.40278217
3WA2kZTpu8YlDUq5Mx_uhg,-1.303458504229434,36.68431354906085,2018.0,1.0,3/w/,180,0.30568427
3Wlkkd4xhBeWd6IcwdV_mw,-1.321566026749614,36.84836064871204,2021.0,10.0,3/w/,180,0.33259347
3XTiUMQ7vujL6dihZz0yuQ,-1.298327151281523,36.7051111183498,2021.0,8.0,3/x/,180,0.36914334
3Xu1tygys-Qrsm0BFgDT8Q,-1.259361768267728,36.70532280312007,2018.0,4.0,3/x/,180,0.30430567
3XxdeEK_rK3itfDiyrUgKQ,-1.259453945769864,36.88937246733978,2018.0,2.0,3/x/,180,0.34541923
3YCXM2VhCDSdI9pT-x6cjg,-1.294986505523046,36.80033118697952,2017.0,12.0,3/y/,180,0.2720878
3YX-B8tA9HTCxhmXoaiFSA,-1.255290118500488,36.65626619949858,2021.0,8.0,3/y/,180,0.34432238
3YmS4fInOyJ0xpMWle-YPg,-1.255205213716754,36.99608594953967,2018.0,2.0,3/y/,180,0.32514817
3_U-IvCrKCoV4j9T98UuLw,-1.280165530053965,36.99020828446958,2018.0,2.0,3/_/,180,0.38996753
3aJUHk5paree2cqV2suhyg,-1.298283023098095,36.7396439638355,2018.0,1.0,3/a/,180,0.32708722
3aP3vF8eH-axbvPt9co_cA,-1.273620719497826,36.66602411204097,2021.0,8.0,3/a/,180,0.3681119
3azjRcZCxvVuDFfBYbm-iQ,-1.29511494351042,36.78713700449387,2021.0,7.0,3/a/,180,0.28028488
3bODyP8jxAfiEvn7Dmo1Kw,-1.315714844183162,36.71903035134068,2021.0,7.0,3/B/,180,0.29219267
3bVfxTPD6nFyXyp2UoM4OA,-1.168826737086652,36.97752390551551,2022.0,2.0,3/B/,180,0.52710533
3bfkoY8Yq86gdvf9iLaoBg,-1.255010037849251,36.84021281436906,2021.0,7.0,3/B/,180,0.26579514
3bpBOkabKi7hiG0bMw_AaQ,-1.393046964499513,36.76969297933004,2022.0,2.0,3/B/,180,0.46213546
3btBKKFH18NJAe6ZLIf_ew,-1.287413048866586,36.76007049684119,2017.0,12.0,3/B/,180,0.37432733
3cWAe04b7uqTC6DEgoyMLw,-1.177583952409808,36.67028798243934,2018.0,5.0,3/C/,180,0.3327706
3cXDLM_Pgg-BbNgsKHSPAA,-1.343029232816349,36.74083321485647,2021.0,7.0,3/C/,180,0.4489335
3ceqs7QCd6dwAbxjS7Nk3Q,-1.241695303424285,36.90848032906064,2018.0,2.0,3/C/,180,0.6168344
3cwWnDftX9XzN7XToEoDeQ,-1.315635241889036,36.91327228952539,2021.0,7.0,3/C/,180,0.46334964
3d5hb2GosmURFLBf6rAAVA,-1.216269459307976,36.79905078101697,2021.0,7.0,3/d/,180,0.3653753
3d6maPFAthrxFfXVj1knhA,-1.172816281551484,36.90944156852565,2021.0,9.0,3/d/,180,0.60237074
3dBK67RMvIBSqssxE3gFbQ,-1.215423937771812,36.90817339598473,2018.0,2.0,3/d/,180,0.26989546
3eBkc3CrhtBFl5t_oFTOnw,-1.25443816886339,36.71103255250072,2021.0,10.0,3/e/,180,0.36137906
3eLrn889wqp5Ds3GqlvxxQ,-1.250761308871988,36.77617121952778,2022.0,1.0,3/e/,180,0.36901054
3eQivrHmEwbFv7G_CCcG8A,-1.217350182981022,36.86304306643962,2021.0,9.0,3/e/,180,0.34416908
3eQwY1X76U1vlNmsqCzm1w,-1.216231514639087,36.97229283534663,2021.0,9.0,3/e/,180,0.34351277
3fmP5Rw49RZmbGE7I5wEYw,-1.268343941342361,36.92001314082023,2018.0,1.0,3/f/,180,0.26327404
3fq5LJcPyEzcN3wJBlaaUA,-1.28661834403994,36.85106547270477,2021.0,8.0,3/f/,180,0.2667683
3fyL7IObR5yN4gMiVPEeJw,-1.232947769254907,36.84343446251852,2021.0,7.0,3/f/,180,0.31251678
3g-AGQUWJeHGDXEwrDqbbw,-1.278993534134528,36.87858611356795,2018.0,1.0,3/g/,180,0.3471585
3g6bohUctHWU5D4VN2nogg,-1.259619841691218,36.85060672460148,2018.0,2.0,3/g/,180,0.41820213
3gIZmoLGiLVCOpfacrCQgw,-1.328347799465978,36.66950693725156,2018.0,5.0,3/g/,180,0.26149204
3gMARIKdkVvRaQw18QbQcg,-1.360834737251636,36.93554700315239,2018.0,4.0,3/g/,180,0.38036674
3gW-1jc0UWtKXCQf2bTqAw,-1.26954828996515,36.99941834456884,2018.0,2.0,3/g/,180,0.31444615
3gcwwabpZP_5UsQ52er5LQ,-1.311637406183941,36.83700646497928,2021.0,7.0,3/g/,180,0.28056383
3ghusogmEyBSBFDCCsB5_g,-1.181505490997857,36.87960774328558,2021.0,9.0,3/g/,180,0.3460298
3gs4x47-n1Uw25k3zqwSLg,-1.283956796751293,36.99463563081597,2018.0,2.0,3/g/,180,0.314352
3hL-Rz-J_T4anF_GjHCnNQ,-1.221833039986685,36.92304180600698,2021.0,9.0,3/H/,180,0.46520096
3hWhQLNP4_3JlBP4aiZWJw,-1.271609080734422,36.95128666545484,2021.0,7.0,3/H/,180,0.26765928
3hgyZ4zEs8LGIGX6Ic_s7A,-1.265060679795778,36.74126904402358,2018.0,2.0,3/H/,180,0.281132
3iTNEnbhNnWFFFXGqeVPoQ,-1.156714541157039,36.80703301037695,2021.0,11.0,3/i/,180,0.3887617
3icEUPttEU14gVRlD2W1xg,-1.325119826326645,36.86321366236353,2021.0,8.0,3/i/,180,0.2660803
3ilKH1rfTxud61xNg0RlTA,-1.20445291678511,36.94067925676331,2021.0,9.0,3/i/,180,0.36328956
3j179fnVL22FecYUJVcirw,-1.197814138710888,36.94707662183176,2021.0,9.0,3/j/,180,0.5879535
