panoid,lat,lon,year,month,ang_0,ang_90,ang_180,ang_270,img_path
pqvFwSKoINMh8oPlGPP0WQ,-1.28981122906388,36.98451676980179,2021.0,8.0,0.0,0.0,0.0,0.0,P/Q/
pqvGSaGHrrswvS5tMaJxcQ,-1.211341527135331,36.91070840645634,2021.0,9.0,0.0,0.0,0.0,0.0,P/Q/
pqvYEnb6hxYznSJq6UOQNQ,-1.262223711041246,36.70015391908022,2017.0,12.0,0.0,0.0,0.0,0.0,P/Q/
pqxbMW1oAO2YAVm2hR2msA,-1.247533959245768,36.68382916102292,2021.0,8.0,0.521593,0.36389962,0.0,0.3155282,P/Q/
pqyxDSovI_VpqgrKAicdSw,-1.377283667689744,36.7556073828401,2017.0,12.0,0.0,0.0,0.0,0.0,P/Q/
pr-JErNp4IKtPO4kWMBhJA,-1.279142100441548,36.81414194137172,2017.0,12.0,0.32860664,0.4421726,0.0,0.0,P/r/
pr08rRTW5K2zK5xF2tlkoQ,-1.191631974280685,36.89144011415372,2018.0,2.0,0.0,0.0,0.4561022,0.0,P/r/
pr0fWSRIHPfZGhlqsplBkQ,-1.260894396265765,36.71620676798727,2018.0,6.0,0.0,0.0,0.0,0.0,P/r/
pr3Sjo90km5NAs0QZFwEnQ,-1.275757145258033,37.04317898185325,2018.0,2.0,0.0,0.0,0.0,0.29433638,P/r/
pr5LRnKWez8c2_MR6DGFCA,-1.189650332842955,36.93042980978934,2021.0,9.0,0.0,0.0,0.0,0.0,P/r/
pr5QqyMY0Ic1jU_h54jKcw,-1.337669030857241,36.88334653911464,2021.0,8.0,0.0,0.0,0.0,0.0,P/r/
prBr5w6FcDaePkLEjmLLTQ,-1.256358149333719,36.9192280020497,2018.0,2.0,0.0,0.0,0.0,0.0,P/r/
prBsH2dnoBAUwE1PtUn5sA,-1.295132858452793,36.72730265377515,2018.0,1.0,0.37292546,0.0,0.0,0.0,P/r/
prCPjXOIrwCXoJaCDXnt8w,-1.21282135323109,36.90118956266228,2021.0,8.0,0.0,0.0,0.0,0.0,P/r/
prFbFJk2pcD5PMm9BV64uQ,-1.231270438544701,36.86206964411519,2021.0,7.0,0.2743897,0.0,0.0,0.6463508,P/r/
prGmQSLLn5L9TuJRYlwgFw,-1.328827194704666,36.82964471179814,2018.0,3.0,0.0,0.0,0.0,0.0,P/r/
prIG63G0N-IfzNAUPq2I_A,-1.254483961876169,36.93472856821686,2021.0,8.0,0.0,0.0,0.0,0.0,P/r/
prMJOjIv22hAyEJkM6IdJw,-1.276410573887808,36.7504108342821,2018.0,2.0,0.0,0.0,0.26505816,0.0,P/r/
prPZvUr2uEyNc-CXuNdJCg,-1.269460991098103,36.75217413660378,2018.0,2.0,0.0,0.5421486,0.0,0.0,P/r/
prRNk_qUjm98XIXtjsNtSA,-1.270042156027786,36.85106563692409,2018.0,1.0,0.0,0.0,0.0,0.0,P/r/
prSohFVtfJkWaQ3fXxW8Cg,-1.227413637742498,36.72984503398749,2022.0,2.0,0.0,0.0,0.0,0.0,P/r/
prTn6FxkTQTyD2zLXQYJ-g,-1.295404491122189,36.69298525735186,2021.0,8.0,0.27787653,0.30704656,0.0,0.0,P/r/
prY4aO-C2iwGj76FkqSGGw,-1.233815212402034,36.99095463535915,2021.0,10.0,0.0,0.0,0.0,0.0,P/r/
prZqcWelA5PN2yW13xF8ew,-1.264163598939711,36.74612754361993,2021.0,11.0,0.0,0.28810418,0.0,0.38954744,P/r/
pra0Ezp0QhG-N446yDi19w,-1.268505850659382,36.72510629357951,2017.0,12.0,0.0,0.26213175,0.0,0.0,P/r/
prarpr4aI_d3KnipwoFoKQ,-1.298370191472663,36.75934161198511,2018.0,1.0,0.0,0.0,0.0,0.29153296,P/r/
prbU39k31OSD3WUQkS3ETA,-1.33405239106343,36.80555719251866,2018.0,10.0,0.42119074,0.0,0.0,0.0,P/r/
prkkzBJMAwcYH4sFgWqcVg,-1.271204144524043,37.02097804275036,2018.0,2.0,0.0,0.0,0.0,0.25544602,P/r/
prnnFCqz6zHVlim6j7wcvw,-1.256288148692469,36.94790869496496,2021.0,8.0,0.0,0.0,0.0,0.0,P/r/
prplaznBvQgLGewhhIySTQ,-1.431447167878998,36.95328742800625,2018.0,10.0,0.0,0.0,0.0,0.0,P/r/
prpxgZA9kN9w-wO9gVm2bw,-1.202257520198799,36.66624331620041,2022.0,2.0,0.0,0.0,0.0,0.0,P/r/
prq4UjLc9ZGfBF6DnbOylw,-1.171297127664711,36.80389012741233,2021.0,11.0,0.0,0.0,0.0,0.0,P/r/
prs7htP8vZaNu3uGwpHHNA,-1.292272432740919,36.81284583718688,2021.0,9.0,0.0,0.0,0.0,0.0,P/r/
pru2kz3qWb0N_v7aaGcPzg,-1.150815764992095,36.94180860114805,2021.0,12.0,0.0,0.0,0.0,0.0,P/r/
prvoC0g9FRkm3pJye_LNTg,-1.263626898155695,36.72692209526529,2018.0,3.0,0.259961,0.0,0.0,0.0,P/r/
prxP7cCMW96STgXRcBDPBg,-1.286658704634579,36.82751660149012,2017.0,12.0,0.3409511,0.0,0.0,0.0,P/r/
ps-5mAXfEj6Mcj3wh3flFA,-1.320681396422492,36.79619039083367,2018.0,3.0,0.0,0.0,0.0,0.0,P/s/
ps-qJEXJvKQRvE3e_7xxbA,-1.334295642046731,36.71185371866528,2017.0,12.0,0.0,0.0,0.0,0.0,P/s/
ps1rPkmsiONh_xTxFp7cig,-1.206390593263931,36.83666580833913,2021.0,8.0,0.3322413,0.0,0.0,0.0,P/s/
ps2iFLb_E2bNZR1wb7falA,-1.273250564077194,36.99673496970968,2018.0,2.0,0.0,0.0,0.0,0.0,P/s/
ps2squR57RmPy9u1-zJjaw,-1.233314321264183,36.67848208476805,2021.0,7.0,0.0,0.0,0.0,0.0,P/s/
ps30AUXWFvZysK07paz32Q,-1.195874824308497,36.91112198438957,2018.0,2.0,0.0,0.0,0.6241184,0.0,P/s/
ps8hK_4PnLmJ9dGAbdIDFg,-1.26113712551284,36.88050378138016,2018.0,2.0,0.0,0.0,0.0,0.0,P/s/
ps9NyeauKoNrVBl_jFfz-g,-1.29289036845465,36.8124373752249,2021.0,9.0,0.0,0.0,0.0,0.0,P/s/
psC3l9MgHgrjCkisH7SPXw,-1.155606942395323,36.98154081072996,2018.0,5.0,0.0,0.0,0.0,0.0,P/s/
psC5FJDfXffMINzdJTpogw,-1.160276013170006,36.81816105876628,2018.0,5.0,0.0,0.0,0.0,0.0,P/s/
psCjKb_-ofmCiEGRfDuAPA,-1.286416450032604,36.87960872821941,2021.0,7.0,0.0,0.0,0.0,0.0,P/s/
psGrRKGeKrxxzRhbr2vXWg,-1.280882221645174,36.99037235611158,2018.0,2.0,0.0,0.0,0.0,0.0,P/s/
psH7k6qwZNPfHK5CrYvydQ,-1.239272946507784,36.67141010839641,2017.0,12.0,0.0,0.0,0.0,0.0,P/s/
psJGP10R2Iehd1SUbPiW_g,-1.238141852102247,36.72359930158133,2021.0,10.0,0.0,0.0,0.0,0.0,P/s/
psMhvS0PBgPG49u1ESgWQg,-1.300332694300769,36.68189462238851,2021.0,7.0,0.0,0.0,0.0,0.0,P/s/
psMpAwPJQuuXVqubaXaiQg,-1.152673730442996,36.63659346522925,2021.0,10.0,0.0,0.0,0.0,0.0,P/s/
psQhQBfANGq_uc6VQAmDyQ,-1.261507997991748,36.95196240483016,2018.0,2.0,0.0,0.0,0.0,0.0,P/s/
psRMl9egIyx0qtXqSrD_ng,-1.458217023895594,36.93974557242729,2022.0,3.0,0.0,0.0,0.0,0.0,P/s/
psRhBM5u5EDFg68hc4rOYg,-1.273513067011127,36.83067120944261,2018.0,2.0,0.0,0.0,0.0,0.0,P/s/
psS8cCOvKvFPHsEuu11K-g,-1.388754045520997,36.75308972832447,2022.0,2.0,0.0,0.0,0.0,0.0,P/s/
psSqULoNhswVORVng4TLIg,-1.322125815631675,36.84319369166468,2021.0,10.0,0.0,0.0,0.0,0.0,P/s/
psVA6qotBYGTK9PQ0qINcw,-1.280638855558323,36.79433051499001,2022.0,4.0,0.0,0.0,0.0,0.0,P/s/
psaJVSn3-FpPlIXX8iyRJw,-1.224964465444575,36.85447343744197,2021.0,7.0,0.0,0.0,0.0,0.0,P/s/
psePny6nnpEyDmZ_ZCuLsQ,-1.528336279792241,36.94447988928685,2021.0,9.0,0.0,0.0,0.0,0.0,P/s/
pshmqYdpgZzAKVkV795XWg,-1.353565432255337,36.82401572997832,2018.0,10.0,0.0,0.0,0.0,0.0,P/s/
pskPI8SG54cmpcbpmaa7zQ,-1.332750643323008,36.86029746850664,2021.0,7.0,0.0,0.0,0.0,0.0,P/s/
psuNZ7yfyO-xn0uuHZUI3Q,-1.269782668952067,36.99919848952916,2018.0,2.0,0.0,0.0,0.0,0.0,P/s/
psw1vOo3nrHJJnBJ91aiVg,-1.284081932607662,36.89207192682802,2018.0,1.0,0.0,0.0,0.27217612,0.0,P/s/
pswA-WJrJ_nmH2ZkUa4cfw,-1.247984374136688,36.94345005996605,2022.0,2.0,0.0,0.0,0.0,0.0,P/s/
pszH0P0f7NMUpSKUZOplXg,-1.35597270181777,36.9009335546417,2021.0,8.0,0.0,0.0,0.0,0.0,P/s/
pszj_73PHsHlEyheUIa5iw,-1.250115345425109,36.8639596659763,2021.0,7.0,0.0,0.0,0.0,0.0,P/s/
pt-pmk0ZPNUx5RercTt-FQ,-1.205167512796134,36.92031329770008,2021.0,9.0,0.0,0.4601027,0.0,0.0,P/t/
pt3OdTKnBzAgpv8oeFjSOA,-1.264689540833794,36.97888718793694,2018.0,2.0,0.0,0.0,0.0,0.0,P/t/
pt4jcnPOfpvTQ-Mn9NK3Yw,-1.324068389067938,36.79327614823296,2021.0,7.0,0.0,0.0,0.0,0.0,P/t/
pt4q7ibBbBsECyJdYlTw7g,-1.193075181258313,36.94016644944043,2021.0,9.0,0.0,0.0,0.0,0.0,P/t/
pt6I7p7ibMeRgPSy5vPxKA,-1.233255038980976,36.74055806554,2021.0,7.0,0.0,0.0,0.0,0.0,P/t/
pt6pdDY2nHC5aJ38q2P6Tg,-1.265414035352901,36.66999948477414,2021.0,10.0,0.0,0.5583437,0.32949626,0.0,P/t/
pt8XVDwDausv-c6vC9o9rg,-1.269067607273713,36.84856075703077,2018.0,1.0,0.0,0.0,0.0,0.3206029,P/t/
pt8u3pagW_SKaY5oraxvfA,-1.29235213862409,37.02951837292752,2018.0,2.0,0.0,0.0,0.0,0.0,P/t/
pt9hV4XG7p0b0VcWe1KmPQ,-1.192213061159541,36.74373529550117,2021.0,10.0,0.0,0.0,0.0,0.0,P/t/
ptIZDyymVWwgqhpBp6nBXw,-1.37346893289109,36.65817999878522,2018.0,4.0,0.0,0.0,0.0,0.0,P/t/
ptJ765UGJOGWaSzR7KkHYQ,-1.251727761680423,36.86047775849632,2022.0,5.0,0.0,0.0,0.0,0.0,P/t/
ptJnaklLlNRZbLIzRYPjTA,-1.28512037826027,36.77556348220276,2018.0,2.0,0.32655334,0.38604453,0.3035263,0.0,P/t/
ptKYF8MJSwu554PXRwQ6wA,-1.185972010954253,36.88290596646882,2021.0,9.0,0.0,0.0,0.33379135,0.0,P/t/
ptOycdNGj_Wj3yLKVr6K9A,-1.280662135059325,36.81849547561966,2021.0,8.0,0.0,0.0,0.0,0.0,P/t/
ptRke5SKTOFvru8XJZcShA,-1.283616509582133,37.01407510783901,2018.0,2.0,0.0,0.0,0.4722644,0.0,P/t/
ptT-0JEfb3hY_wCTKOPXMQ,-1.156449272255678,36.94991565217831,2021.0,12.0,0.0,0.0,0.0,0.0,P/t/
ptU2jzQLNul43xN0iUArXA,-1.302831324049247,36.82539253671091,2021.0,7.0,0.0,0.0,0.0,0.0,P/t/
ptWckyoxwa3vb1ZU1WngUg,-1.183883251268682,36.8995965546584,2018.0,2.0,0.0,0.0,0.0,0.0,P/t/
ptXfceqbaxn2xOCHgwEzuw,-1.308615391229202,36.84481477383212,2021.0,7.0,0.0,0.0,0.0,0.0,P/t/
ptYSSlVKTNwQy7dn2JjYdw,-1.213067349897957,36.97161966115017,2021.0,9.0,0.0,0.0,0.0,0.0,P/t/
pt_krFEJDPJ94c5nBaTXtA,-1.25607561808453,37.02747584262414,2018.0,2.0,0.0,0.0,0.0,0.0,P/t/
ptaknPgDg_Y8MUTCrEbbMw,-1.480626309298759,36.96514836351837,2022.0,3.0,0.0,0.0,0.0,0.0,P/t/
ptdxyMc1n4R5ysAoIS6PKA,-1.260989583020844,37.0200827404915,2018.0,2.0,0.0,0.0,0.0,0.0,P/t/
ptewV2DMFMLEOcfFzXIFAA,-1.29881619878196,36.7968654203541,2022.0,4.0,0.29384774,0.0,0.0,0.0,P/t/
ptfKW6Gz0y6Ty-W9fVCG-w,-1.210722435504269,36.94180876516455,2021.0,9.0,0.0,0.0,0.0,0.0,P/t/
ptgKbtvoQkOK2R0z8n8W6A,-1.273935776826586,36.73933320287463,2021.0,7.0,0.0,0.0,0.0,0.0,P/t/
ptjiKQNXpq8mX4DaUsX2Iw,-1.269101668608261,36.69015097553355,2021.0,8.0,0.0,0.0,0.0,0.0,P/t/
ptjiQlPG9Cw1nSDfLcdQpg,-1.258306876853467,36.92519012106023,2021.0,9.0,0.0,0.0,0.34715548,0.0,P/t/
ptl6LtpB4Y5sxFWm3S2ahw,-1.279921757359227,36.75146540033779,2018.0,2.0,0.56924415,0.32112584,0.2729973,0.0,P/t/
ptp3AHgkhILHpX4INxVBLw,-1.298094201636599,36.85412793516603,2021.0,8.0,0.0,0.0,0.0,0.0,P/t/
ptqjlSjW1XIeWgHroZYbww,-1.329076519062169,36.72578353349581,2017.0,12.0,0.4957007,0.2855234,0.0,0.0,P/t/
ptr_3mjmDsR2fQ-OP8hSwg,-1.362052801222147,36.76393003068625,2021.0,7.0,0.52126294,0.0,0.0,0.0,P/t/
ptrmV0HOasrhbPCiZDqzKQ,-1.277119051611609,37.04847997493815,2018.0,2.0,0.0,0.0,0.0,0.0,P/t/
ptsA-mgGVVBhHyfRQxPeCQ,-1.17423006433778,36.97803554924448,2022.0,2.0,0.0,0.0,0.0,0.28070956,P/t/
ptueOxlXFMxEOc6i2mu0lQ,-1.207564024041146,36.657315679196,2021.0,11.0,0.0,0.0,0.0,0.0,P/t/
pty7Jpay1jsJDZ0rRbUQhg,-1.252129188761004,36.90122820994936,2018.0,2.0,0.0,0.0,0.0,0.35308146,P/t/
pty_cvaH4K7hVGENb4rjDQ,-1.289932409624901,36.7691789799379,2021.0,7.0,0.0,0.0,0.0,0.0,P/t/
pu0rgFSXwHlSr7UDN67mng,-1.267106056142962,36.66947590599025,2021.0,10.0,0.30187836,0.47027493,0.0,0.0,P/U/
pu2hs-WVu0lCyJeAUqIrdA,-1.381416450119259,36.9209275531521,2021.0,8.0,0.0,0.0,0.0,0.0,P/U/
pu3jbBvNiWNbfakhdoatfw,-1.346262037515206,36.88343427578859,2021.0,8.0,0.0,0.0,0.0,0.0,P/U/
pu4BgKhUuBPaqEMKC9VIKg,-1.306473982765713,36.73959840647514,2021.0,8.0,0.0,0.0,0.0,0.0,P/U/
pu6gKg2joHDy--vBBbHR4A,-1.309726955538626,36.87383687156427,2021.0,8.0,0.0,0.32997817,0.0,0.0,P/U/
puCOlQQeKt9NF7DH2ou5Xw,-1.190953923027339,36.93265935265912,2021.0,9.0,0.0,0.0,0.0,0.0,P/U/
puEXJhdYvM1b0WPRDDfH5Q,-1.307820197778054,36.66555911392828,2018.0,1.0,0.0,0.0,0.0,0.0,P/U/
puF5rn6ql1E_clyU0713ww,-1.187459364121637,36.76378468935417,2022.0,2.0,0.0,0.0,0.0,0.0,P/U/
puHl56PijvDuEa-saJ9Nyg,-1.319931803942966,36.89576897654715,2021.0,8.0,0.0,0.0,0.0,0.5180683,P/U/
puIqRFN9DKrHZ7bChiDw4w,-1.217090436666251,36.77712555596916,2021.0,7.0,0.0,0.0,0.0,0.0,P/U/
puJnlMBRBSfQS82Dj3TK3g,-1.16996684490194,36.91827771940824,2018.0,2.0,0.25538778,0.0,0.0,0.0,P/U/
puJs5IU-t9b3AE8ON1MnoQ,-1.231996472996127,36.93301547612904,2018.0,2.0,0.0,0.0,0.0,0.0,P/U/
puKVvprCbq0aIpFJdF6mjA,-1.201771401183273,36.76502041041227,2021.0,12.0,0.30472478,0.0,0.0,0.0,P/U/
puXs57JadJnZXlsLDNVaag,-1.168259735717568,36.95343661180619,2021.0,10.0,0.0,0.0,0.0,0.0,P/U/
puXtVPK9QYKHT4rh3NiGSw,-1.325787212865039,36.71016316934634,2018.0,1.0,0.0,0.0,0.0,0.0,P/U/
pucyRzLWEXle8sVfI7r7DQ,-1.27203686769281,36.93886018100687,2018.0,2.0,0.0,0.0,0.0,0.0,P/U/
pudeqN88Gijp10QjzpGXvw,-1.291853041925522,36.89064162121016,2018.0,1.0,0.408365,0.0,0.0,0.0,P/U/
pug2CbtVe7ltCpwX5ruVyA,-1.258205438704237,36.86849923088245,2018.0,2.0,0.0,0.0,0.0,0.0,P/U/
pujXUJ0aYKx9ePqj8FMhlA,-1.273852261914303,37.02069312663694,2018.0,2.0,0.0,0.0,0.0,0.0,P/U/
pulLi2rHKVP-H4svZd6IEw,-1.190330990523418,36.84380087286108,2021.0,8.0,0.0,0.0,0.0,0.29225624,P/U/
puljeZCY9YfESmH2JqX2gw,-1.259342287795158,36.80917115917979,2018.0,1.0,0.49455392,0.0,0.47031385,0.41196057,P/U/
pun5-zUrx0etdIlnxINbPQ,-1.323456400212787,36.80088810694109,2018.0,3.0,0.0,0.0,0.0,0.0,P/U/
punDWQL_8zdyWHBbA7Ng-g,-1.248567223557524,36.94253863498957,2018.0,2.0,0.0,0.0,0.0,0.0,P/U/
punVJVOU8kj0SOnVQfA2cw,-1.2993127290635,36.88717492870451,2021.0,7.0,0.0,0.0,0.0,0.0,P/U/
pupHGnwSUvbfFLVtmW7L3Q,-1.259180145689776,36.67162937903893,2017.0,12.0,0.0,0.0,0.0,0.0,P/U/
puqdsGtgC2RgI4zkyfbsPg,-1.373853341461021,36.74114865675097,2021.0,7.0,0.0,0.4053749,0.0,0.0,P/U/
pur2rDikYnMop0CTuEJR-A,-1.295636691408159,36.86782502083317,2021.0,7.0,0.0,0.0,0.0,0.0,P/U/
pusEL-wrhfBN6K8GrlBNRA,-1.279975925036095,36.84415094002773,2018.0,2.0,0.3365919,0.31991625,0.0,0.0,P/U/
put9y7nlcP7rbUHEZ_ImFg,-1.294691699373012,36.86456265335583,2018.0,2.0,0.0,0.0,0.0,0.0,P/U/
putZjUlxv4rFCGPBtMfEIA,-1.232388903291404,36.89458911172597,2021.0,7.0,0.0,0.0,0.0,0.0,P/U/
put_on2YBfb-trcjfmKRJw,-1.207990875815363,36.82940709912972,2021.0,8.0,0.0,0.0,0.0,0.0,P/U/
putiWwAejTyqWifsK-A5Rw,-1.305974306750259,36.83025627548491,2018.0,1.0,0.0,0.0,0.0,0.0,P/U/
puuOHVXc2MYdk1gdCxQvwg,-1.203976684930212,36.90969024493349,2021.0,9.0,0.0,0.0,0.0,0.0,P/U/
puufUxxGb573zZjs7MM9mQ,-1.29693839259333,36.86468661611229,2021.0,7.0,0.0,0.0,0.0,0.3339511,P/U/
puuihP0yWaUVKJRnTFk-IQ,-1.276367380801898,37.03473477244487,2018.0,2.0,0.0,0.0,0.0,0.0,P/U/
pux-WD323413a4Vs1N5Q5g,-1.271307284277419,36.94313236642292,2021.0,8.0,0.39340213,0.39140388,0.0,0.0,P/U/
pv0uzIZ1nA4B0_Qc88LZfA,-1.309391349027091,36.8963419976707,2021.0,7.0,0.0,0.0,0.0,0.0,P/v/
pv4C1CoFBp_XrvhVyRnDcA,-1.259701455200893,36.92588841242609,2018.0,2.0,0.0,0.0,0.0,0.0,P/v/
pv5P7-_yen7UI8DrhpMu1Q,-1.251799948284694,36.95530796484755,2021.0,10.0,0.0,0.0,0.0,0.0,P/v/
pvA-YGkogQCf25oBRcNU7g,-1.284174838158378,37.04856980645494,2018.0,2.0,0.0,0.0,0.0,0.0,P/v/
pvBqx5VShoxCsTf3pz_s-g,-1.291378151763614,36.96998752406673,2018.0,2.0,0.0,0.0,0.0,0.0,P/v/
pvF-LjBEE5rbD8RNjkSQLQ,-1.360000592848543,36.94157028477242,2018.0,4.0,0.0,0.0,0.0,0.0,P/v/
pvMDZpTOGgwDlAau4HqLTw,-1.194080932606606,36.91143604280585,2021.0,9.0,0.0,0.0,0.0,0.0,P/v/
pvN7xSjzXwiF08a4a5IkFQ,-1.256716060586459,37.09182235463177,2018.0,2.0,0.0,0.0,0.0,0.0,P/v/
pvTT_G1trDE1-R4j-Xr1cg,-1.281544271631978,36.98954338896824,2018.0,2.0,0.0,0.326853,0.0,0.0,P/v/
pvUQEgsU98EgrjYmQFX95Q,-1.474701428284065,36.93892218171803,2022.0,3.0,0.45978943,0.0,0.0,0.0,P/v/
pvUTG-8IKXZ_0t-c9a9TDg,-1.221248815706728,36.82893277497438,2018.0,1.0,0.0,0.0,0.648686,0.0,P/v/
pvXNnc1UNLXTeTWJe7xHcQ,-1.465762183575569,36.9374243905933,2022.0,3.0,0.0,0.33059603,0.0,0.0,P/v/
pvYzPsOVliB1kgKzVRmNXw,-1.262548569693537,36.90436226488404,2018.0,2.0,0.0,0.0,0.0,0.0,P/v/
pva2Gd8NhcuD4epLXWhf8w,-1.305166851484595,36.90394405401218,2021.0,8.0,0.0,0.0,0.0,0.0,P/v/
pvayfMJyXm1ASxNjHRamzA,-1.20997968478043,36.93988687649554,2021.0,9.0,0.0,0.0,0.0,0.0,P/v/
pvccPKcpS1I7vo7l9uRriA,-1.272765097520241,36.95231179268392,2021.0,8.0,0.0,0.0,0.0,0.0,P/v/
pvclnFMLQtuNwuvZUysrMA,-1.259350782008026,36.82375772085412,2021.0,7.0,0.0,0.0,0.3426695,0.42134652,P/v/
pvfhyxu5i33jd6zIqcAaWQ,-1.15368168196726,36.95995059619774,2021.0,9.0,0.0,0.0,0.0,0.0,P/v/
pvfuKeLdoMrW6WvBi7vksw,-1.303729371704342,36.72103203143684,2018.0,1.0,0.0,0.0,0.0,0.0,P/v/
pvk788AS0fhcm9-zP0a-_w,-1.481759019396214,36.9568053899653,2021.0,9.0,0.2513083,0.0,0.0,0.32932258,P/v/
pvmo-XeKbrSRLsqPx-U1wQ,-1.333976899153148,36.82345397355002,2018.0,10.0,0.0,0.0,0.0,0.0,P/v/
pvofv69GN71ctQQSeCZ2fQ,-1.204327830824248,36.77461529023094,2021.0,10.0,0.0,0.0,0.0,0.0,P/v/
pw-4wNCbE8TrZrdJYHpwgg,-1.346942898684495,36.74465658287535,2021.0,7.0,0.0,0.0,0.0,0.0,P/w/
pw36vcl3GrCVlDzW4fRsaw,-1.193343073167507,36.74847070930568,2021.0,12.0,0.0,0.0,0.0,0.0,P/w/
pw3vL9xLXDVv67hTdPgfcQ,-1.347911440571426,36.66321218332352,2018.0,4.0,0.0,0.5180551,0.0,0.26939335,P/w/
pw77XzWeNx_AtrYvefjgpQ,-1.297344415818913,36.74654862327416,2018.0,1.0,0.0,0.0,0.0,0.0,P/w/
pw9oB3_do9_yGt5jAcyvnQ,-1.340859705640464,36.67362295090282,2018.0,4.0,0.0,0.0,0.0,0.46875694,P/w/
pwB4Xu2uHykDpw1nMU-Xsg,-1.301925799693378,36.78070895441908,2018.0,3.0,0.0,0.0,0.0,0.0,P/w/
pwDNaj_pCEpMtW8Qt4Az2g,-1.289703479675311,36.98807146759914,2018.0,2.0,0.0,0.0,0.0,0.0,P/w/
pwFcCqT8sEpbpxQQ0MM5-Q,-1.200590337725602,36.90972970818565,2018.0,2.0,0.41537237,0.0,0.0,0.4198427,P/w/
pwHmVi0lkP_u-xfvbMEZnQ,-1.291519045862319,36.69460897147493,2021.0,8.0,0.2631987,0.0,0.31486344,0.4489658,P/w/
pwJlRSpeSUf2YLz5FduwGQ,-1.308307545686446,36.81304949225681,2018.0,3.0,0.0,0.0,0.0,0.0,P/w/
pwJxHiHlhpbril5L6TQcog,-1.341969659527733,36.7216121672304,2017.0,12.0,0.25132626,0.5081029,0.5377172,0.27638295,P/w/
pwNScMV8HgsoS9hHEPVfeQ,-1.221742101428011,36.90222146286193,2018.0,2.0,0.0,0.0,0.0,0.0,P/w/
pwTX6TcAMZ6bn5cecRqEoA,-1.176820282669099,36.74205196769008,2022.0,2.0,0.0,0.0,0.0,0.0,P/w/
pwWbMlNI6eM7sX3TC1SK8Q,-1.1632771220105,36.77288630456351,2021.0,11.0,0.0,0.0,0.0,0.0,P/w/
pw_youYuXHTNTZyXsNuYeA,-1.284013964169187,36.88929614506963,2022.0,4.0,0.28504097,0.56329095,0.0,0.0,P/w/
pwcnjuAqGok5rSqsHVXIKQ,-1.259025612076179,36.70423138191429,2017.0,12.0,0.0,0.0,0.0,0.0,P/w/
pwiGKR8eBYcdKWhMj_cLhA,-1.31739721110944,36.77514626607993,2021.0,10.0,0.0,0.0,0.0,0.0,P/w/
pwjTmrPdXqsjhHRhFzj7Ng,-1.265465549780898,36.8025333709109,2021.0,7.0,0.0,0.0,0.29219875,0.0,P/w/
pwoXIquqG7Fx2HpySUtSdQ,-1.18107298811881,36.87361844502021,2021.0,9.0,0.0,0.0,0.0,0.2710324,P/w/
pwqIhY5kw5EnnJkRp2W3_Q,-1.313458060409563,36.90043564930642,2021.0,8.0,0.0,0.0,0.0,0.0,P/w/
pwquNvHCDHHam9dnkMIxMQ,-1.286904435930993,36.81662129235507,2021.0,7.0,0.0,0.35309875,0.0,0.0,P/w/
pwrJ0OGmyXizm5BEBhLkdw,-1.317776971898484,36.78330243141748,2021.0,7.0,0.0,0.0,0.0,0.25072238,P/w/
pwtlNR6yPECGXjtKAYQrGQ,-1.213970485639003,36.96985078686867,2021.0,9.0,0.0,0.0,0.0,0.0,P/w/
pwuK9uQirWM-Tp6HWHuPCA,-1.293473111574131,36.89545878996933,2021.0,7.0,0.0,0.0,0.0,0.0,P/w/
pwud79QnhGVYc7X7P8nAYg,-1.253894005395087,36.66901636195427,2021.0,8.0,0.0,0.0,0.0,0.0,P/w/
pwwNuY9qesov7xSCIEMdbw,-1.271771135699256,37.00890966481633,2018.0,2.0,0.0,0.0,0.0,0.0,P/w/
pwxUFysshCuxO49QGUtKfA,-1.326338286680965,36.89563398810486,2021.0,8.0,0.0,0.0,0.0,0.0,P/w/
pwyLdeXFfWCpF8KBAI3_Mw,-1.237162769752587,36.9351325788291,2018.0,2.0,0.0,0.0,0.0,0.0,P/w/
pwzcwKe6W6f5xuulx1ExdQ,-1.278580605146649,36.9075193231418,2021.0,8.0,0.42689267,0.0,0.31065258,0.0,P/w/
px-1P_rLGEU3t5rGesquuQ,-1.283333779182172,36.98423138329963,2018.0,2.0,0.0,0.0,0.0,0.0,P/x/
px-D_cJDwzpKdUFxUx9AEA,-1.281187656744368,37.03961493338039,2021.0,10.0,0.0,0.33192,0.38265496,0.0,P/x/
px38FikIX0GfYnkUZux5Lg,-1.284590105328074,36.94505367785322,2021.0,7.0,0.0,0.0,0.30643752,0.34886193,P/x/
px3BFEJWY9tncP7BM-CXdw,-1.232729116584384,36.99010453068335,2018.0,2.0,0.0,0.0,0.0,0.0,P/x/
px4fj-lgMUyog2Jqb91YSQ,-1.302591813823613,36.75344672052486,2021.0,7.0,0.0,0.34313795,0.0,0.0,P/x/
px6sPf3MCSaQD77jJx4X0g,-1.279813693878198,36.821485034195,2017.0,12.0,0.0,0.0,0.0,0.0,P/x/
px7KohdveIUH05V2uSumlA,-1.362281892495002,36.66102784414787,2018.0,4.0,0.0,0.0,0.0,0.0,P/x/
px984HlFzdU0BCkrwgGXdQ,-1.322929665603856,36.89920088201814,2018.0,2.0,0.0,0.0,0.32434177,0.0,P/x/
