panoid,lat,lon,year,month,img_path,angle,value
vs4hXD2QXtukuDo_TdIrJg,-1.215280137039042,36.88312206735331,2018.0,2.0,v/s/,90,0.7126004
wCqLe3rc7y9vq5O0aKqbTg,-1.378711224291979,36.7524408564794,2017.0,12.0,w/C/,90,0.6320393
wKmYDCuIcDUMAu_g4kO5aw,-1.269138690643513,36.75548200366155,2021.0,7.0,w/K/,90,0.6351212
wOpG7rIiQMr4hkkQGKC8Wg,-1.293486135916502,36.86527605205741,2021.0,8.0,w/O/,90,0.66056114
wOqdVS6sQYqT4-Mb_wZUxA,-1.20920121377993,36.92025095310902,2021.0,9.0,w/O/,90,0.6199626
wOwNoKjzjdUkMcS-Qx73wA,-1.204066572922946,36.90998256785472,2018.0,2.0,w/O/,90,0.7282979
wQ4hD-8ahzE5gSMf7x_Ffw,-1.257150018845938,36.99342613571195,2018.0,2.0,w/Q/,90,0.62952286
wTTVkFtOBtVuSOsXwsOpiA,-1.230344463607746,36.88773849690148,2021.0,7.0,w/t/,90,0.6007118
wd4oByDcuwxcySAzg-cHqw,-1.237384887288127,36.79346901030079,2018.0,2.0,w/d/,90,0.60483265
wjnX415Aq78FmODg6WWLbg,-1.23512760611895,36.76895777743863,2021.0,7.0,w/j/,90,0.67595637
wpNsrI2YGFDsiwaAW5dq5g,-1.20474148680083,36.93266296147311,2021.0,9.0,w/P/,90,0.63956136
wr8NqIzkACu6SDdoQ62FOQ,-1.279403999507001,36.80687575848909,2021.0,9.0,w/r/,90,0.60363775
wyxfPBBw4XJcvVAUZda7Qw,-1.382925445578417,36.76246394447971,2017.0,12.0,w/y/,90,0.6406106
x2S1nx6douvDY4W_ulR6EQ,-1.211585716661042,36.84593064823078,2021.0,8.0,x/2/,90,0.6624049
x6_zH30tzM-LONkNbgVQsw,-1.318040131325858,36.84201347608847,2018.0,1.0,x/6/,90,0.63045233
xNckbXXVSFL9DL0kfakCiQ,-1.252775670100558,36.7882615579479,2017.0,12.0,x/N/,90,0.6025722
xO8OnwU7IHDX_z1Y2ZxoOA,-1.285287206168398,36.83728642968487,2021.0,8.0,x/O/,90,0.62278515
xPCBRe-Xt8OcXiZGw_pMVg,-1.208871785923269,36.9439376684884,2021.0,9.0,x/P/,90,0.60301286
xUAYTQb6w5A2r_Y8L29R9w,-1.212010232581763,36.80973327048658,2018.0,2.0,x/U/,90,0.63311565
xgQ-bXBrfy_HPuPukajYFg,-1.257693529343333,36.88514015466151,2018.0,2.0,x/g/,90,0.64893913
xgwLlZwpRYmT3yb5DACywQ,-1.18753089214811,36.72649934157712,2022.0,2.0,x/g/,90,0.6470581
xtff7mvGJ1uEdXL7MrnuXA,-1.265724839892315,36.66996730137055,2021.0,10.0,x/t/,90,0.61489844
y2iOp1VNhUeqltX-_Vag8Q,-1.293444772682009,36.8059857262143,2021.0,7.0,y/2/,90,0.60245425
y3bNvX8hWxSavvRH9rQTMQ,-1.241141338332646,36.84998752919098,2018.0,2.0,y/3/,90,0.6911236
yCGpLAsAo3j3CdLBLJQa5Q,-1.241943229339936,36.68410221603291,2021.0,10.0,y/C/,90,0.6297942
yOpIRI2YOt0SI9S8SuDlJg,-1.322487956847239,36.8314145858806,2021.0,7.0,y/O/,90,0.60721755
yQMVBlDzO_swVxV970Lizg,-1.326960593763506,36.855595898121,2021.0,8.0,y/Q/,90,0.6381776
ySLrGMNgL3hLWTUCrSNt4w,-1.261108881101405,36.83847386570589,2021.0,9.0,y/s/,90,0.72243524
ya8908Pii_HAp2seFSeAAQ,-1.483452735647375,36.96282208469903,2022.0,3.0,y/a/,90,0.6204498
yr8FE-jM620eMQra2iz64A,-1.310791950514694,36.75700544908841,2021.0,7.0,y/r/,90,0.62348276
yzg_7qctsfJgK5n4RDzY_w,-1.301024918469791,36.82379427317961,2021.0,8.0,y/Z/,90,0.71444154
z6h1nn4uzdwIgrHyVLWTuA,-1.242355800985721,36.66042237533711,2021.0,10.0,Z/6/,90,0.6078985
z9vVhWsM0fI9MUrODhrrbQ,-1.488534094337491,36.9507297354092,2022.0,3.0,Z/9/,90,0.6803278
zDaJSc498fThFHiI8Bq2qw,-1.38119878570689,36.7704844804551,2021.0,7.0,Z/d/,90,0.71685606
zQKgAJzDipGopVs5kASCxA,-1.177074077249008,36.94102943657498,2021.0,10.0,Z/Q/,90,0.6908274
zT13gEgib5V4xB-EqQ76Zg,-1.363662099757312,36.91078536281251,2018.0,4.0,Z/t/,90,0.6167997
zbDa0V961si4tqXbXAamqA,-1.365655738070029,36.92677642141298,2021.0,8.0,Z/B/,90,0.69198805
zfr11nfSp236Xjbyj1oQKg,-1.303775548624021,36.77934988227124,2021.0,7.0,Z/f/,90,0.618701
zjVYDBKPJXwdzvKvH4eRXQ,-1.354061604775951,36.74628936478909,2021.0,7.0,Z/j/,90,0.620567
zjXjr6f5lR1Qh6p3Q75Plg,-1.304310251919585,36.82608865516372,2021.0,7.0,Z/j/,90,0.6183272
zkDQon2QWLT7Q0LNHQkdcQ,-1.259235523452007,36.77679843143648,2021.0,9.0,Z/K/,90,0.6799346
zqtx3cwKjajRVeZU3SrEXw,-1.214238599091913,36.85483281392117,2021.0,8.0,Z/Q/,90,0.64361525
-0_gZvvTxCxbRNmGootr3g,-1.252538649644181,36.88337239230822,2018.0,2.0,-/0/,180,0.68022156
-3l0SHoc2SjGiBF8t3kaaQ,-1.263649263106172,36.68726712874408,2021.0,8.0,-/3/,180,0.64853525
-AOhdESMuWhTaG31j6YJrw,-1.213838165485139,36.68916351024588,2022.0,2.0,-/a/,180,0.6096421
-ChfgSb8ER1TBuGCdnbNOQ,-1.27948468314669,36.73313761273416,2017.0,12.0,-/C/,180,0.61668485
-FfqJSZre5afN5Ejnr496A,-1.195425596916103,36.94350451220569,2021.0,9.0,-/f/,180,0.609038
-GuffXkciYy0Fk-DryjLMg,-1.260565290001556,36.78871691341093,2017.0,12.0,-/g/,180,0.6400116
-IWRLSUH5z4_XZNFVKof6g,-1.263481488949969,36.86239294292968,2022.0,4.0,-/i/,180,0.72315997
-KeEbjTKF4hzZrzfarYmTg,-1.223378171155555,36.84221721490292,2021.0,7.0,-/K/,180,0.62458664
-kqIzsU8XGVEqRvkMhIl7g,-1.206873429268817,36.76022480641988,2021.0,9.0,-/K/,180,0.6057291
-p4FgNxILpM2f64Xr8mT3w,-1.216180938688398,36.81889297872257,2022.0,1.0,-/P/,180,0.6646202
-qD7AbtJVhLEYBRVjnUX4Q,-1.29083219958753,36.75990747257399,2021.0,7.0,-/Q/,180,0.6973167
-sXoGq9e9x6N2llVzftJDQ,-1.373105316838454,36.7463511988012,2017.0,12.0,-/s/,180,0.61906123
-snU1MvI2MVOzuUbwF5j2A,-1.231126698583394,36.89440176602693,2021.0,9.0,-/s/,180,0.65609044
-wAkkStEYDXmeT7bVijKCQ,-1.312220149571484,36.706775456127,2018.0,1.0,-/w/,180,0.7074216
00dxF2vLmMOf6bEuYhoBKg,-1.281449494076142,37.03369302951821,2018.0,2.0,0/0/,180,0.60071963
00vYuqzcYeRqtxRV6A31Sw,-1.18766466323165,36.66152843266708,2022.0,2.0,0/0/,180,0.6365877
02RP3J6wRNB64SACMo-GuQ,-1.236529585573938,36.78103384260797,2021.0,7.0,0/2/,180,0.72717
08mT9SQh2Gyji2_hCq4lMA,-1.27888989630709,36.82388224510673,2021.0,8.0,0/8/,180,0.61630267
0BtHZuDAX73XVsuFPoutOg,-1.290005716935784,37.0166696938954,2018.0,2.0,0/B/,180,0.73985344
0Cl1ty8xnBUhc66lj6NArQ,-1.211389032382183,36.89706559149232,2018.0,2.0,0/C/,180,0.64889276
0ILrDMIGotH92dVGJSR8Vw,-1.152536917937253,36.80762077126198,2021.0,11.0,0/i/,180,0.6237005
0MJc-J3O8hpPMCKVsPPBAQ,-1.210307516171243,36.92616434764756,2021.0,9.0,0/m/,180,0.67653656
0P5WJc6Cy6p0uBJ72PF-Iw,-1.30994163171839,36.7250731469933,2018.0,1.0,0/P/,180,0.6326978
0TOfWrHCTwAWcQzeWnkKPA,-1.311564897593333,36.80064308896799,2021.0,7.0,0/t/,180,0.61451465
0YzG64nr6BfM6ax0-Ftevw,-1.265639199913127,36.79737635156477,2021.0,7.0,0/y/,180,0.6284201
0a76dkLfPKBsty87ZuYlXw,-1.208531811537368,36.84928695598239,2018.0,2.0,0/a/,180,0.67199856
0cQPN9tuBPmFACm7_Y_BFw,-1.306770376014614,36.85624460378786,2021.0,8.0,0/C/,180,0.61439675
0dot1UKLo2VO3ayj66lGQA,-1.249941442266361,36.86388610856644,2021.0,7.0,0/d/,180,0.6561084
0ytYJOKjc0z9E_FCc-p0Jg,-1.361581206304653,36.71722200686055,2021.0,7.0,0/y/,180,0.65182084
1LaYvJRdEacIHwHkQfcWBg,-1.331109624589518,36.89335063536874,2021.0,8.0,1/L/,180,0.64482594
1ODbjK4lOyyPBVSjwSd-kA,-1.28996536151533,37.07056159121438,2021.0,10.0,1/O/,180,0.74123085
1Wel4aIkhhTQTHs8moeCCw,-1.224148502755123,36.86557832085976,2021.0,11.0,1/w/,180,0.60570157
1kqkih1Yv2l--CNkrlSzRA,-1.191510064444163,36.76619396463281,2018.0,2.0,1/K/,180,0.6334872
1nilajUzKtMiItbQKCJBkg,-1.257800447685012,36.78569652549511,2017.0,12.0,1/N/,180,0.6614405
1phjoGUQKw3toMGus96pqg,-1.15829495310237,36.83274272327711,2022.0,2.0,1/P/,180,0.63739634
1tbZ_Yem9hqvCND8zkjoWA,-1.250925305469502,36.81886250273897,2021.0,7.0,1/t/,180,0.6609828
23ZrrGHMscQKlkBm3_ZVUQ,-1.329110403605016,36.8341560040621,2021.0,9.0,2/3/,180,0.7800735
26T9A1ZBoX1VyrG2agzOCw,-1.21756823318911,36.70991513661559,2021.0,8.0,2/6/,180,0.70539033
275btMmD_p1E5RdhJCYuEg,-1.210739054865035,36.85418426002978,2021.0,8.0,2/7/,180,0.72023416
2G6A8LXSLBBj_z4iQKFDNw,-1.247510931123248,36.87441605583241,2021.0,8.0,2/g/,180,0.6380128
2LZeHEhu-_1YW5o9WFjTYQ,-1.226271003562227,36.83753034057418,2018.0,1.0,2/L/,180,0.71278423
2VEEk0Z-IucMods602GgYQ,-1.190779974081016,36.84428101382216,2021.0,8.0,2/v/,180,0.6004824
2XIQMQ5NW2a76exrhuXZDA,-1.268864637958396,36.88476352693227,2018.0,2.0,2/x/,180,0.68057513
2b5OMmoSGj5CNzFS6Ue2GA,-1.2297949445614,36.89441670118122,2021.0,9.0,2/B/,180,0.702597
2k9F5CnFDt6ltn9hclrt-A,-1.296522428899885,36.74086125601765,2021.0,7.0,2/K/,180,0.65607727
2m5RC3-OprJh79inaaHaDg,-1.276766359970758,36.91989353710782,2018.0,2.0,2/m/,180,0.7348623
2oUywgASaAGxWFyLsTUcXA,-1.372116373127069,36.76859781848518,2021.0,7.0,2/O/,180,0.69346225
2rGwXa_YiTzVradq3SDISA,-1.26784720707049,36.88578014653728,2021.0,8.0,2/r/,180,0.619645
2vcRbr5DRJUQTJIJBbis0g,-1.346571921078092,36.73542682911674,2018.0,1.0,2/v/,180,0.68028504
32haklwTnH3Uz09DuSeGEA,-1.38512333534478,36.74419774964348,2018.0,1.0,3/2/,180,0.6302183
36HQR1vhQ_XxJc4POjvglA,-1.160469505313976,36.93948945298277,2021.0,12.0,3/6/,180,0.72002184
38YhaLU7nXyTe-nvj0UXIg,-1.254864998532182,36.83816926830404,2021.0,7.0,3/8/,180,0.63422745
3ED_odsx6-d234d9C3UGKA,-1.252278179487831,36.88655973413766,2021.0,8.0,3/e/,180,0.7358024
3J1Gs1ZDeGBFHNgSVc93XQ,-1.207382315589626,36.9031703124885,2021.0,9.0,3/j/,180,0.67243105
3ceqs7QCd6dwAbxjS7Nk3Q,-1.241695303424285,36.90848032906064,2018.0,2.0,3/C/,180,0.6168344
3d6maPFAthrxFfXVj1knhA,-1.172816281551484,36.90944156852565,2021.0,9.0,3/d/,180,0.60237074
3mXDO_ypKsJ7Kf0W1TxwiQ,-1.280871988994238,36.70843506739791,2017.0,12.0,3/m/,180,0.6055845
4-AT3mmMlweA_UyGOB29qQ,-1.257236877734089,36.80899345487627,2017.0,12.0,4/-/,180,0.6031338
4Aia9AlxuCul-WzvDe6d-A,-1.475333343283409,36.97197518511971,2022.0,3.0,4/a/,180,0.63081354
4PCOxCxhquHLWMFl9IbWfA,-1.266897925324695,36.79658291940083,2021.0,8.0,4/P/,180,0.6120717
4RSl-ImvPWeFsb-hj7Vdew,-1.204371918437853,36.77523240545624,2022.0,2.0,4/r/,180,0.6120316
4SPeLbUGxO7oisf4zfEUEw,-1.276941257380195,36.88542174192497,2021.0,10.0,4/s/,180,0.6735309
4WQdPocDv_bXLYJ3MM2BVQ,-1.159327202640139,36.6387369348366,2021.0,10.0,4/w/,180,0.6115413
4ZTJ0qefQMNY75LNIDw6XQ,-1.254459582954427,36.69357392261115,2021.0,10.0,4/Z/,180,0.74256617
4dD35aCsyoJlmtrGIfBteQ,-1.156792970109263,36.93964560147951,2021.0,12.0,4/d/,180,0.6778702
4e-JhFVZGxzohyQKVDrffA,-1.262633419009204,36.83983053661025,2021.0,10.0,4/e/,180,0.6123398
4eEbcYoRwKdid4Gpw4-kyg,-1.258375441573388,36.85012531108912,2022.0,5.0,4/e/,180,0.61160374
4eKPq1WN1OH0IqlFqVmVDg,-1.260235239684706,36.98208873596253,2018.0,2.0,4/e/,180,0.7279541
4lP5ksk9oK0ocL4vG8CDfA,-1.253780703145188,36.81501544541931,2021.0,7.0,4/L/,180,0.6986038
4o4YySA2R5SaUkWBATDaqw,-1.287127841178562,36.69258321128144,2018.0,1.0,4/O/,180,0.68961024
4vB82o0yLJYVU2-bHcm-zw,-1.279561237199414,36.83325652723499,2018.0,2.0,4/v/,180,0.6345429
52vGjpWmzO54ANTTg2SSlg,-1.225347905532404,36.75738018062492,2022.0,2.0,5/2/,180,0.74485964
5BrRFhVPTHQhhTzS-zemRQ,-1.254346731745175,36.83867055168523,2021.0,7.0,5/B/,180,0.63805866
5Et_TgBTpPIToNIvhLQoww,-1.233194328721615,36.93578173047405,2022.0,2.0,5/e/,180,0.60101354
5GKehbR3fLYtbBV9vTVV3g,-1.273671014662237,36.66735463763078,2021.0,8.0,5/g/,180,0.7533025
5H4njqZMFEO10oF0dl7pVQ,-1.303114657261071,36.77448829931279,2021.0,8.0,5/H/,180,0.69131607
5QbDCMMD3DfQRfmuzzCYXQ,-1.3044541988499,36.73398641397824,2018.0,1.0,5/Q/,180,0.70107305
5_aZDOXzePUF2kmOXp4zsg,-1.284795169244321,37.0715820125539,2018.0,2.0,5/_/,180,0.6428475
5sjcBHOdE-n9loW8Ey7Oow,-1.251731166940301,36.86465000196887,2021.0,7.0,5/s/,180,0.6051682
5u9MrbetbifQDLJQLZAREA,-1.174652224547048,36.91374081960559,2018.0,2.0,5/U/,180,0.7446641
62DsugTXuvT1giavnWXtmQ,-1.368580985778766,36.74228722966317,2021.0,7.0,6/2/,180,0.61441904
6ExbcclQcbb4pS2j3Dcgjg,-1.210866233894917,36.92751521765918,2021.0,9.0,6/e/,180,0.60074687
6H2RKt9ysyoujAiKKk6KjA,-1.139897507008178,36.96498464510163,2021.0,12.0,6/H/,180,0.7580162
6nAtgnlMAWSVOooSibu4Hw,-1.302187037264166,36.7310027783891,2021.0,8.0,6/N/,180,0.67547166
6pvO-y_cZUwSOAFaUOcOfQ,-1.226630114347864,36.83757986177741,2018.0,1.0,6/P/,180,0.67357
73J3XVl5L7ez1xPViSKd6Q,-1.255761852900978,36.74707313996976,2017.0,12.0,7/3/,180,0.63852364
7Btiik4uO8ec02jMs36JyA,-1.203488191575868,36.94335731065135,2021.0,9.0,7/B/,180,0.7069772
7K4JjOs6yFee0WZLtZusQw,-1.379700717378744,36.7616604373589,2017.0,12.0,7/K/,180,0.6648064
7MZGPG90faVZX0mV_GX5pQ,-1.325845996287426,36.7246785945574,2021.0,9.0,7/m/,180,0.6227065
7TiqD_TOEcTwzyAoof_Qkw,-1.355581599571504,36.66192414300478,2018.0,4.0,7/t/,180,0.6102967
7iRfsB7lBlHPUJNsi6eIQg,-1.295785192675813,36.85834766481329,2021.0,7.0,7/i/,180,0.6021547
7jO3Fegl_XhmOn_-_9P3tg,-1.323916225181536,36.79762376327042,2021.0,8.0,7/j/,180,0.6116768
8BHebyQ5a0BE3nBiK5FLMA,-1.237711110402403,36.76284119686417,2021.0,7.0,8/B/,180,0.72787815
8CWWApolvMvMEMczp3zAFQ,-1.385626757462267,36.74414964599519,2018.0,1.0,8/C/,180,0.68198043
8WAV6ewHxXvRgIBtDxtIVw,-1.219243471217733,36.77555033121822,2021.0,9.0,8/w/,180,0.63777775
8a-H45aHfDqwyGU_UYRqKg,-1.201722914459547,36.9062478354539,2018.0,2.0,8/a/,180,0.6494341
8e2D8f3Xl54KkwdpJjytVQ,-1.274726648388072,36.77576789751839,2021.0,8.0,8/e/,180,0.60326403
8gMqgsGR-JvP3ujiVYrGag,-1.212688368085549,36.89460133882682,2018.0,2.0,8/g/,180,0.6414627
8kc--nZDdeYj0-p8yCsxgw,-1.280666615796217,36.85067791408633,2021.0,7.0,8/K/,180,0.63249177
8ugePTc3zMcpZw1Dqj-8ZQ,-1.278765713697293,37.06105792655703,2018.0,2.0,8/U/,180,0.6818153
8vBuWqe7yKjASdBpwkx_xg,-1.242669466199547,36.89459067088659,2018.0,2.0,8/v/,180,0.6354775
915QyTCv5TXytJyrY3frTw,-1.371795182738697,36.74420161437968,2021.0,7.0,9/1/,180,0.75863
91c5gycXIpy4Bx1kRfq2lQ,-1.221330460147548,36.86780039353798,2018.0,2.0,9/1/,180,0.69467145
96UGmX0L6qZik_ce2p4Icw,-1.245316144614622,36.71403977641859,2021.0,10.0,9/6/,180,0.71592295
9HYT_XIo91aAtCnJzum4Sw,-1.274411431809278,36.70159869225417,2021.0,8.0,9/H/,180,0.67024827
9P4hx8W_6xRgaGFLVHI2XA,-1.208585757457566,36.87386839191392,2018.0,2.0,9/P/,180,0.6560942
9TA7-WN1NXMfhG1HhzU7bQ,-1.178612579438833,36.86777001986256,2021.0,9.0,9/t/,180,0.7252849
9Xaz_dpeqI61l15bivNz3A,-1.370870134517556,36.75731416289844,2017.0,12.0,9/x/,180,0.6341839
9f7NgoH5_NXJhfw-jEgN8w,-1.285473554758624,36.98873121331001,2021.0,8.0,9/f/,180,0.7574476
A2MMbVUET-qhK8hNcteVBw,-1.276726396335839,36.91995104207209,2018.0,2.0,a/2/,180,0.7110255
A5D_JdCmMBc1mp8mYIKO-A,-1.297364192717637,36.8161718591757,2018.0,2.0,a/5/,180,0.63089573
A8BZIa98-H9aHYA1Y9x-Fg,-1.361095638997753,36.65337684344702,2018.0,4.0,a/8/,180,0.6184501
A9tortlAzDKyE0-pTHcclg,-1.338337790647426,36.78082759245562,2018.0,10.0,a/9/,180,0.71778536
AHcyDEhF9Qj-lCUZ7HSvcA,-1.364078367922681,36.76575039028553,2021.0,7.0,a/H/,180,0.66625994
AKaZ3Y-V454RyFfsyGXuXQ,-1.305851303967764,36.74215870320405,2021.0,8.0,a/K/,180,0.6364487
Acb5lAT2RQaJ6RlV-XWhyQ,-1.342766248698116,36.87226228405743,2018.0,10.0,a/C/,180,0.6058291
Aexecal3CriC7ZQXnmWwQg,-1.315335671210023,36.91386912954498,2021.0,7.0,a/e/,180,0.6630443
Ah-FSQ-GLOvDrHMs_adOcw,-1.264236609998663,37.01264972565022,2018.0,2.0,a/H/,180,0.66322434
AvSviOXQxWzMaMPGd-e0fw,-1.277794021218853,36.79501525779081,2017.0,12.0,a/v/,180,0.6700062
AyJmVnWSo-zdOrJdi3xhZA,-1.349220385697237,36.6626222904525,2018.0,4.0,a/y/,180,0.6278906
B-mV2L37WWA3Ej8l8sS3oQ,-1.240546633650555,36.67360805342871,2017.0,12.0,B/-/,180,0.69997644
BD5ZcmLCqBgeOeBeBoOrpw,-1.387999673943968,36.75429512507986,2022.0,2.0,B/d/,180,0.6896868
BLS90b_yaEt6skaU7S1kKg,-1.174711050089188,36.91368371996959,2018.0,2.0,B/L/,180,0.7028936
BMqjI-EcOTDId3n65yqGBg,-1.247310712014884,36.91450091325531,2018.0,2.0,B/m/,180,0.61685795
BOoNW3-juhXFcD-FD7u9yw,-1.257031421426658,36.88569413615543,2018.0,2.0,B/O/,180,0.6146949
BTD8eDM1BYAJLfgeyWIdAQ,-1.291930938164781,36.79401390250062,2018.0,3.0,B/t/,180,0.6056717
BYvEInbzgeoZzcDUfJ5QFQ,-1.307061862383303,36.82490282679196,2018.0,2.0,B/y/,180,0.6115177
Br7W6R8AbgkXl6ZFR47Qpw,-1.268516080957105,36.85188426569126,2018.0,1.0,B/r/,180,0.6119598
Bs8EI8mAz9oWceFt3qTUHQ,-1.306049396129698,36.87074920726012,2018.0,1.0,B/s/,180,0.635663
CBiEqEbVyoIDNTW-A-QBQQ,-1.233800175522908,36.7233159455082,2021.0,10.0,C/B/,180,0.6506084
CMxllGsGYIGFp4OrKRNrSQ,-1.481759506792553,36.95234614920275,2022.0,3.0,C/m/,180,0.73776
CRIqOnCac0yJBOOIlI2XBw,-1.373428630103658,36.65597896483891,2018.0,4.0,C/r/,180,0.6453101
CW8ccAZ3LiC-CpkvvF4VRQ,-1.357320450997794,36.68169998890811,2018.0,4.0,C/w/,180,0.67760485
C_c_ImtazJQHa954bKrzLg,-1.278400752102869,37.03622729156082,2021.0,10.0,C/_/,180,0.6824574
Ci9VglTYg-RbuVU82xtAEg,-1.260873991643581,36.84997077857317,2018.0,2.0,C/i/,180,0.6065732
CjxWgLVGuFx8teDFllb9yw,-1.194747961846328,36.88039708143794,2021.0,9.0,C/j/,180,0.7145456
CmvDHxfdykTIde1yhdXCJQ,-1.15612455997117,36.93553748938064,2021.0,12.0,C/m/,180,0.6746
CvK0yqXcgKBgr2-qTY265Q,-1.32893017426772,36.83524033868757,2021.0,9.0,C/v/,180,0.6051908
D87FgF-Sw6OD7zCg_0MUbw,-1.194882489724346,36.94003236281365,2021.0,9.0,d/8/,180,0.6137629
DO9pO3cQk5bKWvvveA2zAQ,-1.274522301275271,36.80282587305599,2021.0,7.0,d/O/,180,0.6533089
DWR-4XzGYT4dYGXBcU37ng,-1.276772261028922,37.03450200124164,2018.0,2.0,d/w/,180,0.7169352
DctiDaEaTLcxGE250gU0Ng,-1.34491898871831,36.70262614258208,2021.0,9.0,d/C/,180,0.6507235
Dhg6hko4Nyr0sGBpS5BUmg,-1.2272952865518,36.70770394791488,2021.0,10.0,d/H/,180,0.603633
Dhr-aDCrWWrCq7VqOqaT2g,-1.142206282258868,36.63300130718151,2021.0,10.0,d/H/,180,0.70772
Dk_60JO01oUUp-1DY0qUhw,-1.288913171878307,36.79143961926408,2021.0,7.0,d/K/,180,0.6493442
DoXEOmulWrax6S6faoG44w,-1.196663220567052,36.90313568674924,2021.0,9.0,d/O/,180,0.64466685
DrURtoFbiQBzM4tSWjmlmA,-1.306512092307158,36.69428444542008,2018.0,1.0,d/r/,180,0.6026345
DvHIOJyYybsXT7WLqYUkrA,-1.23184653638956,36.65963118360612,2021.0,8.0,d/v/,180,0.6905493
E3kDSlbGUpd419-KrKOHRw,-1.232896056477026,36.76360514966806,2021.0,7.0,e/3/,180,0.6320979
E7A95W0yPxwhucFWDrTiEw,-1.258111110179827,36.82441861695932,2021.0,7.0,e/7/,180,0.62237793
ECCcgl2anGB0aFqMW88BYg,-1.252045147709018,36.78880911823656,2017.0,12.0,e/C/,180,0.6717112
EI--3US2a3sgQFOLfvHJtA,-1.284009593806939,36.8393317247986,2018.0,2.0,e/i/,180,0.60341215
EIKHlnEgS1uOmSLysHqHRA,-1.349252457609821,36.94014037022583,2018.0,4.0,e/i/,180,0.61109644
ELj3Nns6TKYJbOkzY1xujQ,-1.266563321668771,36.66631369516872,2021.0,10.0,e/L/,180,0.73977685
ENA3nCPqzPefzCPcHJmxuA,-1.330274932188924,36.74867659715645,2018.0,1.0,e/N/,180,0.6505319
ESxps6y4YH2hIJttZTTPKg,-1.344890077862987,36.73365819443634,2021.0,7.0,e/s/,180,0.70465213
EZAte-Jfz8D4WZUnMdXC9Q,-1.268464725815265,36.88515525584204,2018.0,2.0,e/Z/,180,0.6339962
EarahD7v0hPlicv9zr4kkw,-1.200137667950556,36.90831418661681,2018.0,2.0,e/a/,180,0.6333254
EhYtiOSTlQoblsUwKrPz9A,-1.293391343580826,36.90141053296982,2018.0,4.0,e/H/,180,0.6320065
EiyuX1dj7i-P2GGt7N1bvA,-1.316812813804256,36.91404617064012,2018.0,4.0,e/i/,180,0.64906055
EkQQPa5XSqVQm4hYNDnj_w,-1.324005006579902,36.84935592973038,2021.0,8.0,e/K/,180,0.7734507
Eo1s5fs62HMNcCY7RYzNzw,-1.328839457879972,36.8824114681312,2018.0,2.0,e/O/,180,0.6150133
F2LOOvpT5Wyc9nxSPVcVvw,-1.372806449634003,36.74607434318895,2017.0,12.0,f/2/,180,0.60718095
F5I0WH87JsveDWrGorLgxA,-1.166476535734764,36.93617712374773,2021.0,12.0,f/5/,180,0.62395436
F6O1H3JgVDUxRQleZZtkrg,-1.237616569136303,36.77540928676218,2021.0,7.0,f/6/,180,0.718273
FDee2KjysUY-sqntrEpV0Q,-1.272378975317307,36.67223804923471,2021.0,10.0,f/d/,180,0.60010433
FFftACew2pE1xTU5nAGqRQ,-1.220355680670558,36.97783079382166,2022.0,2.0,f/f/,180,0.70496786
FHb9t--c0boE-sJ76qX0cQ,-1.28571771580929,36.76014547308577,2017.0,12.0,f/H/,180,0.65306795
FgjU3C-fia7S9o0Le02pwg,-1.25881555632386,36.72502264571441,2017.0,12.0,f/g/,180,0.71782696
G2SHnB8Y3DK9AiM2LbJI0A,-1.251284876458632,36.90342007681569,2018.0,2.0,g/2/,180,0.7548577
G2Xgrq-iGevwhyaSHqhvSg,-1.137494763323533,36.9706256276072,2021.0,11.0,g/2/,180,0.60459584
G3Olbx1mgrq2CiG8keBs5Q,-1.251344036356371,36.94280105831644,2021.0,8.0,g/3/,180,0.6163912
G4vfFONfXKU8WI1zzrrV9g,-1.311570105860945,36.82026471353848,2021.0,9.0,g/4/,180,0.6053136
G77lkmXq_Kteqh56qXIJ-A,-1.333432363824353,36.89189688432326,2021.0,8.0,g/7/,180,0.6037255
GMMDzZvq5dRLceyL1S4aOA,-1.490828474793641,36.93607706591301,2022.0,3.0,g/m/,180,0.6798481
GPm56wMHlQnPhemGk7oS8w,-1.282459802078846,36.89224171683843,2018.0,1.0,g/P/,180,0.71028984
GUap4kFac_XmI9Oj3VofvA,-1.47514056010116,36.96630200638072,2021.0,9.0,g/U/,180,0.6144706
GXAAdYfMc3Nf__SPK8w42w,-1.482422973347931,36.93574318341137,2022.0,3.0,g/x/,180,0.6576074
Ge8pOg9rEsDVSKKH7R3OFQ,-1.260714586060018,36.78869645082709,2017.0,12.0,g/e/,180,0.6685528
GiGE4tyF7KYbQifsQC61Lw,-1.216117667610554,36.86391517031975,2021.0,9.0,g/i/,180,0.64749604
GrPecJ-Fi8VyYGyq8RqNng,-1.290018687187346,36.74514871536584,2021.0,7.0,g/r/,180,0.629745
Gwow2jJYQ2ClqD90kIwBqA,-1.293446651833576,36.8120749167411,2021.0,9.0,g/w/,180,0.6504911
H2nfuTTsqq7ASJaTQrukAQ,-1.226138052083203,36.83463809678664,2018.0,1.0,H/2/,180,0.70717686
H885oxVXy8jvwajmhDns7g,-1.171706248294409,36.77948179620918,2022.0,2.0,H/8/,180,0.68925333
H8lneI7cQBCnIJ-JylNBvA,-1.175618055918874,36.63419687322181,2021.0,10.0,H/8/,180,0.6826706
HVPkcbo4-ZB52x5NGWy6hA,-1.275493502909508,36.65466601917046,2021.0,8.0,H/v/,180,0.62560093
