panoid,lat,lon,year,month,_0,_90,_180,_270,img_path
Sn-5dUvGPrxx2m0bun4HRQ,-1.313987467778645,36.79579062911915,2018.0,3.0,13787.0,6406.0,11097.0,0.0,s/N/
KO3AcayFOhHPd6NFNL6rbg,-1.314343377488196,36.79605768497487,2018.0,3.0,11954.0,18096.0,4582.0,21331.0,K/O/
KQGHhzWLU3zqcqncGNusvw,-1.314805487815007,36.79638817553231,2018.0,3.0,7959.0,5848.0,11862.0,6204.0,K/Q/
pKQYaorXZr0iR-f93N-82Q,-1.315149157845717,36.79669779339162,2018.0,3.0,37987.0,37090.0,17944.0,13256.0,P/K/
ScHtCoSx_tEAOIACaMsAog,-1.315323713149281,36.79720404209303,2018.0,3.0,4316.0,21243.0,0.0,24141.0,s/C/
Skz1XwdFXwqAOodRM_GQvg,-1.31538524732715,36.79762589966813,2018.0,3.0,23547.0,7695.0,4719.0,6543.0,s/K/
ATK9U5Dl9niJjkeAmjGBkQ,-1.315377159360655,36.79811431143092,2018.0,3.0,7965.0,22956.0,19480.0,21475.0,a/t/
djQYT25D4cycA4Ly5mLYiA,-1.315331626931718,36.79867190543767,2018.0,3.0,27048.0,31072.0,13193.0,17161.0,d/j/
Jxp_im2i9QGfqsSTCmAg6g,-1.286370182689279,36.80425410496516,2021.0,9.0,0.0,0.0,0.0,0.0,j/x/
MkTrnIX0RHPdMB-z6vmzyg,-1.287591638326816,36.80319716835311,2021.0,9.0,18441.0,29888.0,38072.0,34832.0,m/K/
r_NH_PG1sKwfmU-oM-TVZw,-1.326438908530806,36.78779863911701,2018.0,3.0,9956.0,0.0,22190.0,0.0,r/_/
cjXGCfmUoWTNmW0dFhfQ7A,-1.354274915491416,36.71444656000953,2021.0,7.0,0.0,0.0,26854.0,0.0,C/j/
cvKMaAwhrcBw8jx395WO5g,-1.253362783105213,36.8436276863081,2018.0,2.0,4951.0,0.0,48451.0,0.0,C/v/
Eig8oxIrwFiWGSyzGJZtZw,-1.351242925738668,36.65213391504489,2018.0,4.0,4282.0,29926.0,14490.0,50546.0,e/i/
p60TXfZ1dA7-haIAwm7uUw,-1.329825457514336,36.6698118989604,2018.0,5.0,5957.0,23553.0,0.0,17889.0,P/6/
ks0wEq59xg3hphZSLft_wA,-1.329966193093504,36.67014278717755,2018.0,5.0,6804.0,28117.0,18336.0,22315.0,K/s/
mWeik-4-vUdhQJRl7qi7UA,-1.353738280005327,36.6941271188926,2021.0,8.0,0.0,0.0,0.0,0.0,m/w/
CDOFzEE3GDALh4ea04bTXg,-1.366222271048932,36.68305541743194,2018.0,4.0,17766.0,0.0,23847.0,0.0,C/d/
DlUPfBkFDJRsgj6tBvIz5Q,-1.365786200494904,36.68306619821574,2018.0,4.0,22651.0,0.0,8825.0,13572.0,d/L/
0gVFecjQ8SHc0E8i03Hw-Q,-1.36524555772402,36.68306101356418,2018.0,4.0,17829.0,0.0,0.0,0.0,0/g/
5LhRD62FoPrsFgJe2G4Wrg,-1.364752083175193,36.6830073565142,2018.0,4.0,16875.0,0.0,11477.0,0.0,5/L/
vauvPdH4SbMVlK-Gk_e77g,-1.364306985560802,36.68294094351694,2018.0,4.0,21199.0,0.0,16433.0,0.0,v/a/
hUjHOpVwelK6yC-rAb4iyQ,-1.36381066259369,36.68286737068508,2018.0,4.0,19642.0,0.0,11064.0,0.0,H/U/
_AwKIvRA8Ghz9evHaMig9w,-1.363349034027681,36.68279412696599,2018.0,4.0,16413.0,13967.0,18197.0,0.0,_/a/
YMkQVoHajzpd0GUosgwctg,-1.361117000000782,36.68236848900762,2018.0,4.0,18407.0,12325.0,0.0,27919.0,y/m/
GchzIQIys_KhuC7gEXRDmw,-1.375878884185551,36.71558784550908,2018.0,1.0,32609.0,40008.0,15346.0,25535.0,g/C/
GchzIQIys_KhuC7gEXRDmw,-1.375878884185551,36.71558784550908,2018.0,1.0,32609.0,40008.0,15346.0,25535.0,g/C/
gXBHG1sMzFlSAiZHPe6xaw,-1.371170087930848,36.72679609188847,2021.0,7.0,0.0,0.0,10622.0,0.0,g/x/
QJ-Cnmzo2caZTVyPfl9o-w,-1.370781106434725,36.72646471514705,2021.0,7.0,0.0,0.0,13865.0,0.0,Q/j/
T4kN-kEFU2OgKmKsJOe1ng,-1.370489353164682,36.72612881326346,2017.0,12.0,11993.0,16956.0,8334.0,14107.0,t/4/
G6KYOfgbNYFShI-o-n8udA,-1.37023109694303,36.72592607057387,2017.0,12.0,0.0,0.0,24145.0,23193.0,g/6/
d5kqNtv-gzqX0wToIfwvcw,-1.358845958688845,36.76260838411373,2021.0,7.0,10093.0,11248.0,0.0,0.0,d/5/
L0gF_n28kcsAnzIBzZgpCA,-1.358931472716114,36.7626130699708,2021.0,7.0,11733.0,14905.0,0.0,0.0,L/0/
sPBOCfFMCy8CtPQmrf1AyQ,-1.324371601321612,36.7617161750892,2021.0,7.0,0.0,0.0,21485.0,11492.0,s/P/
IA3nCNpeqIF-IX6_ZX7llw,-1.268821850549851,36.76875556275886,2021.0,7.0,0.0,0.0,0.0,0.0,i/a/
ehErcFWAZa-yH3tnN_7SBQ,-1.26878118889507,36.76830370137601,2021.0,7.0,8609.0,0.0,0.0,0.0,e/H/
E_tsqyKvw224GZjlEEEZyw,-1.268730464065408,36.76782224443769,2021.0,7.0,41008.0,15791.0,0.0,0.0,e/_/
3JSARzI2LJNz4RvbZtlOAg,-1.268681641506429,36.76726515778239,2021.0,7.0,10049.0,35077.0,16421.0,20953.0,3/j/
8zmccAlCciM8E2IsgcO2aQ,-1.268618259641362,36.76680334070258,2021.0,7.0,39735.0,35609.0,0.0,5239.0,8/Z/
Ph1HmRXM4lVzet9_I9STPg,-1.268475989004447,36.76625446678425,2021.0,7.0,31318.0,30688.0,11566.0,13137.0,P/H/
qw4Vmv7GhREF8-nVGCT4Cw,-1.26835400744851,36.7657906704971,2021.0,7.0,38785.0,33484.0,0.0,6822.0,Q/w/
FNfHOeO1Q3SZnsCL6nRjjA,-1.26824651572218,36.76549382948524,2021.0,7.0,0.0,19653.0,15108.0,0.0,f/N/
oNGeWcQ65mXp-T65eHQ-vA,-1.255640993132548,36.74318822431773,2021.0,7.0,0.0,26910.0,38866.0,22896.0,O/N/
P24Bm822RmSUSUxQhjPgXw,-1.255681567518041,36.743650352953,2021.0,7.0,15742.0,41126.0,0.0,11768.0,P/2/
S3PLgdsw2NAMApUjbvsVMA,-1.255705838196856,36.74413435149535,2021.0,7.0,12938.0,38906.0,8049.0,0.0,s/3/
GL7alRvlGwn_Q7a5SlVhiA,-1.255717864337823,36.74458414003935,2021.0,7.0,28901.0,39575.0,24186.0,0.0,g/L/
hX4L1IiV97qV_ZkMhVMvcQ,-1.251594855119079,36.74681289661107,2021.0,7.0,0.0,0.0,0.0,0.0,H/x/
xB7f-tAc80P3e3prHWbVKw,-1.249946500515196,36.74355110243715,2021.0,7.0,8641.0,0.0,0.0,0.0,x/B/
vYHvhCNMq2tczJ-3Q2EKpw,-1.241103728094322,36.75785825244426,2017.0,12.0,10395.0,8295.0,0.0,22725.0,v/y/
KyF0QRpZV0exaK-zbWqqlg,-1.241444882591624,36.7577749703353,2018.0,2.0,19087.0,0.0,8591.0,37928.0,K/y/
hPN9d1N_7nQtB1EZdrFTPw,-1.190165733776985,36.75355269968423,2022.0,2.0,36046.0,29981.0,6529.0,0.0,H/P/
eA--zuI3_UKyyJmPTi1hCw,-1.187943205033346,36.74841093265412,2022.0,2.0,0.0,0.0,15279.0,14874.0,e/a/
MwxUDJdRA7PlqTRxQxWegg,-1.289161639462568,36.80240010129127,2021.0,7.0,9705.0,16237.0,54495.0,0.0,m/w/
AOgrYOvo-KY-gnTWtjsBIA,-1.471249166090874,36.95624358241609,2021.0,9.0,33181.0,47662.0,36673.0,20159.0,a/O/
_gTcHHKGBQ9EHW_ODFILjA,-1.472219611773486,36.95596702261954,2021.0,9.0,36266.0,6322.0,8786.0,0.0,_/g/
8QMlPbTw3UE8hneKkAHz0g,-1.471180088256633,36.95596357893923,2021.0,9.0,35630.0,47800.0,18787.0,7081.0,8/Q/
ube1lCsGwT9KL_9HaZvicA,-1.472134221651873,36.95568455830271,2021.0,9.0,35889.0,0.0,0.0,0.0,U/B/
HdPOlDCHUA-vj57NE22xAw,-1.470847768481928,36.95471523414233,2021.0,9.0,33318.0,44968.0,45055.0,10381.0,H/d/
AXtq1gi6XvTC-aU6P6MehQ,-1.471790158363761,36.95449614640759,2021.0,9.0,32189.0,0.0,5649.0,0.0,a/x/
1cUJhIL-5YATp5Gp_9c9jw,-1.37138059412813,36.65175741817755,2018.0,4.0,25175.0,22915.0,50374.0,46221.0,1/C/
6laBsW1rpad8fdPZVGbY8Q,-1.371760488525545,36.65209925403058,2018.0,4.0,21510.0,0.0,40671.0,31200.0,6/L/
q6I0UR8su5ridqhTxNOGHQ,-1.288636755248938,36.82702920548815,2022.0,3.0,0.0,0.0,0.0,0.0,Q/6/
xShMm52n1Zsc0YYrvcV50Q,-1.288098934260829,36.82693343434149,2021.0,8.0,0.0,0.0,0.0,0.0,x/s/
GxJOZwhnx2JX1TH3ZReKHg,-1.287193775618072,36.8263470592331,2021.0,8.0,0.0,0.0,0.0,0.0,g/x/
DUaX3tUU-ewQK9ArwYf5vw,-1.286745973552397,36.826122495799,2021.0,8.0,0.0,10971.0,0.0,0.0,d/U/
p6QyezMGcMU9izbrox-C5A,-1.286331956559125,36.82590860958111,2021.0,8.0,0.0,0.0,0.0,0.0,P/6/
2Q7mvWCbLi6IPLft5Cnr1g,-1.285852693600869,36.82567673453622,2018.0,2.0,0.0,0.0,0.0,0.0,2/Q/
gpffSFpF3D-V0eiBnJ4IKw,-1.287513215604017,36.82722961812004,2021.0,8.0,0.0,0.0,0.0,0.0,g/P/
wq3I8IczzzD2jnQNAoFYpA,-1.286804501718604,36.82679413063355,2021.0,8.0,0.0,0.0,0.0,0.0,w/Q/
CSn92p2W5-7aLzOxFnNgDw,-1.288689178774238,36.82866452380764,2021.0,8.0,0.0,0.0,0.0,0.0,C/s/
fFJ-dwrgl5SZ8oBW0ltSww,-1.288914734979639,36.82824399337743,2021.0,8.0,0.0,0.0,0.0,0.0,f/f/
UV05G25LBo9s9TrDoQOTFw,-1.288958638520894,36.82815701227247,2021.0,8.0,0.0,0.0,0.0,0.0,U/v/
R_LLIK06YhrBMgPY25a10Q,-1.514316166651892,36.95008867022254,2021.0,9.0,0.0,33140.0,0.0,0.0,r/_/
mSPgqDWv2w0YW_fBK62RpQ,-1.51450875290453,36.94996919761677,2021.0,9.0,0.0,0.0,0.0,0.0,m/s/
OauKzSNXMAjlW3pfbn7Psw,-1.286274066584895,36.81978400549026,2021.0,8.0,0.0,0.0,0.0,0.0,O/a/
j6Fqm59t1jrmC27sbTuqDQ,-1.285812022224578,36.81952697490261,2021.0,8.0,0.0,0.0,0.0,0.0,j/6/
eA7W5xYtg_qYkNtodIRang,-1.286008878830573,36.81963573451903,2021.0,8.0,0.0,0.0,0.0,0.0,e/a/
TCdDs_Sw3QVURD2QpugmGA,-1.28595226887929,36.82031350703755,2021.0,8.0,0.0,0.0,0.0,0.0,t/C/
ISYzf5j-A8N21UmaocX57Q,-1.285758820005791,36.8207183932629,2021.0,8.0,0.0,10142.0,7951.0,0.0,i/s/
ikiDO1FUy0Q8f_-bmhC59Q,-1.296702332398847,36.87666962695176,2021.0,7.0,0.0,0.0,11670.0,10751.0,i/K/
LE69gGDWRRI_IqOVrQnI9Q,-1.296229672996881,36.87663301877225,2021.0,7.0,0.0,5045.0,0.0,36084.0,L/e/
hkfEz546QIDSe9zeGej4nA,-1.295733965835484,36.87658631458853,2021.0,7.0,0.0,0.0,0.0,0.0,H/K/
7lZN0GPp_wSrCfOBDPrebw,-1.29685929797068,36.87698645931336,2021.0,7.0,11747.0,14506.0,0.0,0.0,7/L/
7HsUA5zzOWWlZX5Xb4r9Bw,-1.265427094962796,36.80670100639038,2017.0,12.0,0.0,0.0,0.0,0.0,7/H/
LzZYrd3kdZAO4elxjnvflw,-1.264933440836189,36.80726855894753,2021.0,8.0,0.0,0.0,0.0,0.0,L/Z/
vwZeenjq4BGWmp8XNjxX3w,-1.284046329778112,36.82285902079312,2017.0,12.0,0.0,0.0,0.0,0.0,v/w/
W4xy0U0WfggMVsaa_7m-Ww,-1.334587826186997,36.88408741417211,2021.0,7.0,0.0,0.0,0.0,0.0,w/4/
VB1ZjqJp9k1PYs77im_wqA,-1.334274491530449,36.8845119756305,2022.0,5.0,0.0,0.0,0.0,0.0,v/B/
hEW6WZO7XJ3ugFaxNVJ32Q,-1.333968487430892,36.88493144618009,2021.0,7.0,0.0,0.0,0.0,0.0,H/e/
IMbGGExOR1HhrzWXGCtsWA,-1.333686684663323,36.88528648825311,2021.0,10.0,0.0,0.0,0.0,0.0,i/m/
dP561wJfwgeuksCCk9d0aw,-1.33336136989702,36.88569167402469,2021.0,8.0,0.0,0.0,0.0,0.0,d/P/
SuNIpBBJaKqbV909Qrn3sg,-1.333129855137255,36.8860950520095,2021.0,7.0,31058.0,0.0,0.0,22676.0,s/U/
5zvA-g9TF575vw7-1_4gXw,-1.332827242785297,36.88651172313903,2021.0,7.0,8098.0,0.0,0.0,4209.0,5/Z/
D9k-abL7y6320l4bYNSwew,-1.332506621132399,36.88695481832664,2021.0,7.0,0.0,0.0,0.0,0.0,d/9/
Daf-PfZt96ObzlyzQahunQ,-1.332170361652898,36.88731904237549,2021.0,10.0,0.0,0.0,0.0,0.0,d/a/
elyHIxIMSEWJfiGHFTLkhQ,-1.377791597984073,36.92675394653533,2021.0,7.0,0.0,0.0,22027.0,7136.0,e/L/
ueY11sknO8YfwVawkuVE1A,-1.377428495585119,36.92635866644727,2021.0,7.0,20801.0,19868.0,19623.0,17984.0,U/e/
WKsT2qbIFhEik_vD8ZWyYA,-1.37712261269777,36.92603220400735,2021.0,7.0,0.0,17752.0,0.0,10422.0,w/K/
LDjNO8iPnqT-DAGg2utHdw,-1.376803323207101,36.92568892472232,2021.0,7.0,0.0,0.0,0.0,0.0,L/d/
frusSbzSgDdJ4LZR5vrB2g,-1.376443443865036,36.92528937349839,2021.0,7.0,0.0,0.0,0.0,6269.0,f/r/
JA9sbhRvj6EmTgq91IXwRw,-1.376075119958968,36.92488087913072,2021.0,7.0,0.0,0.0,5136.0,10371.0,j/a/
R_nKndHXwbj66--Z-SzJuQ,-1.375759963359008,36.92451249400443,2021.0,7.0,0.0,0.0,13694.0,15441.0,r/_/
O6Bjycfaa2lbtkSGBHERpA,-1.375406172470522,36.92412089308895,2021.0,7.0,0.0,0.0,0.0,14134.0,O/6/
2jBgStp610D0MzU3mMkT0Q,-1.375096661134414,36.92377186285967,2021.0,7.0,0.0,0.0,0.0,11046.0,2/j/
frSckClEQ1t28FYOZBdcfA,-1.374762593619844,36.92339896057133,2021.0,7.0,0.0,0.0,0.0,0.0,f/r/
eDmohk21t02boPYydgywYw,-1.374460002017824,36.92306444608155,2021.0,7.0,0.0,0.0,0.0,19346.0,e/d/
DFMolvIliojUN8mZdA1W7A,-1.374098214709629,36.92266209154008,2021.0,7.0,0.0,0.0,0.0,11433.0,d/f/
ko6-t42p4BJTA1txywjwYg,-1.373785039343719,36.92232207767257,2018.0,4.0,0.0,0.0,0.0,0.0,K/O/
Ac6tidT5qZiPl3rfBJcIvg,-1.27593952764392,36.77188843090403,2021.0,7.0,0.0,0.0,0.0,0.0,a/C/
MnCmXDRKkqKKKrMivt98Gg,-1.283170336057581,36.78556117096668,2021.0,7.0,0.0,0.0,0.0,0.0,m/N/
FbyNj1AYxh2dnqxVSHwBTw,-1.330939999718028,36.86536339982368,2021.0,8.0,0.0,0.0,41514.0,0.0,f/B/
m7mkM2S7QDGKQLdhV27Scg,-1.330994660286485,36.86477240478505,2021.0,7.0,0.0,0.0,0.0,0.0,m/7/
djVHcvwZ0JDiItRhreWKNA,-1.331051084914707,36.864359468916,2021.0,8.0,0.0,0.0,4189.0,0.0,d/j/
azO3KMuW-MX1P7extmYRYw,-1.33116769204319,36.86379818437851,2021.0,8.0,0.0,6728.0,39691.0,0.0,a/Z/
uGt0qFpz0yEI5RmzIYdb_w,-1.33115858781318,36.86334337411034,2021.0,7.0,0.0,0.0,0.0,0.0,U/g/
PgBNgmuGH9AoIzwONzzSBw,-1.331300838856405,36.86283569088124,2021.0,8.0,0.0,5146.0,44512.0,0.0,P/g/
VsQ8XlptksFARdm7gviaEg,-1.331280090093653,36.86227291697384,2018.0,2.0,10077.0,0.0,0.0,0.0,v/s/
rf8s0MZ0sihB1fziP7FabQ,-1.331345630314726,36.86186128064271,2021.0,7.0,0.0,0.0,4207.0,0.0,r/f/
EuCG_TixidnIXfyyGwe80Q,-1.331470995741978,36.86141392933509,2021.0,10.0,11177.0,4446.0,5885.0,9445.0,e/U/
Kv0FXyJyXfjrgsKEb25OfA,-1.33150106947763,36.86084186739777,2021.0,10.0,46017.0,6407.0,21876.0,8776.0,K/v/
akTM5MZ7j-oSOLKCcLUI-g,-1.331524106226637,36.86039795806355,2021.0,10.0,36831.0,8131.0,0.0,0.0,a/K/
zxaaZsJDxYcYasikudQ51g,-1.331508757047365,36.85986234057427,2021.0,10.0,18611.0,4455.0,0.0,0.0,Z/x/
Tb__f6GyYinO72DW71bP0Q,-1.331454870661334,36.85930496256548,2021.0,10.0,9916.0,0.0,9707.0,0.0,t/B/
TWpyWXOeqUArW4HE9mK_Tw,-1.331388043955298,36.85892171655473,2021.0,10.0,0.0,0.0,8736.0,0.0,t/w/
9L-BMhv5Jl_jkNAIaN0hKA,-1.331257163808155,36.85833313283898,2021.0,10.0,26975.0,0.0,28396.0,4277.0,9/L/
7w3z1N9x-LWoFqvppezdIw,-1.331140477504878,36.8579343644924,2021.0,10.0,0.0,0.0,22728.0,5653.0,7/w/
cEio6yl-kUF5CHiJbzDmLg,-1.330984871953806,36.85747097933169,2021.0,10.0,11668.0,4811.0,4535.0,0.0,C/e/
YFaEjMm7QJCL0n1ic0gmGQ,-1.330779279635998,36.85695849362271,2021.0,10.0,32497.0,8202.0,11001.0,5657.0,y/f/
sUTsnGQMMb2afTzxNZHxRw,-1.330550781517902,36.85648040577311,2021.0,10.0,30138.0,18952.0,29964.0,12365.0,s/U/
zSQTGALb7mn2UN73qTgrng,-1.330342435667907,36.85607826112535,2021.0,10.0,16396.0,11916.0,17565.0,9977.0,Z/s/
0RfXXOPry8-lf2kcahE8JQ,-1.330075364611495,36.85557348355903,2021.0,10.0,11506.0,0.0,21067.0,10339.0,0/r/
nNQI858CKIxDx_8aTUOLEQ,-1.329891417446885,36.85523504747554,2021.0,10.0,5188.0,7458.0,16831.0,8037.0,N/N/
AvDMTCCdn9FFqB78zyeJlw,-1.329622048293843,36.85473264519075,2021.0,10.0,15986.0,9517.0,18782.0,13791.0,a/v/
cg0dH_HuFNkqNRVX_H7Hmw,-1.329380506408165,36.85428106315705,2021.0,10.0,14733.0,10348.0,20071.0,14893.0,C/g/
BkI31iYZpUF74nUgds7PHw,-1.329132367546419,36.85381987188384,2021.0,10.0,15472.0,9529.0,26237.0,10741.0,B/K/
_3aYchOiA8l937brghBXuw,-1.328875807762831,36.85337550967702,2021.0,10.0,7037.0,5909.0,14629.0,7298.0,_/3/
u47R7w2AyhOHhGMyri4KJA,-1.328672370084001,36.85303870564169,2021.0,10.0,12671.0,7794.0,15897.0,4571.0,U/4/
ehP_tvRpITtrDQl2DZm_Sw,-1.328395275568395,36.8525708558424,2021.0,10.0,12336.0,0.0,0.0,5194.0,e/H/
DrYz-v5cNRMIfGlWA8j12g,-1.328135800921184,36.85212336597751,2021.0,10.0,36586.0,0.0,0.0,0.0,d/r/
bNcVky0x_QOLrqFhtgF82Q,-1.327891391782831,36.85172719148875,2021.0,10.0,10121.0,11434.0,11732.0,7521.0,B/N/
FVYCRHLUYjLIhNUOMyjdwQ,-1.327576690066998,36.85128289876563,2021.0,10.0,0.0,0.0,12105.0,5566.0,f/v/
dazTGVFjhslclaRAhlryew,-1.327292950766991,36.85086611017859,2021.0,10.0,0.0,0.0,0.0,0.0,d/a/
F8Wb5MStfeHrRIx6s5KvjQ,-1.327042209233584,36.85048602254954,2021.0,10.0,8042.0,0.0,8830.0,5610.0,f/8/
uVkGxDEb2gpLuldzxA01xw,-1.326743970269783,36.8500295699405,2021.0,10.0,13102.0,0.0,20856.0,0.0,U/v/
XfSX2HGHLwQ52_bDBSYKqw,-1.326495571501779,36.849603249353,2021.0,10.0,7717.0,0.0,13366.0,8603.0,x/f/
WnSUI9q6HSrS2zILJqmJ2Q,-1.326291472699237,36.84924261568172,2021.0,10.0,0.0,0.0,6875.0,0.0,w/N/
ZcpkqeoKY0F0SqUCcnjSnA,-1.326040630954473,36.84879970388033,2021.0,10.0,5917.0,0.0,5809.0,0.0,Z/C/
kiOB4TVHj-9CCTDkWJS_mA,-1.325788719478289,36.84837395096429,2021.0,10.0,4381.0,0.0,0.0,0.0,K/i/
bEB0AUzIQgCm3lxnpGHblw,-1.325468641928158,36.84785951334837,2021.0,10.0,25588.0,0.0,31582.0,30080.0,B/e/
pi1Nq8h5Tt2C6Mha_hvXtQ,-1.325249936020243,36.84750634348185,2021.0,10.0,5762.0,4389.0,47969.0,21405.0,P/i/
Y8lPlBAfBwwTwhmCjZPpQg,-1.329524924322161,36.87562669710505,2022.0,5.0,0.0,0.0,0.0,0.0,y/8/
PdCi7lz-LP3gP0upC7RZDw,-1.329554713110789,36.87510768912011,2018.0,2.0,0.0,5258.0,14758.0,0.0,P/d/
TrhauX3YXvzsRyh6Tu2xaw,-1.325378627768685,36.87629467953313,2018.0,4.0,0.0,0.0,0.0,0.0,t/r/
FSWQ-MFv0B1oSLOzXolG9A,-1.325693332298561,36.87663983150659,2018.0,4.0,0.0,0.0,18547.0,8613.0,f/s/
UjZxTi0thxgAH6M_T5D2Lw,-1.326021161178827,36.87707272612664,2018.0,4.0,0.0,0.0,46775.0,6831.0,U/j/
erYAZY95p3QsjAgBaTW8IQ,-1.326012026869823,36.87750676732039,2018.0,4.0,0.0,0.0,4568.0,0.0,e/r/
AD7AO-4XYC3vbjbggT9Zng,-1.326016318253042,36.87803166810206,2018.0,4.0,0.0,0.0,0.0,0.0,a/d/
p5Ry3dD2vhiq4foWANbiGw,-1.326042034159095,36.87854187299515,2018.0,4.0,21920.0,5300.0,44390.0,4945.0,P/5/
SSIyOMUPhKu4TfexPub89Q,-1.326045045576677,36.87898673988051,2018.0,4.0,0.0,5058.0,30000.0,0.0,s/s/
8OCWEgmxHRF09Kh_O6UIng,-1.32589358962962,36.8794655022868,2018.0,4.0,0.0,6030.0,40548.0,0.0,8/O/
SlW18dvQuNjMV9r9a9f_BQ,-1.325636295489921,36.8799097890408,2018.0,4.0,0.0,8738.0,17832.0,0.0,s/L/
zuhbVYuzqZ4wbzefQmMKsw,-1.325413894332049,36.88038698597385,2018.0,4.0,0.0,0.0,0.0,0.0,Z/U/
ggt6Jpc1w9zbx9ZG-00nEw,-1.276312296979908,36.77245468886704,2021.0,7.0,0.0,0.0,0.0,0.0,g/g/
VlW9TqOKfCkxiR322-AdYQ,-1.27670667484552,36.77272010281633,2021.0,7.0,0.0,0.0,0.0,0.0,v/L/
7G3qaZzkYBrW1PTbGKA6Pg,-1.277162376131834,36.77293488274856,2021.0,7.0,0.0,0.0,0.0,29103.0,7/g/
qLBzIn0WhZFDmKX2yD-vkA,-1.277545953112187,36.77316199150569,2021.0,7.0,0.0,0.0,18832.0,19886.0,Q/L/
MoRDBO7ezzBLubr2B55hSQ,-1.277939938881142,36.77353672354215,2021.0,7.0,0.0,0.0,24883.0,7215.0,m/O/
1nbarE_A4HQI53HDTO6Htw,-1.278168929743226,36.77395657898711,2018.0,3.0,0.0,0.0,6543.0,0.0,1/N/
0A9B_R2byBjOXuElKcNI7A,-1.278357272057402,36.77449569684798,2018.0,3.0,0.0,0.0,40796.0,0.0,0/a/
9pELac56ifd4K9Man8SMPw,-1.278420763788061,36.77496231543509,2018.0,3.0,0.0,0.0,43681.0,0.0,9/P/
q9h8jxiBT0mwKq1E51Nubw,-1.278489041150759,36.77544413693249,2018.0,3.0,11440.0,0.0,30831.0,5318.0,Q/9/
j8cmY_jLQ_e0TbcJJwdrsA,-1.278562903620865,36.77593943498548,2018.0,3.0,4970.0,0.0,42619.0,9143.0,j/8/
6P0FfZ9_0vkOY0I8xoM0hQ,-1.278648176053126,36.77650779898093,2018.0,3.0,0.0,0.0,42959.0,0.0,6/P/
Nfx2VphGAx_JJLjNXiU3xg,-1.278714625668189,36.77687150033309,2018.0,3.0,0.0,0.0,43210.0,6632.0,N/f/
nThDHH34FQKyVdi-a76S2Q,-1.278830418817339,36.7774370626606,2018.0,3.0,0.0,0.0,0.0,0.0,N/t/
Ct6XsF50Cq-yOFNrhXPmQQ,-1.280328081326247,36.78197661025327,2021.0,7.0,4162.0,7609.0,7439.0,0.0,C/t/
9xIf9rr-jiTrX5bxXlIoTQ,-1.280014523830338,36.78231554671093,2021.0,7.0,0.0,18997.0,23434.0,0.0,9/x/
xoqEeL2gexA4ZEgziB9VuA,-1.279764082466446,36.78278786900647,2021.0,7.0,0.0,6161.0,7794.0,0.0,x/O/
l1_LvaOr_zNuKgscYuOD4w,-1.279565909888287,36.78322994416448,2021.0,7.0,20087.0,8321.0,28254.0,0.0,L/1/
VLC_56JoTmp0kXlkYMFUWg,-1.264413123142583,36.77265171504548,2021.0,7.0,0.0,0.0,0.0,40040.0,v/L/
UisXjzjC4IqbKmo_h_omEw,-1.263969997342264,36.77261711015178,2021.0,7.0,0.0,4863.0,0.0,5471.0,U/i/
07GROGI3CLemuhkhNxMLfA,-1.263478013025038,36.77271360926868,2021.0,7.0,0.0,0.0,0.0,0.0,0/7/
XB2HeZvdT5pSKrW27LWKWw,-1.263056378870341,36.77292222447667,2021.0,7.0,14293.0,0.0,0.0,8994.0,x/B/
USwd3PdU3edDVeGEpohrig,-1.262653758103184,36.77326876443747,2021.0,7.0,23708.0,0.0,0.0,0.0,U/s/
YI9dfhyk0oz44i9OoxBiog,-1.262369549289977,36.77367711399889,2021.0,7.0,15994.0,0.0,4530.0,0.0,y/i/
swmdpoDhn_oQai81y6NKlw,-1.262133012719591,36.7741023935358,2021.0,7.0,8394.0,0.0,8801.0,7601.0,s/w/
tn1sMkk08DWHy3INRqTXbQ,-1.261898820440238,36.77451871139716,2021.0,11.0,8135.0,0.0,0.0,6395.0,t/N/
Hzr31WmZ58RxAYpfvODflg,-1.261624910811121,36.77501154981243,2021.0,11.0,23746.0,0.0,0.0,14712.0,H/Z/
8O5IR1BgVGCh2heazupNlA,-1.261416337902243,36.77536966933168,2021.0,11.0,5627.0,0.0,0.0,0.0,8/O/
KG0NzZQHiF6ftU_DNKBP2A,-1.261089413619392,36.77573543111069,2021.0,7.0,0.0,0.0,0.0,0.0,K/g/
xeU9beVdXYPzPxN_XQi7SQ,-1.260542791618545,36.77585017308525,2021.0,7.0,0.0,23472.0,0.0,0.0,x/e/
nskvDxq5OKiBqMde4QuYKA,-1.260064694922911,36.77578039091704,2021.0,7.0,0.0,21964.0,0.0,8454.0,N/s/
6AdyLAppgN30QDLpKVruoQ,-1.349256407991349,36.70547632150794,2017.0,12.0,0.0,0.0,0.0,0.0,6/a/
RkS6V0UOl-ydeOk6VZnGjQ,-1.349489909783826,36.7058744312214,2021.0,7.0,0.0,0.0,0.0,0.0,r/K/
S1Sfb9nEZh4xsTvfUi_d1w,-1.349737310201936,36.70627007069244,2021.0,7.0,0.0,0.0,0.0,0.0,s/1/
mEF_SmqHsTy747-TCqHAPg,-1.350022616008697,36.70672864456488,2021.0,7.0,0.0,0.0,0.0,0.0,m/e/
